DEPT,DEN,DT,GR,NEUT,RES_DEP,Facies,velocity
8052.0,2.2999,136.7285,118.2673,0.4774,0.7972,shale,7313.764138420301
8052.5,2.2616,138.317,121.1889,0.4897,0.7787,shale,7229.7692980616985
8053.0,2.2412,139.2448,118.8981,0.4851,0.7823,shale,7181.596727490003
8053.5,2.231,139.6777,114.192,0.4726,0.8161,shale,7159.3389639147845
8054.0,2.2282,139.9414,109.2365,0.4647,0.8417,shale,7145.848190742698
8054.5,2.227,140.2832,113.3054,0.4688,0.807,shale,7128.437332481723
8055.0,2.2293,140.8105,115.5963,0.4804,0.7779,shale,7101.743122849504
8055.5,2.2299,140.4622,120.1665,0.5066,0.7536,shale,7119.353107099277
8056.0,2.2261,140.7064,118.7295,0.5276,0.7524,shale,7106.997265227452
8056.5,2.2186,139.8861,115.7476,0.5036,0.7639,shale,7148.673099042721
8057.0,2.2119,139.4466,121.003,0.4821,0.7802,shale,7171.203887366204
8057.5,2.2151,137.7441,118.6588,0.4374,0.8037,shale,7259.839078406988
8058.0,2.229,135.3776,124.9665,0.4483,0.8202,shale,7386.746404131851
8058.5,2.2481,133.7663,120.8711,0.4463,0.8431,shale,7475.724453767503
8059.0,2.2632,132.3958,116.3333,0.4773,0.8531,shale,7553.109690790795
8059.5,2.2731,131.6211,113.5445,0.4918,0.8604,shale,7597.566043742226
8060.0,2.2757,131.2891,110.186,0.4677,0.878,shale,7616.7785444488545
8060.5,2.2723,130.7357,116.9261,0.4676,0.8638,shale,7649.020122277235
8061.0,2.2643,130.9896,120.6757,0.4493,0.8339,shale,7634.193859665195
8061.5,2.2556,132.2559,124.7254,0.4545,0.7999,shale,7561.099353601617
8062.0,2.252,133.2813,121.6507,0.4461,0.7276,shale,7502.928017658892
8062.5,2.2543,134.3197,119.0033,0.4454,0.663,shale,7444.92431117699
8063.0,2.254,135.4199,121.4688,0.4949,0.669,shale,7384.439066931816
8063.5,2.2453,136.6146,121.5314,0.5099,0.7044,shale,7319.861859566987
8064.0,2.2289,138.0697,125.1831,0.5184,0.7722,shale,7242.718713809039
8064.5,2.2167,138.457,122.1051,0.4664,0.8373,shale,7222.458958376969
8065.0,2.2136,138.5189,118.8268,0.4678,0.8719,shale,7219.231455057758
8065.5,2.2165,137.6107,111.7277,0.4429,0.9018,shale,7266.876776297192
8066.0,2.2204,137.0475,105.0392,0.4713,0.9261,shale,7296.740181323993
8066.5,2.2206,137.3372,106.5358,0.4555,0.9125,shale,7281.348389220109
8067.0,2.216,137.9492,109.0102,0.4738,0.8882,shale,7249.045300733894
8067.5,2.2116,139.0104,115.0837,0.4583,0.8568,shale,7193.706370170865
8068.0,2.2131,138.7337,113.6297,0.4602,0.8284,shale,7208.053991207616
8068.5,2.2186,138.8867,112.1908,0.4841,0.8273,shale,7200.113473788348
8069.0,2.2233,138.291,114.457,0.5086,0.8342,shale,7231.128562234708
8069.5,2.2237,138.1576,118.8564,0.4867,0.8455,shale,7238.110679398021
8070.0,2.2224,138.1966,114.9296,0.475,0.8416,shale,7236.068036406106
8070.5,2.221,138.1738,112.7967,0.477,0.8331,shale,7237.262056916724
8071.0,2.2202,138.1803,107.0919,0.4928,0.8318,shale,7236.921616178283
8071.5,2.2239,138.4831,109.3759,0.4708,0.8238,shale,7221.097736835758
8072.0,2.2294,138.3203,104.0081,0.4548,0.8134,shale,7229.5968126153575
8072.5,2.2328,138.1706,103.4675,0.4604,0.8016,shale,7237.429670277179
8073.0,2.2352,137.9102,103.3798,0.4644,0.7953,shale,7251.095277941733
8073.5,2.2366,138.0111,101.6932,0.4353,0.7958,shale,7245.793997729168
8074.0,2.237,137.8841,102.108,0.4365,0.807,shale,7252.467833492042
8074.5,2.234,138.1641,103.9906,0.4458,0.8166,shale,7237.770158818391
8075.0,2.233,137.5749,107.6652,0.47,0.8348,shale,7268.7677766801935
8075.5,2.2389,137.6367,110.9178,0.4909,0.8541,shale,7265.504040710072
8076.0,2.247,137.3665,112.9319,0.4893,0.8659,shale,7279.795292156385
8076.5,2.2478,137.3503,117.8616,0.5061,0.889,shale,7280.653919212407
8077.0,2.2415,137.7669,119.6263,0.45,0.9016,shale,7258.637597274817
8077.5,2.2355,137.373,120.3567,0.4402,0.8875,shale,7279.450838228765
8078.0,2.2389,137.5716,114.574,0.4385,0.8687,shale,7268.942136313019
8078.5,2.2443,137.5749,111.2581,0.4712,0.855,shale,7268.7677766801935
8079.0,2.2479,137.5846,104.4256,0.4867,0.8453,shale,7268.255313458048
8079.5,2.2452,139.235,106.5394,0.4816,0.8362,shale,7182.102201314324
8080.0,2.2382,138.1608,106.0039,0.4579,0.8335,shale,7237.943034493142
8080.5,2.2295,139.3034,111.3075,0.4512,0.8259,shale,7178.575684441298
8081.0,2.219,139.6843,117.4886,0.4382,0.8219,shale,7159.000689411766
8081.5,2.2111,138.942,121.0228,0.4676,0.8254,shale,7197.247772451814
8082.0,2.208,139.043,117.5304,0.4541,0.8211,shale,7192.019734902152
8082.5,2.2109,139.4759,107.1329,0.4424,0.8083,shale,7169.697417259899
8083.0,2.2198,140.0716,106.7773,0.4253,0.7988,shale,7139.205948957534
8083.5,2.2301,140.3093,107.4744,0.4254,0.7752,shale,7127.111317638959
8084.0,2.2358,140.7943,113.0466,0.4382,0.739,shale,7102.560259896885
8084.5,2.2348,140.7617,108.8431,0.4468,0.7213,shale,7104.205192179407
8085.0,2.2312,140.5208,108.7022,0.4613,0.7139,shale,7116.38419365674
8085.5,2.232,139.7005,110.7447,0.4843,0.7104,shale,7158.170514779832
8086.0,2.2337,140.0651,115.3162,0.5186,0.7192,shale,7139.537258032158
8086.5,2.236,140.3678,116.445,0.5275,0.7319,shale,7124.141006698118
8087.0,2.2363,139.8568,109.5736,0.5338,0.7394,shale,7150.170746077417
8087.5,2.2348,139.7949,111.7025,0.4837,0.7404,shale,7153.336781241661
8088.0,2.2327,139.9088,110.2876,0.4778,0.7546,shale,7147.513237194515
8088.5,2.2317,138.9063,115.6309,0.4446,0.7832,shale,7199.097521134751
8089.0,2.234,138.89,108.363,0.466,0.8112,shale,7199.942400460797
8089.5,2.2342,139.082,106.1191,0.4694,0.8232,shale,7190.003019801268
8090.0,2.2325,138.7826,106.1748,0.4656,0.836,shale,7205.514235934475
8090.5,2.2305,139.1634,107.8543,0.4422,0.8495,shale,7185.797415124954
8091.0,2.2319,138.7109,110.9273,0.4571,0.8358,shale,7209.238783686069
8091.5,2.2369,138.4571,107.1572,0.5018,0.821,shale,7222.453741989396
8092.0,2.2441,138.5059,107.1952,0.5186,0.8099,shale,7219.909043585869
8092.5,2.2466,138.1608,109.8109,0.5009,0.8083,shale,7237.943034493142
8093.0,2.241,138.0697,110.938,0.5067,0.8118,shale,7242.718713809039
8093.5,2.2336,138.5384,115.1801,0.5285,0.8089,shale,7218.21531070086
8094.0,2.2303,138.5547,109.3859,0.5376,0.7852,shale,7217.3661377059025
8094.5,2.233,138.89,113.4395,0.4938,0.7705,shale,7199.942400460797
8095.0,2.2349,139.349,109.6421,0.4562,0.7682,shale,7176.226596531013
8095.5,2.2354,139.6354,110.8399,0.4545,0.7714,shale,7161.507755196748
8096.0,2.2355,139.7689,111.9724,0.4584,0.7866,shale,7154.667454634042
8096.5,2.2377,139.1862,112.7433,0.4924,0.7806,shale,7184.620314370246
8097.0,2.2402,139.0299,116.4248,0.4754,0.7462,shale,7192.69739818557
8097.5,2.2425,138.4473,113.0111,0.4665,0.7312,shale,7222.964983788054
8098.0,2.2451,137.9655,117.1049,0.4297,0.74,shale,7248.188858808906
8098.5,2.2469,138.3528,113.8845,0.4531,0.7447,shale,7227.89853186925
8099.0,2.2516,137.9557,115.0305,0.4499,0.7213,shale,7248.703750551807
8099.5,2.2562,138.4961,117.7032,0.4516,0.6896,shale,7220.419925182008
8100.0,2.2612,138.5645,119.5834,0.4153,0.6744,shale,7216.855688145231
8100.5,2.2637,138.6165,122.4447,0.4293,0.6679,shale,7214.148387818189
8101.0,2.265,139.043,113.6915,0.4297,0.6658,shale,7192.019734902152
8101.5,2.2647,138.9941,111.2819,0.4676,0.6607,shale,7194.549984495745
8102.0,2.264,139.0462,103.372,0.4669,0.6892,shale,7191.854218238254
8102.5,2.2617,137.692,101.9903,0.4866,0.7342,shale,7262.58606164483
8103.0,2.2557,136.3346,102.6425,0.4427,0.7728,shale,7334.895177013025
8103.5,2.2447,137.1712,104.5678,0.4132,0.7977,shale,7290.160033593057
8104.0,2.2408,137.1908,108.1971,0.4177,0.8164,shale,7289.1185123200685
8104.5,2.2487,137.0378,104.8744,0.4696,0.8133,shale,7297.256669327733
8105.0,2.2573,137.8125,108.1749,0.5057,0.8104,shale,7256.235827664399
8105.5,2.2561,136.8424,110.5871,0.5109,0.8111,shale,7307.676568081238
8106.0,2.2508,136.862,112.6364,0.4688,0.8135,shale,7306.6300360947525
8106.5,2.2495,137.0833,110.2367,0.4657,0.808,shale,7294.834600567684
8107.0,2.2517,137.0736,101.8994,0.4385,0.8052,shale,7295.350818830176
8107.5,2.2555,138.1152,99.5189,0.4702,0.7898,shale,7240.332707768588
8108.0,2.2618,137.5456,98.4479,0.4893,0.7656,shale,7270.316171509667
8108.5,2.2686,136.5788,106.9552,0.4921,0.7414,shale,7321.78053987881
8109.0,2.2692,136.1133,105.4072,0.4685,0.7485,shale,7346.820626639718
8109.5,2.2639,135.8919,107.1687,0.5068,0.7787,shale,7358.790332609965
8110.0,2.2546,135.3678,106.8958,0.5234,0.8059,shale,7387.2811702635345
8110.5,2.2377,137.0313,110.7566,0.5327,0.7765,shale,7297.602810452795
8111.0,2.2226,137.8548,111.0019,0.4611,0.6788,shale,7254.0092909351
8111.5,2.2196,137.2982,108.4356,0.459,0.5771,shale,7283.416679898207
8112.0,2.2252,136.9792,107.4692,0.4702,0.5092,shale,7300.378451618933
8112.5,2.2302,137.7344,108.4338,0.496,0.4562,shale,7260.350355466754
8113.0,2.2308,136.4616,108.0447,0.5107,0.4733,shale,7328.068848672447
8113.5,2.2333,137.6563,110.8432,0.4901,0.4865,shale,7264.469552065543
8114.0,2.2366,138.7435,105.6142,0.4978,0.4658,shale,7207.544857957309
8114.5,2.2388,139.0918,105.3613,0.4584,0.4862,shale,7189.496433290819
8115.0,2.2441,139.7266,103.1984,0.4742,0.5753,shale,7156.83341611404
8115.5,2.2506,139.2871,107.9395,0.4599,0.6901,shale,7179.415753504811
8116.0,2.2538,139.5443,107.5812,0.4602,0.7753,shale,7166.183068745911
8116.5,2.2498,139.6387,110.3123,0.4741,0.816,shale,7161.3385114585
8117.0,2.2446,140.1172,106.2001,0.4516,0.8558,shale,7136.882552605962
8117.5,2.2422,139.3001,107.7421,0.4778,0.8518,shale,7178.745743901118
8118.0,2.2435,138.4049,104.5262,0.455,0.8279,shale,7225.177721309
8118.5,2.2453,138.0273,107.0168,0.51,0.7926,shale,7244.9435727569835
8119.0,2.2462,138.0827,107.1942,0.495,0.768,shale,7242.036837344577
8119.5,2.2465,138.3463,108.9594,0.5006,0.7565,shale,7228.238124185467
8120.0,2.2434,138.929,114.7791,0.4765,0.7584,shale,7197.921240345788
8120.5,2.2354,137.0215,120.9861,0.5226,0.7718,shale,7298.124746846298
8121.0,2.2313,137.4251,115.6158,0.5283,0.7918,shale,7276.691084816384
8121.5,2.2409,137.002,106.5728,0.5176,0.8066,shale,7299.163515861082
8122.0,2.2677,136.2305,102.1329,0.4755,0.8096,shale,7340.500108272377
8122.5,2.2853,137.8776,112.9134,0.4776,0.7806,shale,7252.809738492692
8123.0,2.2803,138.5156,116.4408,0.4737,0.7189,shale,7219.403446254429
8123.5,2.2581,138.8151,117.2974,0.4554,0.6783,shale,7203.8272493410295
8124.0,2.2379,138.1803,111.2383,0.4661,0.6856,shale,7236.921616178283
8124.5,2.2252,138.0078,111.3267,0.4524,0.7192,shale,7245.967256923159
8125.0,2.2159,137.2135,109.1527,0.4679,0.7545,shale,7287.912632503361
8125.5,2.2096,136.5104,108.3267,0.4487,0.7727,shale,7325.449196544732
8126.0,2.2063,136.8978,109.6063,0.4603,0.7816,shale,7304.719286942523
8126.5,2.2026,138.3626,107.8932,0.4844,0.8013,shale,7227.386591463301
8127.0,2.1953,137.7734,107.0511,0.5008,0.8332,shale,7258.295142603724
8127.5,2.1925,137.474,105.7178,0.4908,0.8479,shale,7274.102739427092
8128.0,2.1969,135.8171,103.3961,0.5083,0.834,shale,7362.843117692838
8128.5,2.2095,133.0306,105.2983,0.474,0.8184,shale,7517.067501762753
8129.0,2.2174,132.2331,99.6289,0.4727,0.8083,shale,7562.403059445781
8129.5,2.2162,131.5072,107.8884,0.4334,0.7951,shale,7604.146388942962
8130.0,2.2122,132.2038,105.7054,0.4896,0.8194,shale,7564.079096062292
8130.5,2.2145,133.8932,106.8198,0.5613,0.872,shale,7468.639184066106
8131.0,2.2207,135.6315,101.8122,0.5774,0.9006,shale,7372.918532936671
8131.5,2.2232,136.0482,99.1115,0.5158,0.861,shale,7350.336130871265
8132.0,2.22,135.7943,104.2298,0.4513,0.8348,shale,7364.079346482143
8132.5,2.2172,135.4037,108.5264,0.4622,0.8415,shale,7385.322557655368
8133.0,2.2189,134.5996,112.8578,0.4942,0.8453,shale,7429.4425837818235
8133.5,2.2242,134.362,114.5435,0.5035,0.8556,shale,7442.580491508016
8134.0,2.2239,133.929,105.4719,0.4763,0.8328,shale,7466.6427734097915
8134.5,2.2176,134.6321,109.9913,0.4577,0.7332,shale,7427.64912676843
8135.0,2.2171,135.1856,110.9911,0.4511,0.5876,shale,7397.237575599768
8135.5,2.2333,135.0716,118.7631,0.4666,0.544,shale,7403.480820542587
8136.0,2.2549,135.7845,118.2815,0.4638,0.5371,shale,7364.610835551922
8136.5,2.2642,136.1035,108.4378,0.462,0.5957,shale,7347.349627305691
8137.0,2.2583,135.7552,102.9789,0.4456,0.725,shale,7366.200337077327
8137.5,2.2522,134.9902,97.3228,0.4688,0.9065,shale,7407.945169353035
8138.0,2.2624,133.5091,98.9183,0.481,1.0104,shale,7490.126141214345
8138.5,2.2926,131.7318,101.5629,0.4945,1.0648,shale,7591.18147630261
8139.0,2.3288,132.6335,95.8179,0.449,1.0472,shale,7539.573335544942
8139.5,2.343,133.3691,103.2022,0.4304,0.991,shale,7497.988664540737
8140.0,2.3193,135.7291,105.6129,0.4348,0.9532,shale,7367.61681909038
8140.5,2.2804,137.1615,107.2212,0.4776,0.902,shale,7290.67559045359
8141.0,2.2546,136.6732,103.3456,0.47,0.8249,shale,7316.72339566206
8141.5,2.2505,136.1751,102.5255,0.48,0.7639,shale,7343.486437682073
8142.0,2.2525,136.4095,107.9398,0.4658,0.7719,shale,7330.867718157459
8142.5,2.2492,137.0443,106.5361,0.4892,0.8394,shale,7296.910561037563
8143.0,2.2455,137.2721,105.395,0.4656,0.8395,shale,7284.801500086325
8143.5,2.246,137.0085,106.0646,0.4462,0.7289,shale,7298.817226668419
8144.0,2.2478,136.0807,109.7373,0.4637,0.5187,shale,7348.580658388735
8144.5,2.2467,135.6576,112.1267,0.433,0.3899,shale,7371.5000117944
8145.0,2.2431,136.084,112.1661,0.4353,0.3786,shale,7348.402457305781
8145.5,2.2415,136.0515,115.1336,0.4265,0.3599,shale,7350.157844639713
8146.0,2.2413,135.8952,115.3673,0.4801,0.3441,shale,7358.611636025408
8146.5,2.2425,135.8659,117.8974,0.5019,0.435,shale,7360.19854871605
8147.0,2.2474,135.6641,117.4874,0.5184,0.5513,shale,7371.146825136496
8147.5,2.252,135.7585,113.8059,0.4932,0.6962,shale,7366.02128043548
8148.0,2.2545,135.8203,107.6189,0.4688,0.7956,shale,7362.669645111961
8148.5,2.2586,136.0384,108.8868,0.4174,0.8258,shale,7350.865637937523
8149.0,2.2646,136.1361,110.0661,0.4223,0.8505,shale,7345.590185116218
8149.5,2.2656,136.1491,113.3747,0.4783,0.8682,shale,7344.888802055981
8150.0,2.2597,135.9928,108.9807,0.5026,0.8823,shale,7353.330470436671
8150.5,2.2569,135.6641,108.9511,0.4712,0.8815,shale,7371.146825136496
8151.0,2.2628,135.7259,111.5111,0.4214,0.8714,shale,7367.79052487403
8151.5,2.2704,135.4818,117.1892,0.398,0.8707,shale,7381.0652058062415
8152.0,2.2739,135.3581,118.1854,0.4223,0.8798,shale,7387.810555851478
8152.5,2.2722,135.0553,119.2818,0.4394,0.8839,shale,7404.374356282205
8153.0,2.2664,135.3646,114.5124,0.4597,0.876,shale,7387.45580454565
8153.5,2.2558,135.1432,117.718,0.476,0.8366,shale,7399.558394355025
8154.0,2.244,134.8177,114.4639,0.5008,0.7744,shale,7417.423676564724
8154.5,2.24,134.2188,112.9867,0.4896,0.7463,shale,7450.5210894449965
8155.0,2.2457,133.3691,116.9722,0.4552,0.8132,shale,7497.988664540737
8155.5,2.2542,133.3268,116.3138,0.4259,0.8853,shale,7500.367518008383
8156.0,2.2593,132.1549,119.4737,0.4457,0.9094,shale,7566.877959122212
8156.5,2.2625,130.9603,118.3035,0.4651,0.8934,shale,7635.901872552216
8157.0,2.2695,129.9968,120.1564,0.4912,0.8739,shale,7692.497046081134
8157.5,2.2793,130.1367,121.8587,0.4916,0.8697,shale,7684.227431616139
8158.0,2.2867,130.957,116.0164,0.4721,0.8226,shale,7636.0942904922995
8158.5,2.2882,131.9922,111.9127,0.4521,0.791,shale,7576.205260613885
8159.0,2.2851,133.0697,113.877,0.4192,0.8169,shale,7514.8587544722795
8159.5,2.2821,133.1576,118.0246,0.4539,0.8651,shale,7509.8980456241325
8160.0,2.2832,133.6849,122.5184,0.4365,0.8796,shale,7480.276381251734
8160.5,2.2873,134.4824,115.8025,0.4553,0.8599,shale,7435.917265010142
8161.0,2.2918,134.9023,109.1625,0.4786,0.8397,shale,7412.772058000493
8161.5,2.2952,135.3743,100.6017,0.4976,0.8288,shale,7386.926469795227
8162.0,2.2959,136.4909,101.0571,0.5062,0.837,shale,7326.49575905793
8162.5,2.2908,136.0612,101.0146,0.4975,0.8367,shale,7349.633841242028
8163.0,2.2779,136.6341,102.8169,0.4744,0.8417,shale,7318.817191316078
8163.5,2.2598,136.6992,94.9089,0.486,0.8473,shale,7315.3317649262035
8164.0,2.2461,136.0742,95.1805,0.4358,0.8523,shale,7348.931685800836
8164.5,2.2429,136.7415,94.0526,0.4768,0.8593,shale,7313.068819634127
8165.0,2.2515,136.5951,96.4185,0.4465,0.8556,shale,7320.906826086733
8165.5,2.2642,136.2207,99.7806,0.462,0.8592,shale,7341.028199091622
8166.0,2.2696,136.4323,100.4341,0.4804,0.8554,shale,7329.642613955786
8166.5,2.2667,136.7708,102.538,0.4859,0.8494,shale,7311.502162742339
8167.0,2.2571,136.8197,101.3748,0.5113,0.8496,shale,7308.888997710124
8167.5,2.2504,137.4154,102.1579,0.4607,0.861,shale,7277.204738333549
8168.0,2.2464,137.7734,100.5714,0.506,0.8768,shale,7258.295142603724
8168.5,2.2461,137.1615,102.0772,0.4724,0.8883,shale,7290.67559045359
8169.0,2.2499,135.9928,100.1426,0.511,0.8845,shale,7353.330470436671
8169.5,2.256,135.3027,105.2992,0.4738,0.8907,shale,7390.835511782101
8170.0,2.2634,134.8958,105.4328,0.4688,0.9077,shale,7413.129244943133
8170.5,2.2695,134.7494,111.2792,0.4412,0.9247,shale,7421.183322523142
8171.0,2.2682,135.5338,109.2878,0.4248,0.937,shale,7378.233326299417
8171.5,2.262,135.4069,105.1299,0.4655,0.9323,shale,7385.148024214423
8172.0,2.2552,135.6738,102.5593,0.4873,0.9282,shale,7370.619824903555
8172.5,2.2534,135.6185,102.4288,0.5523,0.9176,shale,7373.625279736909
8173.0,2.2558,135.153,105.0412,0.5123,0.904,shale,7399.021849311522
8173.5,2.2603,134.9284,105.4157,0.5161,0.9012,shale,7411.3381615731005
8174.0,2.2672,134.0853,105.2385,0.4945,0.9082,shale,7457.939088028293
8174.5,2.2752,133.8346,103.3227,0.5199,0.916,shale,7471.909356773212
8175.0,2.2769,133.8705,105.9653,0.4928,0.9218,shale,7469.90561774252
8175.5,2.2737,134.3131,107.6504,0.4556,0.9255,shale,7445.290146679662
8176.0,2.2662,134.9544,112.0677,0.4508,0.9121,shale,7409.910310445603
8176.5,2.2609,135.5632,111.6602,0.4579,0.9019,shale,7376.633186587511
8177.0,2.2586,135.2604,111.0645,0.457,0.9026,shale,7393.146848597224
8177.5,2.2594,134.489,108.8629,0.4443,0.9301,shale,7435.55235000632
8178.0,2.2592,135.0033,104.4975,0.4324,0.9477,shale,7407.226341874606
8178.5,2.2618,133.1803,104.0487,0.4509,0.9645,shale,7508.6180163282415
8179.0,2.2684,134.3131,105.5244,0.4988,0.9905,shale,7445.290146679662
8179.5,2.2697,131.9597,109.7753,0.5405,0.9747,shale,7578.071183853858
8180.0,2.2565,132.1419,110.0882,0.5659,0.9242,shale,7567.6223816972515
8180.5,2.2442,129.6224,107.593,0.5095,0.8902,shale,7714.715975016664
8181.0,2.2553,130.5697,106.5563,0.4782,0.8916,shale,7658.744716423488
8181.5,2.2687,131.1133,104.1987,0.4221,0.9126,shale,7626.991312094196
8182.0,2.2823,129.6159,109.2967,0.4184,0.9439,shale,7715.102853893696
8182.5,2.2912,130.2278,104.5964,0.3964,0.9854,shale,7678.851980913445
8183.0,2.308,130.7585,106.4364,0.4171,0.9932,shale,7647.686383676778
8183.5,2.2978,128.2422,104.1227,0.4601,0.9898,shale,7797.745203996812
8184.0,2.2587,129.7429,108.1637,0.4769,0.9888,shale,7707.550856347439
8184.5,2.2386,129.9023,113.0101,0.4863,1.0029,shale,7698.093105356872
8185.0,2.2732,128.0697,115.0679,0.4548,1.0271,shale,7808.248164866474
8185.5,2.3209,127.3958,109.3739,0.4505,1.0319,shale,7849.552340030048
8186.0,2.331,126.8001,112.1876,0.4484,1.0285,shale,7886.429111648966
8186.5,2.3005,127.7213,113.7942,0.4359,1.0123,shale,7829.547616568262
8187.0,2.2824,129.2773,116.2838,0.4497,0.9721,shale,7735.3100660363425
8187.5,2.2877,130.8431,110.2293,0.4648,0.9746,shale,7642.741573686347
8188.0,2.2918,130.4395,105.2974,0.4955,0.9979,shale,7666.389398916738
8188.5,2.2912,129.554,108.4649,0.4592,1.0195,shale,7718.789076369699
8189.0,2.2895,129.6387,103.5345,0.4138,1.0256,shale,7713.745972460384
8189.5,2.2958,130.026,105.2787,0.4391,1.0384,shale,7690.769538400012
8190.0,2.2931,132.6237,104.4064,0.4752,1.0616,shale,7540.130459337207
8190.5,2.2797,132.9069,110.4507,0.4816,1.0684,shale,7524.063837167219
8191.0,2.2633,132.1484,111.2039,0.4599,1.0659,shale,7567.2501521017275
8191.5,2.2509,131.569,111.6305,0.4707,1.0659,shale,7600.574603440021
8192.0,2.2461,130.8398,110.764,0.4828,1.0725,shale,7642.934336493941
8192.5,2.2467,130.5859,108.1461,0.468,1.0503,shale,7657.79460110165
8193.0,2.2511,131.7383,108.2232,0.4493,1.0158,shale,7590.806925548606
8193.5,2.2556,132.9753,105.9966,0.4684,0.9835,shale,7520.193599864035
8194.0,2.2568,133.4473,110.669,0.4814,0.9618,shale,7493.594849802131
8194.5,2.2611,132.5,107.2408,0.4673,0.956,shale,7547.169811320755
8195.0,2.2703,131.6374,105.1272,0.4298,0.9732,shale,7596.62527518775
8195.5,2.2759,132.308,103.4589,0.4182,0.9832,shale,7558.121957855912
8196.0,2.2743,132.2298,107.2421,0.4287,0.9507,shale,7562.591790957862
8196.5,2.2677,133.0371,118.043,0.4355,0.905,shale,7516.700228733187
8197.0,2.2668,133.6979,120.373,0.4572,0.8865,shale,7479.549043029097
8197.5,2.2719,133.5287,118.0815,0.4797,0.9033,shale,7489.026703622518
8198.0,2.2785,132.946,118.0484,0.4831,0.9718,shale,7521.850977088442
8198.5,2.2859,130.0032,113.9046,0.4485,1.0592,shale,7692.118347856053
8199.0,2.2941,126.3346,112.4708,0.4116,1.137,shale,7915.48791859079
8199.5,2.3051,123.9551,108.3244,0.4204,1.1679,shale,8067.437322062586
8200.0,2.3141,122.2428,111.4631,0.4158,1.213,shale,8180.4408930423715
8200.5,2.3179,121.9792,114.2931,0.4135,1.2273,shale,8198.119023571231
8201.0,2.3194,121.9173,113.8409,0.3996,1.2536,shale,8202.28138254374
8201.5,2.3244,121.4258,113.7654,0.3995,1.278,shale,8235.482080414542
8202.0,2.3311,123.1641,114.0557,0.4123,1.3118,shale,8119.249034418308
8202.5,2.3359,123.5417,111.1975,0.4234,1.3221,shale,8094.432891889945
8203.0,2.3368,123.9388,104.7882,0.4194,1.3664,shale,8068.498323366049
8203.5,2.3385,123.3561,103.7227,0.4044,1.401,shale,8106.611671413088
8204.0,2.3363,124.668,103.2476,0.4022,1.4499,shale,8021.3045849777
8204.5,2.3223,127.2461,110.1535,0.4041,1.4199,shale,7858.7870276574295
8205.0,2.299,131.403,106.5041,0.4116,1.3595,shale,7610.176327785515
8205.5,2.2795,129.6061,110.2397,0.415,1.3035,shale,7715.686221559016
8206.0,2.2778,129.5443,109.0709,0.4012,1.2352,shale,7719.367042779961
8206.5,2.2861,129.4922,110.2764,0.4136,1.1315,shale,7722.472859369136
8207.0,2.2976,129.6582,106.9106,0.3944,1.0445,shale,7712.585860362091
8207.5,2.3016,128.3268,102.356,0.413,1.0249,shale,7792.604506619039
8208.0,2.3017,128.5482,99.2084,0.4099,1.0255,shale,7779.18321687896
8208.5,2.3064,128.1282,99.1314,0.4316,1.0319,shale,7804.683122060562
8209.0,2.3163,126.5755,103.0678,0.434,1.0382,shale,7900.4230676552725
8209.5,2.3194,124.86,112.3348,0.4607,1.0551,shale,8008.9700464520265
8210.0,2.3155,124.9772,111.4363,0.4791,1.0677,shale,8001.4594662066365
8210.5,2.3077,128.4375,104.8572,0.486,1.1047,shale,7785.888077858881
8211.0,2.285,133.099,87.2465,0.3805,1.4306,shale,7513.204456832885
8211.5,2.21,138.3757,74.6249,0.2361,2.7998,shaly sand,7226.702376212009
8212.0,2.0826,141.6927,64.4945,0.1133,4.6779,sand,7057.526605110919
8212.5,1.9568,143.7467,56.8869,0.0995,5.3372,sand,6956.681440339152
8213.0,1.8798,142.0313,56.3182,0.1568,6.2936,sand,7040.701591832223
8213.5,1.8675,141.2322,65.0314,0.2466,4.7103,sand,7080.538290843023
8214.0,1.9162,141.2322,82.0861,0.3485,2.4599,shaly sand,7080.538290843023
8214.5,2.0137,141.2322,94.6419,0.4004,1.5625,shale,7080.538290843023
8215.0,2.1115,140.8366,90.7227,0.3814,1.5723,shale,7100.427019680963
8215.5,2.1509,143.6393,79.485,0.3091,2.6233,shaly sand,6961.882994417267
8216.0,2.1302,147.9265,71.1573,0.2739,4.3991,shaly sand,6760.113975521627
8216.5,2.0946,150.4004,69.1656,0.2695,4.5994,shaly sand,6648.9184869189185
8217.0,2.0653,150.4019,70.817,0.2695,4.5954,shaly sand,6648.852175404699
8217.5,2.0224,150.4019,65.9553,0.22,5.636,sand,6648.852175404699
8218.0,1.9558,150.4019,59.6423,0.1767,8.1014,sand,6648.852175404699
8218.5,1.888,148.1185,53.4582,0.1657,7.0728,sand,6751.3511141417175
8219.0,1.8631,147.334,57.5395,0.2133,4.1518,sand,6787.299604979163
8219.5,1.8866,145.8854,64.8053,0.2623,2.5545,sand,6854.695534988422
8220.0,1.9451,141.7936,72.9526,0.3376,2.2582,shaly sand,7052.504485392853
8220.5,2.0176,138.5938,78.5904,0.3616,1.6922,shaly sand,7215.329978685916
8221.0,2.1025,135.446,89.7617,0.4345,1.1987,shale,7383.016109741152
8221.5,2.187,130.931,97.1841,0.4401,1.0223,shale,7637.610649884289
8222.0,2.2463,131.4388,99.914,0.4772,0.9302,shale,7608.103543245983
8222.5,2.2725,129.7982,99.8098,0.4633,0.9127,shale,7704.267085367901
8223.0,2.2774,130.3516,102.1295,0.4499,0.884,shale,7671.559075607818
