DEPT,DEN,DT,GR,NEUT,RES_DEP,PHI,PERM
10463.5,2.2382,125.0,66.2403,0.5266,1.4356,0.2657,4841.7151237138605
10464.0,2.2318,124.0,65.1702,0.5021,1.4267,0.2698,4890.438973492907
10464.5,2.2433,123.0,63.8643,0.4555,1.4238,0.2624,4802.851196548613
10465.0,2.2909,123.0,72.7046,0.4539,1.4274,0.2317,4455.922012156515
10465.5,2.3044,122.0,72.6836,0.4585,1.4542,0.223,4362.244873048438
10466.0,2.3063,121.0,73.803,0.4733,1.5188,0.2217,4348.417281329127
10466.5,2.305,119.0,74.4981,0.4567,1.5905,0.2226,4357.985552668465
10467.0,2.3292,118.0,72.8501,0.4496,1.6478,0.207,4195.076180932826
10467.5,2.3484,116.0,73.5692,0.4245,1.6611,0.1946,4069.9395178058626
10468.0,2.3628,115.0,74.2344,0.4128,1.6727,0.1853,3978.5427865759493
10468.5,2.3707,114.0,71.8847,0.4071,1.7036,0.1802,3929.2963536561656
10469.0,2.3493,113.0,73.066,0.4056,1.752,0.194,4063.9801054133623
10469.5,2.337,113.0,75.942,0.4329,1.7254,0.2019,4143.1494960082
10470.0,2.3297,113.0,77.5734,0.4565,1.6971,0.2066,4190.980085002177
10470.5,2.3258,112.0,75.8462,0.4645,1.7005,0.2092,4217.676373610373
10471.0,2.3289,111.0,75.8236,0.4128,1.7891,0.2072,4197.1257299136805
10471.5,2.3323,110.0,69.7861,0.378,1.8412,0.205,4174.635656758365
10472.0,2.3661,108.0,72.0353,0.3728,1.8464,0.1832,3958.1905322422735
10472.5,2.3676,107.0,69.8483,0.3802,1.8508,0.1822,3948.535607978996
10473.0,2.3674,107.0,70.2009,0.3607,2.1136,0.1823,3949.5000396815303
10473.5,2.358,108.0,71.8642,0.3364,2.105,0.1884,4008.7780068715842
10474.0,2.3356,110.0,69.3649,0.3569,2.1067,0.2028,4152.26609545404
10474.5,2.3598,114.0,70.3449,0.3834,2.102,0.1872,3997.046888617657
10475.0,2.3951,118.0,70.9202,0.3971,1.9328,0.1645,3781.488528142014
10475.5,2.3977,121.0,74.3572,0.406,1.727,0.1628,3765.82127482485
10476.0,2.3876,124.0,75.7557,0.4423,1.4918,0.1693,3826.078215348629
10476.5,2.3697,126.0,75.995,0.466,1.3822,0.1808,3935.0582660613454
10477.0,2.372,127.0,78.6661,0.4614,1.2474,0.1794,3921.6269256903943
10477.5,2.3734,127.0,78.7879,0.4242,1.1537,0.1785,3913.0167111627943
10478.0,2.3461,126.0,79.5087,0.4456,1.1407,0.1961,4084.8763093829866
10478.5,2.3219,125.0,81.4977,0.4694,1.1268,0.2117,4243.506237536374
10479.0,2.298,125.0,81.6877,0.495,1.1506,0.2271,4406.143648268162
10479.5,2.3207,125.0,82.259,0.4718,1.1888,0.2125,4251.805156844042
10480.0,2.3209,125.0,79.3744,0.47,1.25,0.2123,4249.728906694115
10480.5,2.2493,126.0,77.6773,0.4846,1.3182,0.2585,4757.323096767318
10481.0,2.1663,128.0,77.7387,0.4818,1.3457,0.3121,5422.6650695178705
10481.5,2.0717,128.0,77.9502,0.4643,1.3202,0.3731,6293.780996942129
10482.0,2.0604,126.0,76.1261,0.4349,1.2671,0.3804,6406.99338439422
10482.5,2.0712,125.0,73.9267,0.4778,1.1907,0.3734,6298.393900479343
10483.0,2.1354,124.0,73.2689,0.501,1.206,0.332,5692.7151556246545
10483.5,2.2016,123.0,77.9135,0.5219,1.206,0.2893,5128.971215121906
10484.0,2.2773,122.0,80.3134,0.4893,1.236,0.2405,4552.722556495614
10484.5,2.376,121.0,79.5477,0.4614,1.2599,0.1768,3896.804517580337
10485.0,2.4214,120.0,81.3588,0.4647,1.2858,0.1475,3627.7049814141237
10485.5,2.4359,120.0,79.5349,0.4587,1.3668,0.1381,3545.3733455317297
10486.0,2.4285,119.0,77.8086,0.4576,1.4169,0.1429,3587.178864001887
10486.5,2.422,118.0,79.2542,0.4398,1.5108,0.1471,3624.162869907424
10487.0,2.4248,117.0,79.6375,0.4458,1.669,0.1453,3608.266118804787
10487.5,2.4297,118.0,79.7175,0.4449,1.7432,0.1421,3580.1772007467857
10488.0,2.4249,118.0,78.7337,0.4323,1.7541,0.1452,3607.3850132974585
10488.5,2.4297,118.0,79.8461,0.4419,1.7618,0.1421,3580.1772007467857
10489.0,2.425,118.0,80.1615,0.4413,1.7698,0.1452,3607.3850132974585
10489.5,2.4305,117.0,78.5451,0.4648,1.7788,0.1416,3575.8081028000074
10490.0,2.4354,116.0,78.3396,0.4308,1.7876,0.1385,3548.8384513157516
10490.5,2.4424,115.0,81.5358,0.4302,1.8284,0.1339,3509.1933741962175
10491.0,2.4476,114.0,81.461,0.4078,1.8521,0.1306,3481.025455965019
10491.5,2.4411,114.0,81.3345,0.4015,1.8642,0.1348,3516.9150145573403
10492.0,2.4442,114.0,77.2812,0.3903,1.8801,0.1328,3499.7788331689494
10492.5,2.4462,116.0,75.8731,0.383,1.8508,0.1315,3488.6851155484787
10493.0,2.4517,117.0,75.5268,0.3991,1.801,0.1279,3458.1472336086836
10493.5,2.4454,120.0,76.8564,0.4029,1.7405,0.132,3492.9477623508515
10494.0,2.4353,122.0,76.79,0.407,1.7271,0.1385,3548.8384513157516
10494.5,2.3891,123.0,79.1476,0.3876,1.7344,0.1683,3816.7455429839056
10495.0,2.31,125.0,78.4201,0.371,1.7041,0.2194,4324.060366704796
10495.5,2.2165,125.0,76.1295,0.37,1.6771,0.2797,5010.120234079009
10496.0,2.1786,124.0,73.8591,0.3855,1.3637,0.3041,5317.747187605782
10496.5,2.2055,121.0,72.9788,0.4465,1.5793,0.2868,5097.751600691957
10497.0,2.292,116.0,78.2083,0.4586,1.6264,0.231,4448.310922508035
10497.5,2.392,114.0,87.5069,0.4605,1.71,0.1665,3800.004061958671
10498.0,2.4426,112.0,86.8949,0.4157,1.8479,0.1338,3508.3364613448707
10498.5,2.4216,112.0,87.0,0.4244,1.8585,0.1474,3626.8191291147523
10499.0,2.3961,112.0,87.999,0.4441,1.8232,0.1638,3775.0294276205354
10499.5,2.3841,112.0,87.8986,0.4729,1.8556,0.1715,3846.690500116964
10500.0,2.4001,112.0,88.5506,0.4513,1.8662,0.1612,3751.134925962049
10500.5,2.4203,112.0,89.1068,0.4321,1.7859,0.1482,3633.9120088258255
10501.0,2.4314,113.0,87.7819,0.4216,1.6987,0.141,3570.5722227512256
10501.5,2.4335,113.0,88.1949,0.4129,1.6675,0.1397,3559.2541018439015
10502.0,2.4263,112.0,86.7821,0.4118,1.6394,0.1443,3599.4647395343763
10502.5,2.4213,113.0,88.1589,0.4137,1.6451,0.1475,3627.7049814141237
10503.0,2.4237,113.0,89.0544,0.4456,1.7786,0.146,3614.4398861929512
10503.5,2.4294,113.0,89.2619,0.4464,1.8119,0.1423,3581.9263343063667
10504.0,2.44,115.0,94.4092,0.4211,1.8037,0.1355,3522.932479597034
10504.5,2.4365,116.0,94.331,0.3938,1.7784,0.1377,3541.911623096445
10505.0,2.4289,117.0,94.9062,0.3981,1.7423,0.1426,3584.551637072
10505.5,2.4196,117.0,94.0598,0.4032,1.7105,0.1486,3637.463648750089
10506.0,2.4179,117.0,93.5794,0.409,1.6315,0.1497,3647.2485672803114
10506.5,2.4203,116.0,94.6956,0.4044,1.6291,0.1482,3633.9120088258255
10507.0,2.4256,116.0,93.1686,0.4165,1.6574,0.1448,3603.8627423216867
10507.5,2.4177,115.0,94.3709,0.4214,1.6973,0.1499,3649.030469267686
10508.0,2.4039,116.0,96.901,0.4217,1.7204,0.1588,3729.2127241677927
10508.5,2.4083,116.0,95.8456,0.4189,1.7359,0.1559,3702.894260991804
10509.0,2.4144,115.0,96.6781,0.4069,1.7481,0.152,3667.7930820264496
10509.5,2.4239,115.0,95.4279,0.4044,1.7766,0.1459,3613.5572731082248
10510.0,2.4155,116.0,95.9882,0.4049,1.8083,0.1513,3661.5281828914967
10510.5,2.411,116.0,94.4526,0.4069,1.8193,0.1542,3687.5526350786527
10511.0,2.4082,116.0,95.4175,0.4094,1.8207,0.156,3703.798694678363
10511.5,2.4106,116.0,99.9207,0.41,1.7539,0.1545,3690.2553545730684
10512.0,2.4105,116.0,92.1469,0.4247,1.7097,0.1545,3690.2553545730684
10512.5,2.4107,115.0,89.8607,0.4304,1.6899,0.1544,3689.354228046004
10513.0,2.4093,115.0,91.9919,0.4395,1.6571,0.1553,3697.4722949280504
10513.5,2.4184,115.0,89.5709,0.4228,1.6616,0.1494,3644.5773456827183
10514.0,2.426,115.0,88.5506,0.4212,1.6715,0.1445,3601.2232962256867
10514.5,2.4415,115.0,88.3825,0.4144,1.6902,0.1345,3514.3392484228184
10515.0,2.4438,115.0,88.2926,0.4288,1.7398,0.133,3501.4886872529682
10515.5,2.4422,115.0,91.1569,0.4257,1.7863,0.1341,3510.90782785415
10516.0,2.4319,115.0,90.6709,0.4402,1.8142,0.1407,3567.9571584195146
10516.5,2.4264,115.0,91.8337,0.4241,1.8298,0.1443,3599.4647395343763
10517.0,2.4323,115.0,90.214,0.423,1.854,0.1405,3566.2148463163408
10517.5,2.4337,116.0,90.2154,0.3912,1.8813,0.1395,3557.516039635032
10518.0,2.4362,116.0,89.2079,0.3897,1.8911,0.1379,3543.642061602041
10518.5,2.4322,117.0,91.414,0.3862,1.8907,0.1405,3566.2148463163408
10519.0,2.4276,117.0,92.6635,0.3927,1.8608,0.1435,3592.43909599657
10519.5,2.4116,116.0,94.8428,0.3965,1.8389,0.1538,3683.9520879869806
10520.0,2.4073,116.0,94.075,0.3915,1.8399,0.1566,3709.229937762204
10520.5,2.4135,116.0,94.7079,0.3943,1.8629,0.1526,3673.171526551077
10521.0,2.43,116.0,94.3003,0.4108,1.9045,0.1419,3578.428921327665
10521.5,2.4359,116.0,93.9068,0.4198,1.9088,0.1381,3545.3733455317297
10522.0,2.4372,116.0,91.9742,0.4285,1.9114,0.1373,3538.4532807063774
10522.5,2.4286,116.0,92.8093,0.4153,1.9016,0.1428,3586.302907808864
10523.0,2.4244,117.0,90.9505,0.4346,1.8584,0.1455,3610.0289755033277
10523.5,2.4104,117.0,94.9428,0.4216,1.8482,0.1546,3691.156701200716
10524.0,2.4065,117.0,94.4456,0.4414,1.8327,0.1571,3713.762057059242
10524.5,2.4111,116.0,95.1512,0.4201,1.8326,0.1541,3686.6521685309117
10525.0,2.4261,116.0,93.0071,0.4373,1.8336,0.1445,3601.2232962256867
10525.5,2.4287,116.0,94.0926,0.4312,1.8315,0.1428,3586.302907808864
10526.0,2.4256,116.0,94.2064,0.4315,1.835,0.1448,3603.8627423216867
10526.5,2.4216,116.0,93.7552,0.4033,1.8369,0.1474,3626.8191291147523
10527.0,2.4368,116.0,93.5799,0.3937,1.8371,0.1375,3540.182029602103
10527.5,2.4388,116.0,92.0933,0.3947,1.8566,0.1363,3529.822190778775
10528.0,2.4398,116.0,93.8144,0.3965,1.8784,0.1356,3523.7929575327903
10528.5,2.4341,116.0,93.6263,0.3948,1.8617,0.1393,3555.778826160239
10529.0,2.4292,116.0,93.9039,0.408,1.865,0.1425,3583.676322423708
10529.5,2.4273,116.0,92.004,0.4311,1.8699,0.1437,3594.1942202351825
10530.0,2.4259,116.0,92.1726,0.439,1.8318,0.1446,3602.1028967306856
10530.5,2.4315,116.0,93.3771,0.4191,1.8241,0.141,3570.5722227512256
10531.0,2.4368,117.0,92.3351,0.4117,1.8211,0.1375,3540.182029602103
10531.5,2.4462,116.0,91.4884,0.3933,1.8239,0.1315,3488.6851155484787
10532.0,2.4519,116.0,91.4911,0.4015,1.8263,0.1278,3457.302785756901
10532.5,2.4424,116.0,91.7182,0.4115,1.816,0.1339,3509.1933741962175
10533.0,2.4265,116.0,91.477,0.4327,1.8023,0.1442,3598.5857832431793
10533.5,2.4084,116.0,92.0432,0.4354,1.7953,0.1559,3702.894260991804
10534.0,2.4097,116.0,92.7801,0.4224,1.8042,0.155,3694.7642897925302
10534.5,2.417,116.0,90.4299,0.414,1.817,0.1503,3652.5968853691293
10535.0,2.4187,116.0,90.7975,0.4145,1.8673,0.1492,3642.797618253718
10535.5,2.4113,116.0,90.9554,0.4154,1.8994,0.154,3685.7519218688462
10536.0,2.4106,116.0,89.197,0.4171,1.8997,0.1545,3690.2553545730684
10536.5,2.4164,116.0,90.281,0.4161,1.8855,0.1507,3656.166787142703
10537.0,2.4155,116.0,89.1448,0.4257,1.862,0.1513,3661.5281828914967
10537.5,2.4236,115.0,88.6476,0.4204,1.8549,0.1461,3615.3227148563437
10538.0,2.4313,115.0,90.0488,0.4197,1.8539,0.1411,3571.4443367169324
10538.5,2.4388,115.0,90.6457,0.4094,1.8532,0.1363,3529.822190778775
10539.0,2.432,115.0,91.1017,0.4227,1.8418,0.1406,3567.0858959907787
10539.5,2.4262,115.0,92.321,0.4332,1.8336,0.1444,3600.3439105110665
10540.0,2.4261,115.0,90.1536,0.4335,1.8522,0.1445,3601.2232962256867
10540.5,2.4362,115.0,89.998,0.4264,1.8674,0.1379,3543.642061602041
10541.0,2.4451,115.0,87.9816,0.3982,1.8837,0.1322,3494.6542790427393
10541.5,2.446,115.0,91.8319,0.4031,1.9004,0.1316,3489.537228549257
10542.0,2.439,115.0,91.6335,0.4021,1.9076,0.1361,3528.098500820634
10542.5,2.4409,115.0,94.1545,0.4347,1.8859,0.1349,3517.774022724395
10543.0,2.4406,115.0,92.6995,0.416,1.8648,0.1351,3519.4926685492123
10543.5,2.4396,116.0,96.6826,0.4314,1.8315,0.1357,3524.6536456406916
10544.0,2.4261,116.0,94.8609,0.4141,1.8247,0.1445,3601.2232962256867
10544.5,2.4214,116.0,91.3998,0.4382,1.8292,0.1475,3627.7049814141237
10545.0,2.4126,115.0,92.9153,0.4228,1.8102,0.1532,3678.5578580161227
10545.5,2.4106,115.0,94.5503,0.4118,1.8032,0.1545,3690.2553545730684
10546.0,2.414,115.0,94.381,0.4131,1.8483,0.1523,3670.4813191433864
10546.5,2.4213,114.0,92.8347,0.4398,1.8661,0.1475,3627.7049814141237
10547.0,2.4254,114.0,94.4208,0.4361,1.8725,0.1449,3604.742987512652
10547.5,2.4278,114.0,85.6446,0.4188,1.8739,0.1434,3591.5618553031163
10548.0,2.4318,114.0,90.7929,0.3971,1.8632,0.1408,3568.8286336545134
10548.5,2.4464,114.0,91.1661,0.4092,1.8595,0.1314,3487.833210625883
10549.0,2.4482,114.0,92.8198,0.4289,1.8614,0.1302,3477.626563170302
10549.5,2.4416,114.0,94.8223,0.4254,1.8579,0.1345,3514.3392484228184
10550.0,2.4297,114.0,95.6714,0.4194,1.8807,0.1421,3580.1772007467857
10550.5,2.4395,114.0,90.0024,0.4019,1.9264,0.1358,3525.514543972073
10551.0,2.4514,114.0,94.1703,0.3977,1.9311,0.1281,3459.836748132997
10551.5,2.4586,114.0,90.5963,0.4106,1.9301,0.1235,3421.185934188543
10552.0,2.4488,115.0,88.4988,0.4022,1.9406,0.1298,3474.2309890735874
10552.5,2.4377,115.0,89.3,0.4064,1.929,0.137,3535.8617400830453
10553.0,2.435,115.0,88.311,0.4092,1.8897,0.1387,3550.5722739967728
10553.5,2.4317,115.0,88.4132,0.4059,1.8738,0.1408,3568.8286336545134
10554.0,2.4341,115.0,90.9245,0.426,1.8381,0.1393,3555.778826160239
10554.5,2.435,115.0,91.02,0.4115,1.6315,0.1387,3550.5722739967728
10555.0,2.4388,114.0,90.5859,0.4206,1.5995,0.1363,3529.822190778775
10555.5,2.4383,114.0,88.5155,0.3989,1.6288,0.1366,3532.409304832711
10556.0,2.4358,114.0,86.9471,0.4293,1.7165,0.1382,3546.2393046596762
10556.5,2.4327,114.0,85.8809,0.4329,1.7925,0.1402,3563.60297329935
10557.0,2.4359,114.0,90.4528,0.4197,1.9354,0.1381,3545.3733455317297
10557.5,2.4351,114.0,90.9969,0.391,1.9282,0.1386,3549.7052567974365
10558.0,2.4349,114.0,89.9225,0.3888,1.9172,0.1388,3551.4395029654725
10558.5,2.4338,114.0,89.2591,0.4034,1.9053,0.1395,3557.516039635032
10559.0,2.4385,114.0,87.7726,0.4056,1.9124,0.1365,3531.546722863935
10559.5,2.4356,114.0,86.172,0.4013,1.9119,0.1383,3547.1054752985524
10560.0,2.4386,114.0,85.5631,0.4013,1.9124,0.1364,3530.6843515297683
10560.5,2.4363,114.0,85.6303,0.3984,1.9052,0.1379,3543.642061602041
10561.0,2.4451,114.0,85.9153,0.4228,1.8975,0.1322,3494.6542790427393
10561.5,2.4399,114.0,86.0926,0.4335,1.8971,0.1355,3522.932479597034
10562.0,2.4354,115.0,85.6663,0.4313,1.8899,0.1385,3548.8384513157516
10562.5,2.4285,115.0,84.2976,0.4128,1.8555,0.1429,3587.178864001887
10563.0,2.4266,115.0,86.921,0.3916,1.8375,0.1441,3597.7070415850503
10563.5,2.4259,115.0,86.3915,0.3962,1.8353,0.1446,3602.1028967306856
10564.0,2.432,115.0,85.8837,0.3889,1.8399,0.1406,3567.0858959907787
10564.5,2.4353,114.0,85.4794,0.4264,1.861,0.1385,3548.8384513157516
10565.0,2.4424,114.0,86.3748,0.4244,1.8828,0.1339,3509.1933741962175
10565.5,2.4366,114.0,86.0701,0.421,1.865,0.1377,3541.911623096445
10566.0,2.4449,114.0,88.3302,0.4083,1.8552,0.1323,3495.5078500145437
10566.5,2.4466,114.0,88.9657,0.4235,1.8628,0.1312,3486.1300248120106
10567.0,2.4449,114.0,86.9273,0.4208,1.8692,0.1323,3495.5078500145437
10567.5,2.4351,114.0,85.9443,0.409,1.8897,0.1386,3549.7052567974365
10568.0,2.4353,114.0,87.2884,0.3994,1.8936,0.1385,3548.8384513157516
10568.5,2.439,114.0,85.1757,0.4023,1.8958,0.1361,3528.098500820634
10569.0,2.4437,114.0,82.9953,0.4088,1.8879,0.1331,3502.3439275322326
10569.5,2.4352,114.0,82.4366,0.4001,1.8984,0.1386,3549.7052567974365
10570.0,2.4306,114.0,85.6284,0.4179,1.8904,0.1415,3574.9349232426275
10570.5,2.4252,114.0,83.602,0.4034,1.8799,0.145,3605.6234477039243
10571.0,2.4321,114.0,85.4419,0.4185,1.8884,0.1406,3567.0858959907787
10571.5,2.4276,114.0,82.0809,0.3945,1.8919,0.1435,3592.43909599657
10572.0,2.4182,114.0,81.5474,0.394,1.9062,0.1495,3645.4675354349424
10572.5,2.4124,114.0,81.1782,0.3733,1.9216,0.1533,3679.4563475246664
10573.0,2.4258,114.0,83.6959,0.3817,1.9241,0.1446,3602.1028967306856
10573.5,2.4427,114.0,84.7899,0.397,1.9165,0.1337,3507.4797577437857
10574.0,2.4441,114.0,85.503,0.4129,1.9025,0.1328,3499.7788331689494
10574.5,2.4407,114.0,81.7915,0.4141,1.8981,0.135,3518.6332407046034
10575.0,2.4362,115.0,83.2846,0.416,1.8995,0.1379,3543.642061602041
10575.5,2.4404,115.0,84.9344,0.427,1.8852,0.1352,3520.3523063094817
10576.0,2.4454,114.0,85.432,0.4199,1.8598,0.132,3492.9477623508515
10576.5,2.442,114.0,84.9231,0.4157,1.8211,0.1342,3511.765368762992
10577.0,2.4377,114.0,85.4554,0.4024,1.8062,0.137,3535.8617400830453
10577.5,2.4383,114.0,85.6383,0.4132,1.8021,0.1366,3532.409304832711
10578.0,2.4403,114.0,85.35,0.4157,1.8354,0.1353,3521.2121540366834
10578.5,2.4323,114.0,87.1265,0.419,1.8638,0.1405,3566.2148463163408
10579.0,2.4289,114.0,87.4916,0.434,1.8832,0.1426,3584.551637072
10579.5,2.4233,114.0,87.7004,0.4208,1.9063,0.1463,3617.0890191297613
10580.0,2.4292,114.0,87.2634,0.4169,1.9067,0.1425,3583.676322423708
10580.5,2.4249,114.0,84.8292,0.4186,1.9392,0.1452,3607.3850132974585
10581.0,2.4311,114.0,84.5755,0.4265,1.9225,0.1412,3572.3166636968913
10581.5,2.4252,114.0,85.2054,0.4176,1.9261,0.145,3605.6234477039243
10582.0,2.4301,114.0,85.5997,0.4073,1.9096,0.1419,3578.428921327665
10582.5,2.4278,114.0,82.9509,0.4073,1.8864,0.1434,3591.5618553031163
10583.0,2.4325,114.0,82.8408,0.4158,1.883,0.1403,3564.47338502256
10583.5,2.4312,114.0,83.4744,0.41,1.8822,0.1412,3572.3166636968913
10584.0,2.4324,114.0,80.8826,0.3968,1.8853,0.1404,3565.3440093442478
10584.5,2.4251,114.0,85.7281,0.3894,1.8937,0.1451,3606.5041229480175
10585.0,2.4206,114.0,85.9081,0.4004,1.9328,0.148,3632.1374895158315
10585.5,2.4253,114.0,85.0373,0.406,1.9581,0.145,3605.6234477039243
10586.0,2.4341,114.0,84.8275,0.4122,1.9852,0.1393,3555.778826160239
10586.5,2.4502,114.0,84.6723,0.4009,1.9841,0.1289,3466.603064566441
10587.0,2.4565,114.0,86.7366,0.4043,1.9703,0.1248,3432.0650102369545
10587.5,2.4529,115.0,87.6571,0.4157,1.9314,0.1272,3452.240427219157
10588.0,2.4401,115.0,86.5588,0.4107,1.8921,0.1354,3522.072211782102
10588.5,2.4363,115.0,86.6761,0.4216,1.8701,0.1379,3543.642061602041
10589.0,2.4409,115.0,83.4925,0.4102,1.8371,0.1349,3517.774022724395
10589.5,2.4416,115.0,78.1091,0.4138,1.8453,0.1345,3514.3392484228184
10590.0,2.4286,114.0,83.9993,0.3977,1.87,0.1428,3586.302907808864
10590.5,2.4211,114.0,83.7044,0.3926,1.8842,0.1477,3629.4773351752524
10591.0,2.4341,114.0,83.0893,0.4,1.9062,0.1393,3555.778826160239
10591.5,2.4506,114.0,82.0905,0.4211,1.9044,0.1286,3464.0641465833273
10592.0,2.4563,114.0,80.9593,0.4325,1.9042,0.125,3433.741782014289
10592.5,2.4398,114.0,81.2156,0.4416,1.8996,0.1356,3523.7929575327903
10593.0,2.4313,114.0,78.6318,0.4411,1.8852,0.1411,3571.4443367169324
10593.5,2.4239,114.0,78.562,0.4728,1.8877,0.1459,3613.5572731082248
10594.0,2.427,114.0,86.1796,0.454,1.8842,0.1439,3595.9502019583647
10594.5,2.4288,114.0,87.0128,0.4441,1.8994,0.1427,3585.4271655163125
10595.0,2.4233,114.0,86.1601,0.4076,1.9168,0.1463,3617.0890191297613
10595.5,2.4194,114.0,85.107,0.4041,1.9179,0.1488,3639.2407702116907
10596.0,2.4198,114.0,82.576,0.3974,1.9265,0.1485,3636.575413473617
10596.5,2.4302,114.0,86.4858,0.3877,1.9265,0.1418,3577.5551017904277
10597.0,2.4409,114.0,85.3864,0.4083,1.9198,0.1349,3517.774022724395
10597.5,2.4307,113.0,86.0557,0.4054,1.9263,0.1415,3574.9349232426275
10598.0,2.4271,113.0,86.6049,0.4094,1.9447,0.1438,3595.072103885024
10598.5,2.427,113.0,86.6666,0.3806,1.9559,0.1439,3595.9502019583647
10599.0,2.4274,113.0,88.2983,0.3908,1.9476,0.1436,3593.31655095648
10599.5,2.4185,113.0,87.5476,0.3943,1.9238,0.1494,3644.5773456827183
10600.0,2.426,113.0,84.5484,0.4112,1.9026,0.1445,3601.2232962256867
10600.5,2.4402,113.0,89.5747,0.4141,1.8978,0.1354,3522.072211782102
10601.0,2.4473,113.0,89.6198,0.4233,1.8989,0.1308,3482.7261478876185
10601.5,2.4349,113.0,92.1136,0.4293,1.9039,0.1388,3551.4395029654725
10602.0,2.4382,113.0,89.0111,0.4207,1.9156,0.1366,3532.409304832711
10602.5,2.4408,113.0,89.8713,0.4091,1.9187,0.135,3518.6332407046034
10603.0,2.443,113.0,90.3101,0.4136,1.9188,0.1335,3505.7669780880287
10603.5,2.4381,113.0,89.7657,0.408,1.9295,0.1367,3533.2720974875433
10604.0,2.4404,113.0,90.1246,0.4134,1.9178,0.1352,3520.3523063094817
10604.5,2.4352,113.0,88.6696,0.399,1.9176,0.1386,3549.7052567974365
10605.0,2.4286,113.0,89.1522,0.4039,1.9162,0.1428,3586.302907808864
10605.5,2.4292,113.0,89.252,0.3884,1.9125,0.1425,3583.676322423708
10606.0,2.4345,113.0,88.7518,0.3775,1.9212,0.139,3553.174596417876
10606.5,2.438,112.0,88.0923,0.3747,1.9092,0.1368,3534.135100879893
10607.0,2.4393,112.0,89.6579,0.3841,1.8894,0.1359,3526.3756525782824
10607.5,2.4308,112.0,88.7348,0.3963,1.8949,0.1414,3574.0619569076907
10608.0,2.4291,112.0,88.7655,0.3864,1.9077,0.1425,3583.676322423708
10608.5,2.432,112.0,88.7579,0.3871,1.9456,0.1406,3567.0858959907787
10609.0,2.4435,112.0,88.6891,0.3935,1.9623,0.1332,3503.1993767043423
10609.5,2.4495,112.0,85.7876,0.4048,1.9639,0.1294,3470.838730434481
10610.0,2.4454,112.0,86.239,0.407,1.9724,0.132,3492.9477623508515
10610.5,2.4447,112.0,87.4975,0.4076,1.9538,0.1325,3497.215617464424
10611.0,2.4436,112.0,90.8109,0.4312,1.9502,0.1332,3503.1993767043423
10611.5,2.4415,112.0,88.9669,0.4372,1.9397,0.1345,3514.3392484228184
10612.0,2.4332,112.0,88.3147,0.4294,1.9163,0.1399,3560.993013201505
10612.5,2.4329,112.0,90.5944,0.4003,1.9097,0.1401,3562.7327741227036
10613.0,2.431,112.0,91.7804,0.4059,1.9073,0.1413,3573.1892037431303
10613.5,2.431,112.0,90.137,0.4161,1.88,0.1413,3573.1892037431303
10614.0,2.4233,112.0,87.9705,0.4361,1.8763,0.1463,3617.0890191297613
10614.5,2.4248,112.0,87.5153,0.4266,1.8545,0.1453,3608.266118804787
10615.0,2.4344,112.0,87.2007,0.4212,1.8326,0.1391,3554.0424610050663
10615.5,2.4462,111.0,88.0023,0.4061,1.8643,0.1315,3488.6851155484787
10616.0,2.453,111.0,86.0458,0.4056,1.8722,0.1271,3451.397421755344
10616.5,2.4408,110.0,87.0281,0.4029,1.8897,0.135,3518.6332407046034
10617.0,2.4416,110.0,87.7577,0.4049,1.9079,0.1345,3514.3392484228184
10617.5,2.4365,111.0,87.2809,0.3944,1.9596,0.1377,3541.911623096445
10618.0,2.4411,111.0,85.7181,0.3818,1.9802,0.1348,3516.9150145573403
10618.5,2.4286,112.0,88.7102,0.3782,1.9892,0.1428,3586.302907808864
10619.0,2.4279,112.0,81.718,0.403,1.9967,0.1433,3590.6848288237984
10619.5,2.4274,113.0,84.5059,0.4108,1.9617,0.1436,3593.31655095648
10620.0,2.4372,113.0,86.4392,0.414,1.9342,0.1373,3538.4532807063774
10620.5,2.4307,113.0,84.5809,0.4138,1.8992,0.1415,3574.9349232426275
10621.0,2.426,112.0,83.3313,0.4273,1.8349,0.1445,3601.2232962256867
10621.5,2.4177,112.0,82.7839,0.4451,1.7989,0.1499,3649.030469267686
10622.0,2.4245,112.0,81.5568,0.4343,1.8079,0.1455,3610.0289755033277
10622.5,2.4235,111.0,81.9533,0.434,1.8451,0.1461,3615.3227148563437
10623.0,2.4314,111.0,82.683,0.426,1.9064,0.141,3570.5722227512256
10623.5,2.431,111.0,82.9426,0.3904,1.9291,0.1413,3573.1892037431303
10624.0,2.4424,111.0,80.5629,0.3698,1.9274,0.1339,3509.1933741962175
10624.5,2.4357,112.0,81.7349,0.3817,1.7643,0.1383,3547.1054752985524
10625.0,2.4274,112.0,81.3769,0.4276,1.6428,0.1436,3593.31655095648
10625.5,2.4213,112.0,82.537,0.4442,1.6331,0.1475,3627.7049814141237
10626.0,2.4201,113.0,78.5073,0.4234,1.6356,0.1483,3634.7995935644435
10626.5,2.4268,113.0,80.3047,0.4196,1.6832,0.144,3596.8285145075783
10627.0,2.4263,113.0,79.0561,0.4219,1.8333,0.1443,3599.4647395343763
10627.5,2.4255,113.0,80.9066,0.4233,1.8325,0.1448,3603.8627423216867
10628.0,2.4246,113.0,81.6839,0.4212,1.8116,0.1454,3609.147439522555
10628.5,2.4305,113.0,80.1951,0.4208,1.8209,0.1416,3575.8081028000074
