DEPT,DEN,DT,GR,NEU,RES_DEP,PHI,PERM
7675.5,2.1731,148.4,92.792,0.5069,1.0304,0.3077,3894.0236415050917
7676.0,2.1662,147.1,87.1945,0.4966,1.0238,0.3121,4123.502052170618
7676.5,2.1692,147.0,84.0712,0.584,1.0093,0.3102,4022.795167710532
7677.0,2.177,148.3,82.0992,0.63,0.993,0.3052,3769.3741511652584
7677.5,2.1847,147.6,84.7694,0.7763,0.9863,0.3002,3531.917708740564
7678.0,2.1935,149.0,87.6574,0.8989,0.9943,0.2945,3279.4098022978465
7678.5,2.2049,145.8,89.6034,0.9834,1.0066,0.2872,2982.208678401968
7679.0,2.211,145.0,90.6891,0.8017,1.0106,0.2832,2830.942786188692
7679.5,2.203,145.2,88.8111,0.7495,0.9996,0.2884,3029.14533585145
7680.0,2.1867,145.6,87.6464,0.7409,0.9905,0.2989,3472.6684516113846
7680.5,2.1769,145.9,85.5661,0.7135,0.9859,0.3052,3769.3741511652584
7681.0,2.1793,151.9,85.4574,0.5956,0.9788,0.3037,3696.507966395631
7681.5,2.1872,151.1,85.9984,0.6692,0.9551,0.2986,3459.137307446988
7682.0,2.1908,151.0,86.5261,0.7686,0.9213,0.2963,3357.1350500017406
7682.5,2.1858,147.8,89.509,0.7481,0.8914,0.2995,3499.8897367479603
7683.0,2.1755,148.6,87.9196,0.6229,0.8711,0.3061,3813.781510559051
7683.5,2.1732,140.1,83.3869,0.7139,0.8799,0.3076,3888.9594110926564
7684.0,2.1885,145.1,79.9311,0.5366,0.9025,0.2977,3418.8593960933936
7684.5,2.2108,145.1,86.7616,0.4799,0.9232,0.2834,2838.32053412242
7685.0,2.2202,145.1,85.8853,0.5041,0.9493,0.2773,2621.7172985102416
7685.5,2.2133,145.7,86.9489,0.5516,0.9727,0.2817,2776.217520970091
7686.0,2.2019,144.9,82.7306,0.5168,0.9822,0.2891,3056.8654611341144
7686.5,2.192,145.7,82.0511,0.5096,0.973,0.2955,3322.365626007005
7687.0,2.1818,145.6,78.9546,0.54,0.9478,0.3021,3620.335938799015
7687.5,2.1775,145.1,80.457,0.5905,0.9281,0.3048,3749.8038814103284
7688.0,2.1864,145.8,83.2205,0.6213,0.9022,0.2991,3481.7186071349734
7688.5,2.1997,145.1,87.1676,0.6225,0.878,0.2905,3113.0690451032947
7689.0,2.2024,144.9,92.6101,0.6906,0.8711,0.2888,3044.9544803358817
7689.5,2.195,145.2,89.5382,0.5162,0.873,0.2935,3237.0093668265413
7690.0,2.188,145.3,93.1632,0.4722,0.8759,0.2981,3436.702462758135
7690.5,2.1862,145.2,86.6692,0.4599,0.8779,0.2992,3486.2525256961994
7691.0,2.1871,145.6,86.5103,0.5116,0.8792,0.2986,3459.137307446988
7691.5,2.1886,145.5,80.6657,0.509,0.8777,0.2977,3418.8593960933936
7692.0,2.1906,145.3,81.6059,0.562,0.8725,0.2964,3361.506734974944
7692.5,2.1925,145.8,84.9607,0.6093,0.8682,0.2952,3309.4201321083683
7693.0,2.1937,146.2,88.4262,0.6666,0.8659,0.2944,3275.144885495951
7693.5,2.1937,145.3,89.7082,0.5159,0.8649,0.2944,3275.144885495951
7694.0,2.1909,145.4,90.9799,0.5871,0.873,0.2962,3352.7690504639722
7694.5,2.1846,145.0,88.3101,0.5248,0.8957,0.3003,3536.516996926445
7695.0,2.1782,144.7,84.098,0.5518,0.9164,0.3044,3730.3352188302033
7695.5,2.1752,145.1,85.2413,0.5071,0.9132,0.3063,3823.7206441920193
7696.0,2.1737,145.5,85.4878,0.4713,0.9114,0.3073,3873.8062022061154
7696.5,2.1722,145.7,81.4611,0.5247,0.9161,0.3083,3924.5478131474547
7697.0,2.1723,145.5,75.5994,0.5082,0.9219,0.3082,3919.443885636955
7697.5,2.1726,145.3,76.1017,0.665,0.9267,0.308,3909.255935163785
7698.0,2.1676,145.4,78.3741,0.7188,0.9231,0.3112,4075.4883321699263
7698.5,2.1581,146.0,79.1971,0.7662,0.9079,0.3174,4417.94603923727
7699.0,2.1535,145.4,78.0428,0.7569,0.9007,0.3203,4587.862957039054
7699.5,2.1591,145.8,81.0627,0.6552,0.9056,0.3167,4377.883426323232
7700.0,2.1691,144.8,85.9919,0.5757,0.9041,0.3103,4028.033679990503
7700.5,2.1755,145.5,89.6403,0.6229,0.9004,0.3061,3813.781510559051
7701.0,2.1757,145.2,88.0398,0.6835,0.9059,0.306,3808.8216361231857
7701.5,2.1705,144.8,82.9442,0.7378,0.9202,0.3094,3981.131585892454
7702.0,2.1639,144.4,76.0512,0.8484,0.9276,0.3136,4204.7852159465
7702.5,2.1629,144.3,74.6466,1.087,0.934,0.3143,4243.263783347421
7703.0,2.1713,143.7,79.4265,1.021,0.9299,0.3088,3950.1673195248745
7703.5,2.1829,144.1,86.4848,0.7939,0.9218,0.3014,3587.506176722535
7704.0,2.1872,142.8,86.4219,0.6028,0.9135,0.2986,3459.137307446988
7704.5,2.1827,143.2,82.0888,0.5309,0.9173,0.3015,3592.177852604041
7705.0,2.1777,141.8,78.491,0.5529,0.939,0.3047,3744.9272107464685
7705.5,2.1776,142.6,76.4348,0.5562,0.9332,0.3048,3749.8038814103284
7706.0,2.1772,142.0,73.8738,0.6277,0.933,0.305,3759.5762823125756
7706.5,2.1731,143.0,75.0996,0.5511,0.9355,0.3077,3894.0236415050917
7707.0,2.1681,142.8,76.5643,0.6085,0.9366,0.3109,4059.6083191680173
7707.5,2.1644,143.2,80.1538,0.6078,0.9356,0.3133,4188.40140167512
7708.0,2.1633,143.6,76.5527,0.6649,0.928,0.314,4226.730038539906
7708.5,2.1676,143.0,73.2135,0.5991,0.9164,0.3112,4075.4883321699263
7709.0,2.1756,143.5,71.7197,0.6535,0.9102,0.3061,3813.781510559051
7709.5,2.1801,142.5,74.635,0.6001,0.9112,0.3032,3672.533612461007
7710.0,2.1772,142.9,72.8917,0.5859,0.9111,0.305,3759.5762823125756
7710.5,2.1724,142.3,71.2927,0.5118,0.912,0.3081,3914.346595853218
7711.0,2.171,142.9,68.088,0.5272,0.9161,0.309,3960.4618895605836
7711.5,2.1721,142.8,70.897,0.4965,0.9193,0.3083,3924.5478131474547
7712.0,2.1726,144.8,74.1126,0.4911,0.9138,0.308,3909.255935163785
7712.5,2.1697,144.1,83.1547,0.5818,0.8954,0.3099,4007.1204719782468
7713.0,2.165,144.7,88.1585,0.7156,0.8724,0.3129,4166.655578101897
7713.5,2.1645,144.0,90.2749,0.8592,0.8651,0.3132,4182.954329004121
7714.0,2.172,146.0,88.6099,0.6766,0.8643,0.3084,3929.658387028399
7714.5,2.1834,144.8,88.1968,0.5815,0.8608,0.301,3568.880150010847
7715.0,2.1915,145.2,89.7359,0.5271,0.8592,0.2958,3335.361758931696
7715.5,2.1944,144.9,89.5689,0.5458,0.8697,0.2939,3253.903356088775
7716.0,2.1955,144.9,93.3788,0.5583,0.8811,0.2932,3224.39646092598
7716.5,2.1976,143.7,89.3966,0.5305,0.8899,0.2919,3170.305989189609
7717.0,2.1995,143.0,90.6582,0.4604,0.8999,0.2906,3117.1229056011066
7717.5,2.1979,143.5,86.2004,0.5006,0.8935,0.2917,3162.065299605812
7718.0,2.1915,143.1,81.4402,0.5066,0.8867,0.2958,3335.361758931696
7718.5,2.1832,143.8,79.4216,0.6204,0.885,0.3012,3578.181043791157
7719.0,2.1789,143.3,80.7841,0.5478,0.8883,0.3039,3706.1414722877794
7719.5,2.1806,142.1,83.3579,0.5986,0.8888,0.3028,3653.4661305402515
7720.0,2.1858,141.8,81.8538,0.578,0.8851,0.2995,3499.8897367479603
7720.5,2.1921,142.1,83.1066,0.549,0.885,0.2954,3318.044844575398
7721.0,2.1982,142.4,85.2671,0.4654,0.8922,0.2915,3153.8460303407596
7721.5,2.2021,143.1,82.6438,0.4417,0.9227,0.289,3052.8899662578137
7722.0,2.2036,142.0,84.9016,0.4262,0.965,0.288,3013.4182710995533
7722.5,2.2056,142.1,86.1742,0.5397,0.9668,0.2867,2962.867038396626
7723.0,2.2085,139.5,89.8787,0.6059,0.9643,0.2848,2890.5059470884894
7723.5,2.2079,137.6,87.8301,0.6028,0.9613,0.2852,2905.591531002141
7724.0,2.203,136.6,86.0205,0.5548,0.9453,0.2884,3029.14533585145
7724.5,2.1982,138.1,84.188,0.6482,0.9516,0.2915,3153.8460303407596
7725.0,2.1954,137.2,79.5412,0.7376,0.9853,0.2933,3228.5952927709704
7725.5,2.1925,139.1,79.4989,0.7722,0.9965,0.2952,3309.4201321083683
7726.0,2.1902,141.6,83.5654,0.5047,0.9883,0.2966,3370.2671908517486
7726.5,2.1927,144.9,87.8556,0.4557,0.9962,0.295,3300.8178381644743
7727.0,2.2023,139.9,87.5232,0.3891,1.0146,0.2888,3044.9544803358817
7727.5,2.2159,139.9,83.0914,0.3724,1.034,0.2801,2719.0094425501347
7728.0,2.2264,137.6,80.639,0.4268,1.0486,0.2733,2488.7365285318488
7728.5,2.2278,137.6,81.865,0.4867,1.065,0.2724,2459.7578843297656
7729.0,2.2201,138.7,83.0738,0.563,1.0661,0.2774,2625.1313172932746
7729.5,2.2095,141.4,85.1744,0.6837,1.0658,0.2842,2868.0242998101457
7730.0,2.2076,141.4,84.24,1.1938,1.0639,0.2854,2913.1638217664345
7730.5,2.2225,141.4,86.394,0.7765,1.0549,0.2758,2571.03659412118
7731.0,2.2453,141.3,81.3955,0.4842,1.0415,0.2611,2123.380198941557
7731.5,2.2576,141.6,84.2214,0.4346,1.0228,0.2532,1915.9274589980544
7732.0,2.2531,140.4,82.1677,0.4688,1.0092,0.2561,1989.6152056734225
7732.5,2.2397,139.3,87.5436,0.4919,0.9976,0.2647,2225.2253908496223
7733.0,2.2269,141.8,88.202,0.4904,0.9833,0.273,2479.0392443758765
7733.5,2.2174,142.9,86.8235,0.5079,0.9754,0.2791,2683.8545850102396
7734.0,2.2176,139.1,87.3062,0.495,0.9879,0.279,2680.3641958233115
7734.5,2.2301,139.1,89.1197,0.4997,0.9972,0.2709,2412.20803512397
7735.0,2.241,138.6,90.4547,0.5907,0.9829,0.2639,2202.1790123316496
7735.5,2.2356,143.6,86.712,0.7076,0.9829,0.2674,2304.8023577582057
7736.0,2.2172,142.9,83.5711,0.6482,0.9928,0.2792,2687.3495194066245
7736.5,2.2041,142.3,82.803,0.6363,0.9955,0.2877,3001.6765809203616
7737.0,2.2071,139.4,84.2875,0.5567,0.9981,0.2857,2924.559275645058
7737.5,2.2155,141.4,84.0586,0.5448,0.999,0.2803,2726.095479892334
7738.0,2.2141,141.4,81.505,0.5601,0.9995,0.2812,2758.2118729227122
7738.5,2.2033,143.2,80.8583,0.5394,0.9981,0.2882,3021.2715701953625
7739.0,2.1941,141.5,79.6318,0.555,0.9936,0.2941,3262.3833857379277
7739.5,2.1901,143.6,83.3782,0.6143,1.0001,0.2967,3374.655976591521
7740.0,2.1851,143.8,85.6604,0.7385,0.9972,0.2999,3518.1557016962147
7740.5,2.1776,143.3,89.7837,0.73,0.9669,0.3048,3749.8038814103284
7741.0,2.1741,144.2,82.0371,0.6591,0.9535,0.307,3858.7120373247326
7741.5,2.1779,143.3,82.7078,0.5842,0.9532,0.3046,3740.0568822587634
7742.0,2.1849,143.6,83.3282,0.6156,0.9596,0.3001,3527.324401991167
7742.5,2.1894,143.4,81.6746,0.5796,0.9608,0.2972,3396.685780897701
7743.0,2.1889,144.5,79.4482,0.542,0.9618,0.2975,3409.972632762051
7743.5,2.1852,145.1,80.6215,0.5307,0.9631,0.2999,3518.1557016962147
7744.0,2.1817,144.8,81.7911,0.5086,0.955,0.3021,3620.335938799015
7744.5,2.1806,144.5,82.4131,0.5789,0.9453,0.3028,3653.4661305402515
7745.0,2.1813,144.8,77.8777,0.6591,0.9457,0.3024,3634.4976453626605
7745.5,2.183,143.9,80.2127,0.7243,0.9507,0.3013,3582.8405764186973
7746.0,2.186,143.8,82.0463,0.6759,0.9598,0.2994,3495.3380828093254
7746.5,2.1881,143.4,86.9753,0.5644,0.9737,0.298,3432.2329847239275
7747.0,2.1853,144.0,86.3313,0.5855,0.9929,0.2998,3513.580292623117
7747.5,2.1793,143.2,90.143,0.5949,0.984,0.3037,3696.507966395631
7748.0,2.1777,145.5,89.6187,0.4898,0.9461,0.3047,3744.9272107464685
7748.5,2.1824,145.1,94.2254,0.401,0.9129,0.3017,3601.5394627570013
7749.0,2.1871,146.0,90.8327,0.4015,0.889,0.2986,3459.137307446988
7749.5,2.1866,145.3,93.6573,0.4342,0.8777,0.299,3477.190584996164
7750.0,2.182,144.6,92.7716,0.5276,0.8772,0.3019,3610.925470294571
7750.5,2.1776,144.6,93.72,0.5835,0.8861,0.3048,3749.8038814103284
7751.0,2.1763,144.2,89.3903,0.5796,0.8968,0.3056,3789.0465583840073
7751.5,2.1784,144.2,84.5031,0.581,0.9092,0.3043,3725.483867425342
7752.0,2.1806,144.5,82.5291,0.5709,0.9193,0.3028,3653.4661305402515
7752.5,2.1795,144.4,81.6002,0.5064,0.9217,0.3035,3686.8995012194036
7753.0,2.1764,143.6,83.573,0.4699,0.927,0.3055,3784.1188520879855
7753.5,2.1738,143.1,84.5963,0.4204,0.9448,0.3072,3868.7682648469254
7754.0,2.1735,142.6,86.8265,0.4733,0.9566,0.3074,3878.850700002913
7754.5,2.1769,142.4,85.077,0.5417,0.9667,0.3052,3769.3741511652584
7755.0,2.1828,142.9,88.0341,0.6718,0.9745,0.3014,3587.506176722535
7755.5,2.1882,142.9,87.3446,0.7429,0.9497,0.2979,3427.7693193063537
7756.0,2.1915,143.9,85.6405,0.7088,0.9188,0.2958,3335.361758931696
7756.5,2.192,143.7,82.9932,0.5345,0.8996,0.2955,3322.365626007005
7757.0,2.1901,143.5,82.6866,0.6162,0.8843,0.2967,3374.655976591521
7757.5,2.1879,144.1,80.0224,0.7151,0.8712,0.2981,3436.702462758135
7758.0,2.1879,143.9,82.849,0.7857,0.8768,0.2981,3436.702462758135
7758.5,2.1906,142.6,86.9589,0.9178,0.887,0.2964,3361.506734974944
7759.0,2.1937,143.6,86.7035,0.8964,0.8948,0.2944,3275.144885495951
7759.5,2.1974,142.0,84.0483,0.9347,0.9063,0.292,3174.434384040269
7760.0,2.2039,142.0,81.5098,0.8332,0.8989,0.2878,3005.5853853645613
7760.5,2.2127,141.8,82.6508,0.68,0.8524,0.2821,2790.7066322681735
7761.0,2.2192,142.9,80.8524,0.6412,0.8222,0.2779,2642.268213498145
7761.5,2.2189,143.6,77.6521,0.5861,0.8255,0.2781,2649.1542547659506
7762.0,2.2134,143.5,80.013,0.5809,0.8327,0.2817,2776.217520970091
7762.5,2.2073,145.6,81.1282,0.5563,0.8444,0.2856,2920.755846752426
7763.0,2.2032,145.4,80.6973,0.4535,0.854,0.2883,3025.2058913729907
7763.5,2.2021,145.4,83.363,0.4438,0.8695,0.289,3052.8899662578137
7764.0,2.2043,143.3,88.6015,0.3986,0.87,0.2875,2993.8742157799984
7764.5,2.2075,144.9,85.646,0.4962,0.8628,0.2855,2916.9573642705104
7765.0,2.2085,144.2,80.3339,0.6068,0.86,0.2848,2890.5059470884894
7765.5,2.2068,146.4,74.2914,0.7138,0.8573,0.2859,2932.1809984358615
7766.0,2.2046,143.2,80.9195,0.7448,0.861,0.2874,2989.9806418702397
7766.5,2.2039,145.7,81.4345,0.748,0.8709,0.2878,3005.5853853645613
7767.0,2.2071,142.0,82.6683,0.6957,0.8877,0.2857,2924.559275645058
7767.5,2.2161,147.9,80.8856,0.4593,0.906,0.2799,2711.9418241978747
7768.0,2.2227,143.1,83.9043,0.4626,0.8953,0.2757,2567.692926257266
7768.5,2.2158,143.1,88.2145,0.4519,0.8793,0.2801,2719.0094425501347
7769.0,2.1983,143.3,88.8472,0.476,0.8821,0.2914,3149.7444109225403
7769.5,2.1851,143.3,87.3798,0.4628,0.8879,0.2999,3518.1557016962147
7770.0,2.1843,142.1,83.6925,0.6028,0.8961,0.3005,3545.733548774105
7770.5,2.1891,141.4,81.7686,0.714,0.9079,0.2974,3405.5379172332714
7771.0,2.1933,139.6,82.3037,0.7258,0.9086,0.2946,3283.6802729045244
7771.5,2.1994,140.3,85.6056,0.5051,0.9089,0.2907,3121.182045064691
7772.0,2.2088,139.3,87.1071,0.4725,0.9106,0.2846,2882.992551747059
7772.5,2.2166,140.5,86.7692,0.4259,0.9177,0.2796,2701.3748275784155
7773.0,2.2193,139.6,85.7793,0.5002,0.937,0.2779,2642.268213498145
7773.5,2.2201,137.4,81.9148,0.4822,0.9617,0.2774,2625.1313172932746
7774.0,2.2241,134.3,82.0718,0.5171,0.9959,0.2748,2537.794920230038
7774.5,2.2314,133.3,84.444,0.5256,1.0151,0.2701,2387.2251009591164
7775.0,2.2365,141.6,87.3197,0.6217,1.0336,0.2668,2286.8761695399753
7775.5,2.2371,138.2,91.918,0.5249,1.0625,0.2664,2275.0029031198237
7776.0,2.238,144.0,90.6263,0.4878,1.0771,0.2658,2257.3084877609235
7776.5,2.2416,133.5,94.4478,0.4557,1.0933,0.2635,2190.7454863425532
7777.0,2.2455,131.8,91.8766,0.4241,1.1243,0.261,2120.618714274125
7777.5,2.25,133.8,88.1602,0.3826,1.1791,0.2581,2042.079098087594
7778.0,2.2611,141.4,86.0015,0.4011,1.2501,0.2509,1859.4310240348022
7778.5,2.2798,139.2,88.6097,0.4593,1.2807,0.2388,1588.5251207722224
7779.0,2.2922,139.2,93.8824,0.4656,1.236,0.2308,1431.4632811544568
7779.5,2.2841,137.1,96.4419,0.469,1.1162,0.2361,1533.6787646221464
7780.0,2.2585,140.3,96.2189,0.5283,0.9639,0.2526,1901.025844494379
7780.5,2.2336,136.1,93.383,0.575,0.8852,0.2686,2341.0773909369086
7781.0,2.2271,137.5,90.1952,0.5646,0.8912,0.2728,2472.5953891301588
7781.5,2.2385,133.2,93.2113,0.4571,0.9359,0.2655,2248.5129557379237
7782.0,2.2521,137.5,95.2661,0.4939,0.9735,0.2567,2005.2112476164934
7782.5,2.2555,136.1,98.7952,0.471,1.0137,0.2545,1948.6162342844937
7783.0,2.2522,136.1,97.5969,0.6542,1.0661,0.2566,2002.6034432684942
7783.5,2.2529,123.8,93.8588,0.5564,1.1213,0.2562,1992.206096646693
7784.0,2.2607,123.8,91.2154,0.7484,1.1469,0.2512,1866.7045801309423
7784.5,2.2696,125.7,90.5424,0.523,1.1281,0.2454,1730.9938856213641
7785.0,2.2745,125.7,95.238,0.5803,1.1294,0.2423,1662.5516923065527
7785.5,2.2763,126.4,98.9835,0.5612,1.1452,0.2411,1636.7904261334609
7786.0,2.2763,119.9,97.8438,0.6932,1.1657,0.2411,1636.7904261334609
7786.5,2.2768,123.6,99.8304,0.5071,1.2095,0.2408,1630.4127233577642
7787.0,2.2807,132.3,102.071,0.4428,1.2579,0.2383,1578.2224611200204
7787.5,2.2887,135.6,101.558,0.4147,1.2571,0.2331,1474.9564632734364
7788.0,2.2966,134.4,94.6277,0.5102,1.2305,0.228,1380.2423734376828
7788.5,2.2885,133.0,83.7092,0.5856,1.2696,0.2332,1476.8771619973732
7789.0,2.2434,135.2,69.6022,0.4526,1.3784,0.2623,2156.79984853031
7789.5,2.1686,130.8,52.7567,0.3919,1.2532,0.3106,4043.7901821408145
7790.0,2.1026,135.1,43.6439,0.3554,1.1053,0.3532,7039.673173069541
7790.5,2.0786,142.7,38.032,0.3779,1.0609,0.3686,8601.797331970338
7791.0,2.0907,138.0,37.0318,0.4142,1.068,0.3608,7771.514791474118
7791.5,2.1121,134.7,36.2483,0.4359,1.1027,0.347,6493.991919396036
7792.0,2.1304,138.4,35.7009,0.4309,1.1456,0.3352,5569.565022711143
7792.5,2.1483,138.4,37.2117,0.4537,1.1983,0.3237,4795.41650278092
7793.0,2.1577,136.0,38.2149,0.5368,1.2406,0.3176,4429.459692010936
7793.5,2.1473,136.0,41.2495,0.6066,1.2277,0.3243,4833.006443136524
7794.0,2.125,128.7,41.9923,0.5212,1.22,0.3387,5829.1113139075915
7794.5,2.112,130.0,37.9215,0.5345,1.214,0.3471,6502.448441539854
7795.0,2.1112,130.6,32.5098,0.5769,1.1814,0.3476,6544.896521483948
7795.5,2.1102,130.6,31.9702,0.4222,1.1537,0.3483,6604.789769057886
7796.0,2.1058,133.4,36.7443,0.3935,1.1473,0.3511,6849.894059260937
7796.5,2.0986,135.5,37.5341,0.3752,1.1309,0.3557,7272.4682308143065
7797.0,2.0824,135.3,37.2079,0.436,1.1411,0.3662,8337.292599199815
7797.5,2.0639,133.1,34.6898,0.5001,1.1736,0.3781,9733.761083184012
7798.0,2.0668,131.3,34.0582,0.4919,1.1886,0.3763,9508.402561702853
7798.5,2.0863,130.2,34.5873,0.4576,1.1608,0.3637,8070.412022968207
7799.0,2.0958,130.2,34.907,0.4266,1.1308,0.3575,7444.8329027326035
7799.5,2.0889,133.7,36.0487,0.4119,1.1314,0.362,7893.829815996964
7800.0,2.0841,113.9,35.8412,0.4337,1.1266,0.3651,8218.794765213752
7800.5,2.0871,112.5,41.5178,0.4243,1.1225,0.3632,8018.069943363401
7801.0,2.0808,113.8,47.2969,0.5223,1.1473,0.3672,8446.499832419626
7801.5,2.0735,118.9,58.7433,0.4896,1.2268,0.3719,8979.247227178646
7802.0,2.1095,118.2,69.4311,0.5089,1.431,0.3487,6639.260243126112
7802.5,2.2031,117.4,77.4689,0.4101,1.6967,0.2883,3025.2058913729907
7803.0,2.3007,123.2,81.5698,0.3644,1.8023,0.2254,1334.3226149951427
7803.5,2.3472,132.6,82.8636,0.3621,1.4624,0.1954,903.0438021225656
7804.0,2.3324,131.9,83.6557,0.3604,1.1325,0.2049,1021.8809253783817
7804.5,2.2849,131.9,78.4081,0.3699,1.1639,0.2355,1521.7501868382965
7805.0,2.2153,131.9,65.7696,0.348,1.243,0.2805,2733.199984226382
7805.5,2.1401,133.1,53.0537,0.3735,1.217,0.329,5137.839408568185
7806.0,2.0929,129.6,42.8147,0.4001,1.1915,0.3594,7631.207275700444
7806.5,2.086,133.2,37.3961,0.4023,1.1953,0.3639,8091.444403388352
7807.0,2.0979,132.2,37.2587,0.382,1.1967,0.3562,7319.94301137241
7807.5,2.1014,135.8,48.2133,0.3698,1.2064,0.3539,7104.094189782379
7808.0,2.0939,132.5,56.1999,0.4472,1.2162,0.3588,7571.853614638775
7808.5,2.097,132.2,64.025,0.4873,1.2382,0.3568,7377.322015061517
7809.0,2.1246,130.6,64.4823,0.3591,1.2809,0.339,5851.913110577823
7809.5,2.1585,132.3,60.0695,0.3465,1.2724,0.3171,4400.731650475306
7810.0,2.1602,133.9,56.656,0.3776,1.2051,0.316,4338.184107333398
7810.5,2.1165,133.9,50.3515,0.4765,1.1591,0.3442,6261.622591313382
7811.0,2.0626,137.1,50.1418,0.4976,1.1345,0.379,9848.435458647811
7811.5,2.04,137.0,47.9974,0.4856,1.1039,0.3935,11893.711264277445
7812.0,2.0494,133.9,51.7964,0.4512,1.0791,0.3875,11000.362201287531
7812.5,2.0656,120.6,52.3732,0.5571,1.0992,0.377,9595.415260343902
7813.0,2.0741,130.0,56.0651,0.5783,1.1286,0.3715,8932.62773986196
7813.5,2.0768,135.1,59.7212,0.5534,1.153,0.3698,8737.180082930912
7814.0,2.0812,132.2,61.5198,0.5636,1.15,0.367,8424.544543742148
7814.5,2.0973,132.2,66.2117,0.6591,1.1646,0.3566,7358.14587846992
7815.0,2.128,124.7,71.4837,0.8389,1.2682,0.3368,5686.748916079843
7815.5,2.1634,124.7,75.5742,0.7555,1.3148,0.3139,4221.233118958278
7816.0,2.1941,123.2,81.7907,0.5307,1.2921,0.2941,3262.3833857379277
7816.5,2.2174,123.2,83.4394,0.4978,1.3989,0.2791,2683.8545850102396
7817.0,2.2313,125.9,84.1276,0.4495,1.5508,0.2701,2387.2251009591164
7817.5,2.2331,128.5,84.9432,0.4682,1.3948,0.269,2353.29550087192
7818.0,2.2275,137.0,90.4052,0.4888,1.188,0.2726,2466.1682836275263
7818.5,2.2236,136.0,95.8577,0.4975,1.113,0.2751,2547.722039587627
7819.0,2.2256,139.0,95.5326,0.5091,1.105,0.2738,2504.9830375311403
7819.5,2.2309,139.0,97.3092,0.4877,1.0543,0.2704,2396.563234754614
7820.0,2.2341,139.0,93.5693,0.5836,0.9698,0.2683,2331.9554559989283
7820.5,2.2328,141.4,92.4555,0.5927,0.9538,0.2692,2359.4284475014692
7821.0,2.2319,140.7,87.5319,0.4866,0.968,0.2697,2374.8308314284395
7821.5,2.2352,138.4,87.4544,0.4356,0.9864,0.2676,2310.8089259289086
7822.0,2.239,136.9,89.774,0.4757,1.0452,0.2652,2239.751695230752
7822.5,2.2399,143.4,101.831,0.5453,1.1088,0.2646,2222.3314551326557
7823.0,2.2397,148.3,106.048,0.5882,1.1386,0.2647,2225.2253908496223
7823.5,2.241,145.4,105.124,0.5171,1.1258,0.2639,2202.1790123316496
7824.0,2.2442,145.5,98.2189,0.5211,1.1134,0.2618,2142.8115429714217
7824.5,2.249,138.0,97.5374,0.4476,1.1509,0.2587,2058.086389936805
7825.0,2.256,130.9,100.366,0.459,1.1773,0.2542,1941.0235119861836
7825.5,2.2641,130.9,96.937,0.4086,1.1347,0.249,1814.018774221469
7826.0,2.2689,130.9,95.3573,0.3803,1.0798,0.2459,1742.293839400341
7826.5,2.267,133.4,97.3495,0.3807,1.0483,0.2471,1769.715612299244
7827.0,2.2627,132.5,107.694,0.3973,1.0563,0.2499,1835.3899038635195
7827.5,2.2638,147.0,110.619,0.4536,1.0873,0.2492,1818.7463064515618
7828.0,2.2711,149.7,106.194,0.4836,1.1626,0.2445,1710.838334661135
7828.5,2.2763,149.7,101.491,0.5528,1.2686,0.2411,1636.7904261334609
7829.0,2.2728,149.4,99.0073,0.5436,1.3706,0.2434,1686.5222111059763
7829.5,2.2644,149.4,95.4325,0.5635,1.3886,0.2488,1809.3035304347432
7830.0,2.2607,149.4,92.0675,0.4749,1.3203,0.2512,1866.7045801309423
7830.5,2.2582,151.8,84.596,0.3922,1.42,0.2528,1905.9801267089872
7831.0,2.228,151.8,73.988,0.3156,2.1098,0.2723,2456.5589359329742
7831.5,2.1446,144.3,63.8315,0.3101,3.3618,0.3261,4947.553463970595
7832.0,2.0292,150.8,52.4433,0.3706,3.2913,0.4005,13028.053450004381
7832.5,1.9591,155.9,54.8728,0.3982,2.1336,0.4457,23460.53568515448
7833.0,1.9997,155.9,63.1728,0.4698,1.1133,0.4195,16682.551888854963
7833.5,2.0975,146.9,68.9003,0.5197,0.8735,0.3565,7348.576510236069
7834.0,2.147,146.1,71.5637,0.6797,1.1029,0.3245,4845.601788925037
7834.5,2.1263,150.9,69.9508,0.6868,1.2046,0.3379,5768.739943746104
7835.0,2.1014,148.8,74.6917,0.6341,1.1195,0.3539,7104.094189782379
7835.5,2.1304,147.8,84.6349,0.4921,1.0332,0.3352,5569.565022711143
7836.0,2.1771,147.8,91.1919,0.5045,1.0203,0.3051,3764.4720291008903
7836.5,2.2058,146.9,98.0353,0.5696,1.0347,0.2866,2959.013789740424
7837.0,2.218,146.9,94.643,0.7753,1.0438,0.2787,2669.9202404465887
7837.5,2.2278,134.6,100.487,0.9281,1.0778,0.2724,2459.7578843297656
7838.0,2.2366,134.6,91.4153,1.3258,1.1257,0.2667,2283.902056151493
7838.5,2.2314,135.3,89.2357,0.9007,1.1727,0.2701,2387.2251009591164
7839.0,2.2024,139.0,77.0658,0.7404,1.223,0.2888,3044.9544803358817
7839.5,2.1527,138.7,67.9098,0.5306,1.1828,0.3208,4617.812594521585
7840.0,2.1006,139.5,61.9653,0.4207,1.1868,0.3545,7159.781214406748
7840.5,2.0754,137.5,59.8972,0.3595,1.2239,0.3707,8840.113641784723
7841.0,2.0959,139.1,67.2231,0.4063,1.2004,0.3575,7444.8329027326035
