Depth,GR,Log_ILD,RHOB,NPHI,PHI,PERM,well
7105.0,82.69,0.9296,2.1356,0.5694,0.3096,1323.346793615064,freeman_3
7105.5,79.0822,0.9287,2.1214,0.5931,0.3191,2049.5270505997546,freeman_3
7106.0,76.8894,0.9254,2.1108,0.5672,0.3261,2829.0388208537192,freeman_3
7106.5,81.2761,0.9263,2.1076,0.5701,0.3283,3130.6482330463136,freeman_3
7107.0,82.799,0.9276,2.1089,0.5074,0.3274,3003.559005371989,freeman_3
7107.5,80.3967,0.9284,2.1088,0.6033,0.3275,3017.421340042015,freeman_3
7108.0,75.5779,0.9347,2.1052,0.8248,0.3299,3370.007761587078,freeman_3
7108.5,71.2195,0.9653,2.0998,0.8386,0.1381,0.4920791775351408,freeman_3
7109.0,68.4255,0.9842,2.0922,0.7424,0.1447,0.6668391406435418,freeman_3
7109.5,71.2186,0.9526,2.0841,0.6252,0.1516,0.916234300452808,freeman_3
7110.0,74.2373,0.9202,2.0809,0.7309,0.1544,1.04231898234679,freeman_3
7110.5,79.1867,0.8853,2.0851,0.6388,0.3433,6246.009922161114,freeman_3
7111.0,75.4331,0.8749,2.0909,0.5261,0.3394,5219.283487464216,freeman_3
7111.5,77.4561,0.9074,2.0919,0.4537,0.3387,5053.7337878196,freeman_3
7112.0,72.1016,0.9517,2.0915,0.473,0.1453,0.6855195094850057,freeman_3
7112.5,76.5219,0.9858,2.0963,0.5181,0.3358,4421.997277973313,freeman_3
7113.0,80.4117,0.9936,2.1054,0.7866,0.3297,3339.114584404356,freeman_3
7113.5,84.171,0.9794,2.1135,0.7371,0.3243,2604.01030928674,freeman_3
7114.0,81.6672,0.963,2.1189,0.89,0.3207,2206.227450020142,freeman_3
7114.5,83.8049,0.9817,2.1215,0.7964,0.319,2040.1113188576676,freeman_3
7115.0,83.1996,1.0041,2.1179,0.7433,0.3214,2278.498825409727,freeman_3
7115.5,80.932,1.0066,2.1082,0.5568,0.3279,3073.513427099149,freeman_3
7116.0,78.5941,0.9659,2.1011,0.5536,0.3326,3816.148029005488,freeman_3
7116.5,75.6145,0.9291,2.1028,0.6469,0.3315,3627.667967699492,freeman_3
7117.0,78.6316,0.9259,2.109,0.6726,0.3273,2989.76035565041,freeman_3
7117.5,81.175,0.9227,2.1111,0.4994,0.3259,2803.1047566816424,freeman_3
7118.0,86.3635,0.9257,2.1061,0.4989,0.3293,3278.175235868979,freeman_3
7118.5,86.4783,0.9277,2.1002,0.5765,0.3332,3923.050951150474,freeman_3
7119.0,88.8089,0.9028,2.1007,0.891,0.3329,3869.230305231393,freeman_3
7119.5,89.7438,0.8918,2.1088,0.9894,0.3275,3017.421340042015,freeman_3
7120.0,87.4549,0.9096,2.1215,1.1468,0.319,2040.1113188576676,freeman_3
7120.5,83.1524,0.9323,2.1337,0.8431,0.3109,1404.9825509263287,freeman_3
7121.0,78.6778,0.9322,2.1423,0.6785,0.3051,1075.680139200773,freeman_3
7121.5,75.7062,0.9336,2.1468,0.589,0.3021,936.891870507275,freeman_3
7122.0,73.2757,0.964,2.1451,0.6205,0.0991,0.0816802679736592,freeman_3
7122.5,75.0364,1.0103,2.1349,0.6325,0.3101,1354.1682156434872,freeman_3
7123.0,82.7668,1.0468,2.118,0.6078,0.3213,2268.031174490726,freeman_3
7123.5,86.9699,1.0257,2.1039,0.6143,0.3307,3496.465244730471,freeman_3
7124.0,86.9582,0.9962,2.1044,0.6605,0.3304,3448.49696181796,freeman_3
7124.5,78.7504,0.978,2.1186,0.6668,0.3209,2226.6392609346867,freeman_3
7125.0,75.1094,0.9457,2.1307,0.7851,0.3129,1540.517786507591,freeman_3
7125.5,77.1193,0.9293,2.1289,0.6817,0.3141,1628.0366926477247,freeman_3
7126.0,85.6785,0.9403,2.1169,0.6254,0.3221,2353.137659195619,freeman_3
7126.5,88.7222,0.9294,2.1071,0.538,0.3286,3174.195268698384,freeman_3
7127.0,86.0898,0.9195,2.1052,0.6278,0.3299,3370.007761587078,freeman_3
7127.5,79.9867,0.9416,2.1072,0.725,0.3285,3159.6126989595223,freeman_3
7128.0,74.3455,0.96,2.1074,1.0266,0.1316,0.3647948364685098,freeman_3
7128.5,75.4207,0.963,2.1042,0.9834,0.3305,3464.412819940869,freeman_3
7129.0,78.1102,0.9622,2.0998,0.9872,0.3335,3977.620237418841,freeman_3
7129.5,82.3178,0.9441,2.0985,0.8658,0.3343,4126.878007640512,freeman_3
7130.0,79.5954,0.9301,2.1025,0.6856,0.3317,3661.230813913175,freeman_3
7130.5,79.292,0.9391,2.1089,0.6678,0.3274,3003.559005371989,freeman_3
7131.0,79.078,0.9497,2.1138,0.4828,0.3241,2580.1391025828875,freeman_3
7131.5,79.4002,0.9654,2.1142,0.4818,0.3239,2556.4867254694914,freeman_3
7132.0,81.3559,0.9823,2.1111,0.5059,0.3259,2803.1047566816424,freeman_3
7132.5,83.5079,0.9823,2.1119,0.5447,0.3254,2739.3049468075646,freeman_3
7133.0,84.8227,0.9816,2.1219,0.5901,0.3187,2012.1228705058609,freeman_3
7133.5,82.6243,0.9848,2.1357,0.5696,0.3095,1317.267206421138,freeman_3
7134.0,76.0271,0.9924,2.1443,0.7241,0.3038,1013.1783218433696,freeman_3
7134.5,75.5116,0.9798,2.1461,0.7829,0.3026,958.7125601974057,freeman_3
7135.0,78.2303,0.96,2.1451,0.6907,0.3033,990.1179691583488,freeman_3
7135.5,84.8402,0.9658,2.1401,0.5693,0.3066,1152.6036482564548,freeman_3
7136.0,85.6717,0.9922,2.1293,0.4438,0.3138,1605.7015286467145,freeman_3
7136.5,84.9638,0.9977,2.122,0.4536,0.3187,2012.1228705058609,freeman_3
7137.0,82.8564,0.9646,2.1305,0.5338,0.313,1547.627742757324,freeman_3
7137.5,80.7437,0.9514,2.1508,0.7925,0.2995,831.1797390800865,freeman_3
7138.0,76.8086,0.9461,2.1646,1.087,0.2903,544.1446091493481,freeman_3
7138.5,78.1102,0.9326,2.1633,1.1015,0.2911,564.5633032910699,freeman_3
7139.0,81.6298,0.921,2.1552,0.9415,0.2965,723.9378250983435,freeman_3
7139.5,83.7243,0.9174,2.1529,0.8567,0.2981,779.2878368560531,freeman_3
7140.0,84.7341,0.9114,2.1572,0.7689,0.2952,681.873806182803,freeman_3
7140.5,82.5124,0.9091,2.1613,0.7436,0.2925,602.156939875788,freeman_3
7141.0,82.0186,0.9139,2.1626,0.5944,0.2916,577.7122706792483,freeman_3
7141.5,78.1716,0.9167,2.1619,0.5765,0.2921,591.167484226833,freeman_3
7142.0,74.7457,0.928,2.1573,0.6518,0.0885,0.0501348230139019,freeman_3
7142.5,71.4952,0.9672,2.1448,0.7781,0.0993,0.0824359662065464,freeman_3
7143.0,69.8175,1.0385,2.1259,0.747,0.1156,0.1746153390102461,freeman_3
7143.5,75.3118,1.0387,2.1117,0.6827,0.3255,2751.947668947534,freeman_3
7144.0,80.4615,0.9916,2.1116,0.6697,0.3256,2764.648741080001,freeman_3
7144.5,86.7112,0.9747,2.1211,0.8099,0.3193,2068.489084011444,freeman_3
7145.0,87.0653,0.9484,2.1299,0.7453,0.3134,1576.3972317666316,freeman_3
7145.5,87.884,0.9196,2.1322,0.6373,0.3119,1471.190201651308,freeman_3
7146.0,85.1578,0.9174,2.1297,0.6496,0.3135,1583.6727825251046,freeman_3
7146.5,81.3638,0.917,2.1257,0.6056,0.3162,1793.3281449704027,freeman_3
7147.0,81.6539,0.8985,2.1236,0.587,0.3176,1912.743852945325,freeman_3
7147.5,86.9639,0.8936,2.1251,0.5666,0.3166,1826.6650598701624,freeman_3
7148.0,90.3036,0.9051,2.1278,0.5583,0.3148,1681.3677537589874,freeman_3
7148.5,88.5204,0.9215,2.1275,0.6143,0.315,1696.92361164083,freeman_3
7149.0,84.2016,0.9369,2.1229,0.6661,0.3181,1957.2926332108923,freeman_3
7149.5,84.7305,0.9434,2.1175,0.7336,0.3217,2310.192539361992,freeman_3
7150.0,89.9373,0.9269,2.1145,0.826,0.3237,2533.051171915153,freeman_3
7150.5,92.6936,0.9038,2.1133,0.6751,0.3245,2628.102370172031,freeman_3
7151.0,85.0601,0.8921,2.1123,0.6123,0.3251,2701.7242058377583,freeman_3
7151.5,79.7828,0.8907,2.1133,0.4964,0.3245,2628.102370172031,freeman_3
7152.0,80.8975,0.8898,2.1231,0.4668,0.3179,1939.349948091461,freeman_3
7152.5,87.1915,0.892,2.139,0.5163,0.3073,1190.3605218452556,freeman_3
7153.0,83.7281,0.9044,2.1459,0.7046,0.3027,963.1373090829944,freeman_3
7153.5,81.7144,0.8891,2.1365,1.1243,0.309,1287.2856664438352,freeman_3
7154.0,82.8738,0.8512,2.1197,0.8471,0.3202,2156.0128115858347,freeman_3
7154.5,88.4762,0.8392,2.111,0.561,0.326,2816.0419342708783,freeman_3
7155.0,93.2036,0.8552,2.1154,0.5046,0.3231,2464.0256671250413,freeman_3
7155.5,92.979,0.8596,2.1259,0.592,0.3161,1785.0894165605312,freeman_3
7156.0,95.8261,0.8746,2.1317,0.6945,0.3122,1491.6543251788326,freeman_3
7156.5,94.7271,0.8939,2.1282,0.7513,0.3145,1658.3009367174452,freeman_3
7157.0,87.4648,0.9139,2.1202,0.6266,0.3199,2126.434301499108,freeman_3
7157.5,87.7501,0.9332,2.1157,0.5968,0.3229,2441.437712763351,freeman_3
7158.0,87.7337,0.9454,2.116,0.5806,0.3227,2419.056824297545,freeman_3
7158.5,97.1433,0.9423,2.118,0.5917,0.3213,2268.031174490726,freeman_3
7159.0,85.8079,0.9275,2.1188,0.5376,0.3208,2216.4098580286677,freeman_3
7159.5,83.4224,0.9267,2.1164,0.4823,0.3224,2385.8695926200025,freeman_3
7160.0,82.02,0.9373,2.1107,0.4669,0.3262,2842.095692005253,freeman_3
7160.5,90.4428,0.9431,2.1042,0.4864,0.3305,3464.412819940869,freeman_3
7161.0,89.5071,0.9328,2.0983,0.6101,0.3345,4165.059498655221,freeman_3
7161.5,85.6015,0.9234,2.0933,0.6353,0.3378,4848.576556423896,freeman_3
7162.0,86.3892,0.9244,2.0901,0.5954,0.3399,5340.843262898178,freeman_3
7162.5,83.5283,0.9269,2.0908,0.5592,0.3395,5243.372061822712,freeman_3
7163.0,83.1457,0.922,2.0982,0.5588,0.3345,4165.059498655221,freeman_3
7163.5,80.4636,0.9144,2.1122,0.5926,0.3252,2714.193481473912,freeman_3
7164.0,82.8756,0.9118,2.1261,0.6076,0.3159,1768.7253344769858,freeman_3
7164.5,85.1752,0.9136,2.1325,0.7186,0.3117,1457.7036631076414,freeman_3
7165.0,84.6935,0.9142,2.1309,0.8396,0.3127,1526.3957154921482,freeman_3
7165.5,86.4312,0.9109,2.1269,1.0122,0.3154,1728.4684229969228,freeman_3
7166.0,86.1237,0.9075,2.1252,0.857,0.3165,1818.2731783473748,freeman_3
7166.5,88.3428,0.911,2.1279,0.621,0.3147,1673.643382556097,freeman_3
7167.0,90.703,0.9168,2.1346,0.516,0.3103,1366.6968538688654,freeman_3
7167.5,90.3289,0.9166,2.1411,0.4805,0.3059,1116.0443794916057,freeman_3
7168.0,89.9352,0.9153,2.1424,0.517,0.3051,1075.680139200773,freeman_3
7168.5,86.3387,0.9216,2.1411,0.5446,0.3059,1116.0443794916057,freeman_3
7169.0,85.541,0.919,2.1427,0.7021,0.3049,1065.8192784896985,freeman_3
7169.5,83.1986,0.9059,2.1453,0.6491,0.3031,981.0414648838891,freeman_3
7170.0,83.2962,0.9007,2.1423,0.5861,0.3051,1075.680139200773,freeman_3
7170.5,87.4566,0.9003,2.135,0.5462,0.31,1347.9470317618552,freeman_3
7171.0,93.1341,0.9032,2.1307,0.4804,0.3129,1540.517786507591,freeman_3
7171.5,95.9343,0.9094,2.131,0.4714,0.3127,1526.3957154921482,freeman_3
7172.0,89.0495,0.9171,2.132,0.5293,0.312,1477.9801900957066,freeman_3
7172.5,87.6852,0.9264,2.1332,0.564,0.3112,1424.5257319806217,freeman_3
7173.0,89.8764,0.9316,2.1352,0.6752,0.3099,1341.7544286196332,freeman_3
7173.5,91.5957,0.921,2.135,0.5617,0.31,1347.9470317618552,freeman_3
7174.0,92.878,0.9028,2.1301,0.5494,0.3133,1569.1551056141907,freeman_3
7174.5,93.8657,0.891,2.1246,0.534,0.3169,1852.073806738272,freeman_3
7175.0,96.4486,0.8917,2.1235,0.5359,0.3177,1921.5717452491397,freeman_3
7175.5,92.3111,0.8959,2.1263,0.4927,0.3158,1760.5996338330272,freeman_3
7176.0,90.4765,0.8981,2.1299,0.4732,0.3134,1576.3972317666316,freeman_3
7176.5,90.6618,0.9079,2.1326,0.4702,0.3116,1451.0068270511165,freeman_3
7177.0,90.8666,0.9205,2.1345,0.4368,0.3103,1366.6968538688654,freeman_3
7177.5,91.8546,0.9184,2.1355,0.4707,0.3097,1329.454439945563,freeman_3
7178.0,87.9807,0.9052,2.1348,0.4928,0.3101,1354.1682156434872,freeman_3
7178.5,83.8145,0.9055,2.1335,0.635,0.311,1411.466971006525,freeman_3
7179.0,81.7174,0.9103,2.1351,0.6705,0.3099,1341.7544286196332,freeman_3
7179.5,82.41,0.9139,2.141,0.7311,0.306,1121.1952623833497,freeman_3
7180.0,83.856,0.9138,2.1485,0.6413,0.301,890.6186557765772,freeman_3
7180.5,81.9923,0.9013,2.154,0.7003,0.2973,751.1031498663582,freeman_3
7181.0,80.7173,0.8851,2.1572,0.667,0.2952,681.873806182803,freeman_3
7181.5,80.8668,0.8672,2.1626,0.6753,0.2916,577.7122706792483,freeman_3
7182.0,85.1517,0.864,2.1717,0.6845,0.2855,436.2389543348037,freeman_3
7182.5,83.2493,0.8697,2.1774,0.6472,0.2817,366.2118975063104,freeman_3
7183.0,88.7031,0.8685,2.1709,0.6932,0.2861,448.45944961365706,freeman_3
7183.5,90.1328,0.8701,2.1543,0.5287,0.2971,744.2177168546565,freeman_3
7184.0,93.93,0.8937,2.1409,0.6284,0.3061,1126.3699181599825,freeman_3
7184.5,92.8333,0.9355,2.1392,0.5393,0.3072,1184.89188685125,freeman_3
7185.0,90.0394,0.9628,2.1442,0.5867,0.3039,1017.8544467181226,freeman_3
7185.5,90.1642,0.9755,2.147,0.5066,0.302,932.5876957848884,freeman_3
7186.0,80.6878,0.9813,2.1466,0.511,0.3023,945.5599068459552,freeman_3
7186.5,79.31,0.9727,2.1456,0.5214,0.3029,972.0481657752912,freeman_3
7187.0,82.0855,0.955,2.1427,0.5312,0.3049,1065.8192784896985,freeman_3
7187.5,91.1712,0.9439,2.1346,0.5469,0.3103,1366.6968538688654,freeman_3
7188.0,86.5949,0.939,2.1244,0.5398,0.3171,1869.2090211254235,freeman_3
7188.5,80.5866,0.9252,2.1177,0.5731,0.3215,2289.014787708653,freeman_3
7189.0,78.1217,0.8917,2.1154,0.6033,0.3231,2464.0256671250413,freeman_3
7189.5,82.5311,0.8637,2.1163,0.828,0.3225,2396.881103535143,freeman_3
7190.0,83.399,0.8414,2.1193,1.0913,0.3205,2186.002756090428,freeman_3
7190.5,84.4983,0.8863,2.1213,0.8363,0.3191,2049.5270505997546,freeman_3
7191.0,86.4907,0.9516,2.119,0.7233,0.3207,2206.227450020142,freeman_3
7191.5,85.6439,0.9604,2.1146,0.6292,0.3236,2521.4140821208257,freeman_3
7192.0,81.5348,0.9408,2.1145,0.7932,0.3237,2533.051171915153,freeman_3
7192.5,79.2661,0.9272,2.1201,0.7016,0.3199,2126.434301499108,freeman_3
7193.0,78.5063,0.9265,2.1269,0.7532,0.3154,1728.4684229969228,freeman_3
7193.5,82.0914,0.9285,2.1305,0.7278,0.313,1547.627742757324,freeman_3
7194.0,84.2566,0.9345,2.1282,0.8736,0.3145,1658.3009367174452,freeman_3
7194.5,82.7051,0.944,2.1209,0.8655,0.3194,2078.035787736122,freeman_3
7195.0,79.6528,0.9273,2.1139,0.6943,0.3241,2580.1391025828875,freeman_3
7195.5,75.7279,0.8941,2.1135,0.5573,0.3243,2604.01030928674,freeman_3
7196.0,77.9574,0.8864,2.1205,0.4834,0.3197,2106.9410788447203,freeman_3
7196.5,79.2324,0.8976,2.1287,0.656,0.3142,1635.55057516117,freeman_3
7197.0,82.3758,0.9027,2.1314,0.7932,0.3124,1505.4549720863556,freeman_3
7197.5,87.4576,0.9007,2.1274,1.2088,0.3151,1704.7554281531582,freeman_3
7198.0,86.1388,0.8959,2.1213,1.0978,0.3191,2049.5270505997546,freeman_3
7198.5,80.7845,0.8917,2.1179,0.8246,0.3214,2278.498825409727,freeman_3
7199.0,76.5966,0.8886,2.1183,0.7107,0.3211,2247.239920022976,freeman_3
7199.5,81.4251,0.8861,2.1218,0.559,0.3188,2021.4094270803375,freeman_3
7200.0,85.6145,0.8884,2.1254,0.6688,0.3164,1809.919849965521,freeman_3
7200.5,85.1424,0.8911,2.1271,0.8204,0.3153,1720.5276666205418,freeman_3
7201.0,78.441,0.8882,2.128,1.0345,0.3147,1673.643382556097,freeman_3
7201.5,78.8938,0.8936,2.1307,0.8304,0.3129,1540.517786507591,freeman_3
7202.0,86.6274,0.9086,2.1361,0.6191,0.3093,1305.191694409327,freeman_3
7202.5,99.6054,0.9187,2.1432,0.589,0.3045,1046.3679147087214,freeman_3
7203.0,104.697,0.9433,2.1519,0.5662,0.2987,801.1182654240107,freeman_3
7203.5,96.9139,0.9832,2.1626,0.6212,0.2916,577.7122706792483,freeman_3
7204.0,88.2077,1.0149,2.1726,0.5777,0.2849,424.35146687859645,freeman_3
7204.5,83.4731,1.0039,2.1773,0.6183,0.2818,367.9020763489088,freeman_3
7205.0,88.3982,0.9974,2.1735,0.5715,0.2843,412.7879128002264,freeman_3
7205.5,87.7774,1.011,2.165,0.5766,0.29,536.6794462691097,freeman_3
7206.0,81.344,1.0145,2.1601,0.6196,0.2933,624.752511299089,freeman_3
7206.5,76.2603,1.0273,2.1646,0.6871,0.2903,544.1446091493481,freeman_3
7207.0,79.3778,1.0201,2.1742,0.5506,0.2839,405.2544706695436,freeman_3
7207.5,84.4549,1.0114,2.181,0.5432,0.2793,327.8970473327396,freeman_3
7208.0,87.6068,1.024,2.1842,0.5517,0.2772,297.6747038548024,freeman_3
7208.5,86.6232,1.0353,2.1824,0.7446,0.2784,314.5860077651731,freeman_3
7209.0,87.9604,1.0459,2.1713,0.5156,0.2858,442.30699899619873,freeman_3
7209.5,86.9517,1.054,2.1573,0.4643,0.2951,678.741209889868,freeman_3
7210.0,87.4372,1.0613,2.1587,0.4197,0.2942,651.1875884880476,freeman_3
7210.5,86.5833,1.0713,2.1741,0.49,0.2839,405.2544706695436,freeman_3
7211.0,86.6519,1.0641,2.1883,0.6419,0.2745,262.8739909442801,freeman_3
7211.5,84.882,1.0863,2.1992,0.8131,0.2672,187.82915225908587,freeman_3
7212.0,82.7079,1.2606,2.2191,0.5867,0.2539,101.81013633485668,freeman_3
7212.5,77.0672,1.5277,2.2504,0.4777,0.2331,39.06922899106148,freeman_3
7213.0,72.4996,1.7559,2.275,0.4565,-0.0129,0.0004702763265179,freeman_3
7213.5,73.1764,1.8687,2.2852,0.4438,-0.0217,0.0003135968250397,freeman_3
7214.0,71.5401,1.9721,2.2869,0.4301,-0.0232,0.000292667715326,freeman_3
7214.5,78.4265,2.0102,2.2882,0.3836,0.2079,12.24300233948004,freeman_3
7215.0,80.0234,2.0307,2.2929,0.3409,0.2047,10.56561239411923,freeman_3
7215.5,82.0579,2.0719,2.299,0.3423,0.2007,8.788264138971122,freeman_3
7216.0,77.6835,2.1175,2.3027,0.3846,0.1982,7.832643650578241,freeman_3
7216.5,72.2185,2.1465,2.3049,0.3954,-0.0387,0.000143353226741,freeman_3
7217.0,67.3869,2.174,2.31,0.3789,-0.0431,0.0001170622164918,freeman_3
7217.5,72.1763,2.2064,2.3182,0.3475,-0.0502,8.441734737440032e-05,freeman_3
7218.0,74.5465,2.226,2.3251,0.3538,-0.0561,6.433452984727005e-05,freeman_3
7218.5,74.8972,2.265,2.3265,0.3646,-0.0573,6.0876077280014925e-05,freeman_3
7219.0,69.7729,2.4018,2.323,0.3716,-0.0543,6.989407139065895e-05,freeman_3
7219.5,65.458,2.5955,2.3169,0.3845,-0.0491,8.880335705061292e-05,freeman_3
7220.0,58.8481,2.589,2.3058,0.3431,-0.0395,0.0001381685367798,freeman_3
7220.5,52.9609,2.4925,2.283,0.3529,-0.0198,0.0003422690694784,freeman_3
7221.0,43.4493,2.4525,2.2452,0.3643,0.0128,0.0015356737898102,freeman_3
7221.5,43.5876,2.461,2.2035,0.3804,0.0487,0.0080209043496144,freeman_3
7222.0,46.3818,2.5092,2.1867,0.3802,0.0632,0.0156384169670169,freeman_3
7222.5,53.9095,2.5623,2.2182,0.3639,0.036,0.004469408945467,freeman_3
7223.0,58.9378,2.6118,2.2841,0.3468,-0.0208,0.0003268660094387,freeman_3
7223.5,55.9356,2.6351,2.3413,0.3247,-0.0701,3.376553434670542e-05,freeman_3
7224.0,55.4765,2.65,2.3607,0.3184,-0.0868,1.564980068310783e-05,freeman_3
7224.5,54.9834,2.6524,2.3521,0.3316,-0.0794,2.2003573598864945e-05,freeman_3
7225.0,56.0693,2.6383,2.3415,0.3888,-0.0703,3.3456002526888305e-05,freeman_3
7225.5,57.4101,2.6224,2.3389,0.4021,-0.068,3.719368448350703e-05,freeman_3
7226.0,56.9741,2.6013,2.3385,0.3928,-0.0677,3.771104529304752e-05,freeman_3
7226.5,63.526,2.5743,2.3384,0.3068,-0.0676,3.788509319078276e-05,freeman_3
7227.0,67.6069,2.4603,2.339,0.3178,-0.0681,3.702281298635159e-05,freeman_3
7227.5,70.3995,2.0518,2.3273,0.3232,-0.058,5.894515777095694e-05,freeman_3
7228.0,71.221,1.4169,2.2911,0.3886,-0.0268,0.000247960442009,freeman_3
7228.5,75.6193,1.1012,2.2405,0.4444,0.2397,52.94451030524385,freeman_3
7229.0,79.9413,1.0024,2.2003,0.5567,0.2665,181.87142648778467,freeman_3
7229.5,83.7639,0.9436,2.1799,0.5893,0.2801,340.20118378265767,freeman_3
7230.0,79.7702,0.9122,2.1692,0.6673,0.2872,471.7597255234277,freeman_3
7230.5,84.6812,0.901,2.1595,0.8332,0.2937,636.3662928376219,freeman_3
7231.0,89.1519,0.8889,2.1517,0.9719,0.2989,808.5301370122596,freeman_3
7231.5,94.4141,0.8715,2.1489,0.9701,0.3007,878.4001880792828,freeman_3
7232.0,95.5864,0.8812,2.1511,0.6027,0.2993,823.5602364656497,freeman_3
7232.5,96.1584,0.9065,2.1551,0.4693,0.2966,727.2790174617548,freeman_3
7233.0,98.3373,0.9199,2.1569,0.3952,0.2954,688.1824391386892,freeman_3
7233.5,97.0743,0.9279,2.1565,0.4369,0.2957,697.754995038125,freeman_3
7234.0,93.8205,0.9307,2.1566,0.4596,0.2956,694.5494389791987,freeman_3
7234.5,90.2874,0.9183,2.1583,0.7919,0.2945,660.2455493386926,freeman_3
7235.0,86.9857,0.888,2.1597,0.9341,0.2935,630.5326633540843,freeman_3
7235.5,85.4831,0.8535,2.1585,0.9297,0.2943,654.193016471463,freeman_3
7236.0,82.3894,0.8636,2.1547,0.5387,0.2969,737.395403253076,freeman_3
7236.5,81.8963,0.9003,2.1516,0.5866,0.2989,808.5301370122596,freeman_3
7237.0,82.612,0.9191,2.1507,0.5294,0.2995,831.1797390800865,freeman_3
7237.5,86.8596,0.9103,2.1488,0.5789,0.3008,882.4542710387287,freeman_3
7238.0,88.533,0.8923,2.1441,0.5283,0.3039,1017.8544467181226,freeman_3
7238.5,88.2058,0.8833,2.141,0.5763,0.306,1121.1952623833497,freeman_3
7239.0,89.603,0.8838,2.144,0.6303,0.304,1022.5521533256988,freeman_3
7239.5,87.4066,0.8874,2.1498,0.64,0.3001,854.4638313794421,freeman_3
7240.0,86.5658,0.9085,2.1501,0.6593,0.2999,846.6308813073639,freeman_3
7240.5,84.7499,0.9599,2.146,0.8781,0.3027,963.1373090829944,freeman_3
7241.0,86.3804,0.9907,2.146,1.0705,0.3027,963.1373090829944,freeman_3
7241.5,86.1614,0.9974,2.1518,0.8499,0.2988,804.8156688995946,freeman_3
7242.0,84.2023,0.9988,2.1541,0.5538,0.2973,751.1031498663582,freeman_3
7242.5,84.3886,0.9902,2.1453,0.5086,0.3031,981.0414648838891,freeman_3
7243.0,84.7339,0.9762,2.1319,0.4911,0.3121,1484.8015163936525,freeman_3
7243.5,88.6533,0.9728,2.1267,0.5805,0.3155,1736.4458283694496,freeman_3
7244.0,90.7296,0.9916,2.1331,0.6617,0.3113,1431.1003497615504,freeman_3
7244.5,91.0644,1.0113,2.1431,0.6665,0.3046,1051.197219608582,freeman_3
7245.0,83.6187,1.0222,2.1472,0.6325,0.3019,928.3032948705855,freeman_3
7245.5,82.8251,1.0263,2.1446,0.5487,0.3036,1003.890421153295,freeman_3
7246.0,85.5349,1.0244,2.141,0.5571,0.306,1121.1952623833497,freeman_3
7246.5,87.9646,1.021,2.1386,0.5666,0.3076,1206.9183297575075,freeman_3
7247.0,87.3238,1.0132,2.1351,0.6031,0.3099,1341.7544286196332,freeman_3
7247.5,86.5049,1.0059,2.1321,0.5027,0.3119,1471.190201651308,freeman_3
7248.0,86.4622,1.0067,2.135,0.4493,0.31,1347.9470317618552,freeman_3
7248.5,88.3852,1.0092,2.1432,0.4675,0.3045,1046.3679147087214,freeman_3
7249.0,88.4273,0.9966,2.1479,0.6538,0.3014,907.1747324873764,freeman_3
7249.5,92.6726,0.9683,2.1418,0.6093,0.3055,1095.6763999857692,freeman_3
7250.0,89.6941,0.9466,2.1289,0.4508,0.3141,1628.0366926477247,freeman_3
7250.5,88.7174,0.9494,2.1215,0.409,0.319,2040.1113188576676,freeman_3
7251.0,87.2593,0.9593,2.1241,0.4916,0.3173,1886.5027689203864,freeman_3
7251.5,85.7523,0.9607,2.1298,0.5855,0.3135,1583.6727825251046,freeman_3
7252.0,83.7332,0.959,2.132,0.6456,0.312,1477.9801900957066,freeman_3
7252.5,80.8731,0.9698,2.1332,0.6169,0.3112,1424.5257319806217,freeman_3
7253.0,83.1932,0.9807,2.1395,0.5365,0.307,1174.0298718078127,freeman_3
7253.5,85.8002,0.9897,2.1481,0.5365,0.3013,903.0070812617918,freeman_3
7254.0,88.1109,0.9868,2.1535,0.5894,0.2977,765.0657154226186,freeman_3
7254.5,85.5616,0.9725,2.1513,0.7341,0.2991,816.0105825462188,freeman_3
7255.0,80.3037,0.9563,2.1413,0.8099,0.3058,1110.9171602697454,freeman_3
7255.5,73.4807,0.9494,2.1292,0.653,0.1128,0.153492899674692,freeman_3
7256.0,71.1139,0.9539,2.1234,0.5598,0.1178,0.1932314249297733,freeman_3
7256.5,73.1803,0.9633,2.1246,0.519,0.1167,0.183687699020771,freeman_3
7257.0,75.2641,0.9771,2.1275,0.5617,0.315,1696.92361164083,freeman_3
7257.5,80.2628,0.9906,2.1302,0.478,0.3132,1561.9462505118036,freeman_3
7258.0,79.0474,0.9948,2.1329,0.4655,0.3114,1437.7053113951672,freeman_3
7258.5,83.7036,0.9907,2.1327,0.5822,0.3115,1444.340756927544,freeman_3
7259.0,82.0425,0.9666,2.1265,0.7501,0.3157,1752.5112634684858,freeman_3
7259.5,84.2995,0.9464,2.1179,0.5581,0.3214,2278.498825409727,freeman_3
7260.0,80.8448,0.9461,2.1116,0.5219,0.3256,2764.648741080001,freeman_3
7260.5,83.1749,0.9337,2.1082,0.5249,0.3279,3073.513427099149,freeman_3
7261.0,80.8983,0.9204,2.1087,0.5828,0.3275,3017.421340042015,freeman_3
7261.5,81.2392,0.9309,2.1142,0.5303,0.3239,2556.4867254694914,freeman_3
7262.0,77.5136,0.9402,2.1238,0.6654,0.3175,1903.9565168594795,freeman_3
7262.5,75.1807,0.93,2.1365,0.6496,0.309,1287.2856664438352,freeman_3
