Depth,Log_ILD,NPHI,RHOB,vshale,Facies,velocity,Actual Permeability,rf_Permeability,dt_Permeability,gb_Permeability,nn_pore pressure
10922.5,1.3238,0.1127,2.431,124.2576,2,6782.5061,5229704.27427057,5230898.374557929,5233474.443995884,5229426.167683385,5103898.199797121
10543.5,1.8854,0.1243,2.4136,128.3286,2,6757.6029,5168433.385088649,5168294.929489869,5167061.259530365,5170211.622145819,5023495.801690814
8352.0,2.1079,0.2733,2.19,92.376,2,6117.7562,4153155.471124987,4157157.145001533,4143646.0098189446,4162600.6259977543,4324086.37091733
7905.5,0.1285,0.1509,2.3736,98.3,2,5449.1081,4088552.0778499837,4085614.9386267676,4087080.480628189,4086577.6246619136,3940047.8247873755
10403.0,0.8299,0.1415,2.3877,125.6637,2,6260.9398,4730043.320778358,4729714.683209143,4729854.495137568,4720549.13193321,4772322.365250167
11044.5,0.9258,0.1046,2.4431,115.1228,2,6617.8199,5131244.514624202,5130845.136179767,5131028.472299554,5119908.843346904,5050318.020021797
8763.5,1.0646,0.2051,2.2923,89.9334,2,5532.8,3981708.1433637654,3982543.6609085766,3981958.6927977824,3983668.3707225863,4134751.6852288395
10138.0,0.8533,0.163,2.3555,112.7744,2,6269.2496,4661807.303344951,4660784.327548749,4662856.364408891,4678640.360396908,4725104.801479134
8309.0,1.0029,0.2092,2.2862,97.6815,2,5484.743,3934066.2981606266,3936785.326980855,3931963.068765836,3935835.6262107682,4030510.943562556
8527.5,1.0712,0.1881,2.3179,105.9404,2,5633.6751,4109386.7525355695,4109598.9540791553,4109327.099414671,4106967.988804289,4139551.594534941
8505.5,1.5149,0.1028,2.1407,37.8815,0,5567.9672,4322532.552866087,4318024.351217548,4322532.552866087,4326143.251669846,4094185.99819908
10729.5,1.6185,0.1393,2.3911,111.102,2,6769.6103,5122483.49064839,5122694.669266739,5120077.242194608,5117879.750129835,5060334.975428241
8765.5,0.9949,0.2137,2.2794,81.9027,2,5646.7082,4035427.689131636,4035056.9549650066,4031838.623609868,4056582.2347814883,4185327.3707103487
10746.5,5.0265,0.1975,2.3037,82.9859,2,6566.6018,4754514.084073838,4757479.03049375,4776476.298816823,4747834.423156371,4967246.314023368
10551.5,1.4227,0.1141,2.4289,116.4255,2,6808.4391,5244607.299335524,5244289.714048899,5244810.469844081,5243396.612699022,5045964.111853652
9108.0,0.9262,0.194,2.309,98.2012,2,5653.765,4104951.599071546,4104424.526908914,4105850.5751678576,4097936.231467166,4254342.829958272
9577.0,1.2082,0.149,2.3765,114.2827,2,6385.161,4797580.346304617,4798066.66173819,4797778.828028452,4799372.05722638,4674436.765571495
9472.0,1.2831,0.1522,2.3717,122.2769,2,6351.9279,4761390.102648301,4760355.905638144,4762258.578428888,4779281.953511508,4641374.988155334
11155.0,0.7227,0.1696,2.3456,107.0364,2,6184.2901,4575784.962409452,4575258.10794038,4579381.100467764,4582912.128047268,4873147.148369282
8848.5,1.0188,0.2089,2.2867,101.0,2,5899.5967,4232659.723864402,4240927.762241605,4235972.713884312,4230512.6369611425,4318221.469946077
9990.0,1.3808,0.1435,2.3848,124.9672,2,6816.3411,5142168.763167979,5140845.142153749,5140131.862857224,5138566.467288458,4947452.833609645
9326.0,0.9738,0.1719,2.3422,122.8708,2,6327.3227,4673437.292161434,4673838.362131189,4681859.8560978025,4667689.126185625,4603399.395014013
10740.0,1.6683,0.1303,2.4046,111.6535,2,6862.8623,5226670.079149809,5225311.106273231,5227237.4303836655,5234337.763379044,5104563.788032844
9838.5,1.5114,0.1599,2.3601,121.6695,2,6397.9521,4768564.261284345,4770356.276362503,4768564.261284345,4774474.3243766865,4729671.1350230975
9167.0,0.7613,0.1717,2.3424,108.2321,2,5465.1457,4037237.7233012067,4037932.6162038557,4037062.3684017034,4033145.49741527,4181515.712180552
10726.5,1.2484,0.1087,2.437,113.115,2,6715.6105,5192442.813014569,5192623.251277913,5194690.0971231405,5198099.245629378,5035651.690672663
8658.5,0.6914,0.2232,2.2652,109.5872,2,5175.924,3670134.965217926,3670942.0689600664,3669385.240900162,3664481.800150019,3957129.4662232813
10521.0,1.4233,0.1395,2.3907,120.9293,2,6862.6425,5192129.652817469,5193091.748582528,5191137.912390789,5189601.396927113,5065611.653285347
10352.0,0.7458,0.1745,2.3382,118.171,2,5863.6098,4322347.2707099235,4324098.019667966,4322998.553674453,4326490.765471569,4581878.102822372
9248.5,0.3691,0.176,2.336,108.1636,2,5897.0383,4341998.118073454,4337847.396362612,4343619.197322621,4344808.84522742,4391922.649170808
9609.0,1.3989,0.145,2.3825,110.6133,2,6553.9239,4938807.896944803,4938689.842507473,4938792.076737039,4939910.714992357,4756110.244708576
9983.5,1.4332,0.1471,2.3793,111.9671,2,6487.1825,4881024.072543339,4880601.9782579085,4881024.072543339,4884250.610724742,4795162.618579273
9075.0,0.7409,0.1901,2.3148,110.6727,2,5395.3729,3929396.937542251,3931130.672205256,3929396.937542251,3934055.578822563,4133386.1301511405
9315.5,0.9184,0.1665,2.3503,119.7509,2,6051.1211,4487768.832267116,4490419.116326986,4489490.581087921,4492476.969273615,4475962.063888589
8235.0,0.9157,0.2115,2.2827,110.8845,2,5631.046,4031463.6153638437,4029425.345525591,4025888.077601957,4037395.409514669,4085251.125795079
10031.0,1.5164,0.1035,2.4448,122.6318,2,7182.1177,5572969.866685565,5571562.048317713,5577714.674234924,5575584.451646264,5120154.79668701
8909.5,1.0275,0.166,2.351,89.7936,2,5587.3035,4145345.6154425354,4146257.284512402,4145056.8741419367,4136699.167796825,4186303.4514423246
11348.0,0.9414,0.1343,2.3986,162.1151,2,6351.5571,4823466.168823392,4823466.168823395,4823526.335713081,4823018.870907547,4993548.901512767
10104.0,1.4465,0.1602,2.3597,117.9317,2,7073.6002,5270961.565120679,5265064.098493541,5277681.306642558,5266527.637048929,5083713.804891313
8390.5,18.5303,0.0511,2.2007,61.5929,0,6180.5225,4963534.462577804,4963360.014256858,4963430.138575667,4958991.990403247,4355602.65971538
10072.5,1.6562,0.1231,2.4154,124.8323,2,6888.0992,5272697.351174956,5272897.441052786,5268406.286444215,5269765.7809761,4995134.187984412
10105.0,1.462,0.1639,2.3541,118.7217,2,6964.065,5174971.896903094,5176181.101978334,5171981.140831821,5180904.429393359,5034464.963306225
10122.5,1.0478,0.1495,2.3758,124.4465,2,6180.4199,4642041.443244744,4642927.458192183,4642485.83737996,4647789.202433546,4684003.295833855
8304.5,1.1703,0.2082,2.2877,104.9693,2,5546.2183,3981385.8974361853,3981260.5078050136,3982395.2695076596,3990470.25457801,4058720.3045902723
8979.0,0.5776,0.1919,2.3121,99.197,2,5515.7998,4011421.15679658,4011469.747329452,4014187.0275145643,4015394.7936568023,4168271.0684399377
8564.5,0.7382,0.2011,2.2984,115.4865,2,5382.5386,3886027.484057213,3886004.7538523213,3886198.6976268133,3880229.044241854,4034280.6425068667
8179.5,0.9747,0.2202,2.2697,109.7753,2,5358.5055,3809058.131480571,3808491.821776263,3804944.090918416,3801529.7289996212,3951517.261860885
10994.0,0.8266,0.1175,2.4237,126.9802,2,6460.5521,4964865.729138958,4964915.072680853,4961912.59402884,4961955.8882128885,4971798.339147928
10828.5,7.5168,0.2091,2.2864,96.8641,2,6744.6343,4838146.513438704,4837696.309490663,4814589.114973188,4835270.11810952,5065435.486267579
9826.0,1.3465,0.1534,2.3699,116.3256,2,6375.2305,4774626.4837811375,4770272.1259276355,4767907.971090046,4781476.419318481,4716187.485611557
8860.0,1.0945,0.1922,2.3117,94.6501,2,5568.8267,4049028.575187604,4049623.9834492565,4051455.7171393903,4050181.2461894914,4169625.293228731
8247.0,1.0039,0.1879,2.3182,104.4299,2,5459.1037,3982671.783776804,3982434.751756215,3984246.4963564603,3982877.3551423405,4008601.494600022
7743.0,0.9332,0.0188,2.2382,39.0321,0,5142.333,4212764.933551514,4212764.93355151,4212764.933551515,4213011.395183619,3761190.8498525918
8751.0,0.958,0.1945,2.3083,114.6279,2,5568.8267,4041683.5567316664,4041964.3037161725,4042589.795932728,4045525.093930084,4152829.1889747055
10294.0,1.451,0.1278,2.4083,123.8101,2,6818.6943,5202265.47420627,5202500.139804297,5200876.999210485,5207754.888423777,5004366.305169352
8907.5,1.0247,0.1977,2.3035,100.5122,2,5538.0173,4009135.188432824,4009367.99205815,4009186.993909048,4016510.454537773,4165402.356469923
9081.5,0.7994,0.2051,2.2924,99.497,2,5439.965,3914898.95530436,3916028.8759718225,3916839.790242345,3916548.2412220533,4152915.573786256
9764.0,1.0305,0.1477,2.3784,111.0437,2,6258.0529,4706557.737660728,4707896.92778107,4705877.586497021,4707666.738803858,4650835.564068518
8904.0,1.0004,0.2009,2.2986,95.6428,2,5572.399,4023744.3999227313,4024432.003091654,4025036.1559354328,4030389.177763968,4179506.4519490013
10620.0,1.0838,0.1215,2.4177,125.4766,2,6582.1215,5044148.411576868,5043293.815982915,5046377.241987105,5037050.440896963,4957647.956391866
9739.5,1.1477,0.1413,2.388,116.0812,2,6582.5198,4973712.888438447,4973432.962117441,4974603.872915682,4967264.428835623,4793986.390493875
9257.0,0.8706,0.1515,2.3728,112.0431,2,6185.345,4638912.5897574555,4637963.644036788,4637076.926231377,4628201.20529654,4524638.07611942
9329.5,0.8781,0.1625,2.3563,128.3395,2,6078.5552,4521703.011671317,4519742.666172371,4521282.097071696,4523612.177254426,4492374.965227293
11113.5,1.0728,0.1205,2.4193,107.7444,2,6305.8301,4835806.586128464,4835538.560816979,4838320.492521816,4834385.792286019,4920649.730458566
8387.5,4.4097,0.0518,2.1999,65.3575,0,6186.6167,4966234.579686413,4966163.400865266,4965906.788158813,4960716.17360281,4357183.302273531
11220.0,0.9491,0.1382,2.3927,117.8681,2,6606.3445,5002911.923049026,5001251.87838409,5000853.626461228,5004730.458412762,5077924.665624841
9652.5,1.2353,0.1384,2.3924,108.9913,2,6363.6524,4818428.886294904,4818349.374626277,4819029.588994475,4816291.540034153,4677747.913915518
10616.0,1.4341,0.1381,2.3929,117.9176,2,6678.0385,5057569.618220499,5058247.730561176,5063539.401677597,5059396.734631294,4999090.828692782
8803.0,0.8461,0.1667,2.3499,94.3478,2,5394.8378,4000437.103126969,3993977.6791067403,4000437.103126969,3989809.4232985834,4080320.6213843487
7691.0,0.9332,0.0188,2.2382,39.0321,0,5142.333,4212764.933551514,4212764.933551511,4212764.933551515,4213011.395183619,3751606.4499356085
7900.0,4.7667,0.2045,2.2933,112.6851,2,5656.7049,4072843.4951293427,4072021.833618676,4070437.5585690485,4074514.5110300295,4035755.235169935
10461.0,1.1643,0.149,2.3765,125.0635,2,6459.9796,4853796.323664374,4854295.984890397,4855577.523584436,4856871.192394784,4873007.539347175
11214.5,0.963,0.1213,2.418,113.8574,2,6496.6831,4979372.547255359,4979002.281807857,4977638.507960226,4980591.82967509,5026628.6969630895
7763.0,0.9332,0.0188,2.2382,40.7992,0,5142.333,4212764.933551514,4212764.93355151,4212764.933551515,4213011.395183619,3765169.639256037
10055.0,1.4597,0.1378,2.3933,115.2031,2,6832.207,5175447.014233012,5175445.188633588,5176644.743338118,5174790.121414404,4965004.280396038
7687.0,0.9332,0.0188,2.2382,39.0321,0,5142.333,4212764.933551514,4212764.933551511,4212764.933551515,4213011.395183619,3750869.188403533
8436.5,1.9574,0.0401,2.2135,67.7143,0,6088.5259,4923417.381952777,4923345.442106927,4923867.658553187,4923999.073598259,4322002.930950788
8811.5,0.9015,0.2022,2.2967,96.1584,2,5650.6747,4076022.2612508233,4076106.4054329675,4076863.8842955306,4076664.693306906,4197953.542304091
7868.0,1.1467,0.2189,2.2716,131.9889,2,5374.4178,3824472.127509908,3826794.437726995,3823115.759294055,3817884.448633203,3904995.3978451444
8655.0,0.7338,0.2003,2.2996,101.7853,2,5323.3165,3845729.383694446,3847100.8641327634,3849354.0737575535,3828781.4164814698,4021895.115008787
8983.0,0.8692,0.2145,2.2782,87.2935,2,5496.399,3925439.6344937743,3924936.7307031145,3925508.1735890117,3920604.6057612803,4158281.951557495
9290.5,0.8718,0.1578,2.3633,122.6425,2,6079.5743,4538367.954325688,4539859.05946638,4538174.449592737,4539271.732938365,4484704.939142587
8570.0,0.8906,0.189,2.3165,111.1212,2,5475.6157,3991279.2487807586,3991040.4253241476,3991673.9043018646,3993292.302313981,4076704.4248242867
8461.5,1.6458,0.0341,2.2204,57.8571,0,6039.6677,4902047.644282226,4901932.776115466,4902431.402171233,4904882.141205013,4302843.841895564
8724.5,1950.0,0.199,2.0292,44.6146,0,5624.0458,4067202.1609189664,4066461.9933309397,4069969.541555499,4064622.438138677,4333119.147185878
9078.0,0.8147,0.1867,2.32,104.6356,2,5417.7121,3956182.6486321976,3954598.1334812585,3950169.929073587,3948416.3358990885,4143055.346908325
8434.0,1.482,0.0407,2.2128,69.2482,0,6093.4526,4925566.173883325,4925473.711943065,4925464.198610303,4925223.718182982,4323983.331941053
10078.5,1.1764,0.1435,2.3848,124.9167,2,6539.3228,4933189.337789216,4933114.260571332,4934201.408554459,4932499.280468903,4838387.291524997
9799.0,1.4863,0.1972,2.3042,116.1713,2,6155.7508,4458102.383729243,4461254.573882703,4469223.960073409,4473162.621033477,4611877.120251619
9865.5,1.0577,0.1407,2.3889,115.9395,2,6422.1599,4854655.022581313,4855230.017401325,4855758.454898945,4855175.505793823,4744615.824258027
10394.5,0.9283,0.1189,2.4216,147.6114,2,6434.1453,4939739.41843276,4941517.963467151,4941705.543035176,4940006.871528922,4852775.744302352
8124.0,0.6856,0.2414,2.2379,111.2383,2,5117.2763,3573215.7539434526,3572331.556705323,3573101.4636980793,3571139.6174231507,3832345.1074235
9572.5,1.1912,0.1467,2.38,115.4007,2,6348.9565,4778418.699259268,4779102.978735575,4778418.699259268,4789021.096981487,4657408.640294926
7841.0,0.8962,0.2412,2.2382,105.1629,2,5142.333,3591328.0418200633,3591328.0418200535,3591328.041820055,3591780.288682628,3790535.070698238
10712.0,3.4324,0.2482,2.2277,89.5861,2,6794.5957,4716662.113339772,4717680.353590937,4716662.113339772,4703812.069258074,5064999.733440333
10287.0,1.4543,0.1339,2.3991,128.4863,2,6771.7173,5144015.663832272,5144438.059587264,5143142.064284248,5139004.413079521,4982592.402774798
9409.5,1.2139,0.1365,2.3953,125.0787,2,6380.8511,4838066.593865501,4837251.780208573,4834743.283953702,4832695.082665448,4643402.798070239
10367.5,0.6735,0.1763,2.3356,130.9749,2,5851.1305,4307204.958187531,4307683.399782058,4305217.429566748,4310631.215283913,4581200.722342748
8202.5,1.3221,0.1761,2.3359,111.1975,2,5723.6284,4213992.990922393,4213737.203084374,4211542.029176222,4229878.796146548,4121246.9511433686
8194.5,0.956,0.2259,2.2611,107.2408,2,5336.655,3775605.729174348,3777082.9682004764,3778321.5501141143,3774144.0219385545,3943972.6792440214
7741.0,0.9332,0.0188,2.2382,39.0321,0,5142.333,4212764.933551514,4212764.93355151,4212764.933551515,4213011.395183619,3760822.219086554
10963.0,0.6634,0.1603,2.3596,113.9548,2,5915.9888,4408026.8691447545,4407126.058816154,4404970.000534354,4404939.221511737,4717493.130981836
8610.0,1.2921,0.1833,2.325,100.7861,2,6005.6173,4397111.309605292,4395169.559732319,4397111.309605292,4397420.58913104,4322228.810639282
8000.5,1.0184,0.2245,2.2633,113.9301,2,5279.97,3739865.159628288,3742493.3576412876,3741789.9791484587,3744869.157773169,3883678.389937648
8660.5,0.6799,0.2269,2.2597,100.0768,2,5253.6629,3713785.601548659,3715019.761717387,3713699.3679102752,3724109.5944799446,3991099.42085992
9404.5,1.1353,0.1385,2.3923,121.3177,2,6318.2993,4783743.38854169,4783920.018278655,4782198.820229209,4786108.319827086,4613546.755547388
8980.5,0.4155,0.1977,2.3035,92.7575,2,5538.1604,4009238.7993852715,4009156.3224183875,4009186.993909048,4016762.0127813807,4177584.8189368267
10575.0,1.8027,0.1219,2.4171,127.943,2,6742.9234,5165925.951642257,5165548.019819632,5165925.951642257,5162504.567334494,5022588.442086655
8775.0,0.854,0.1938,2.3093,85.7604,2,5432.2085,3944712.4444579985,3945435.1507277186,3945424.5869169394,3938383.3938351166,4090645.8030946353
9019.0,0.9724,0.1956,2.3066,98.9348,2,5677.8487,4117221.2706326903,4116624.2586159753,4116231.367397417,4113626.8727334277,4248961.925240059
7925.0,0.8799,0.228,2.258,107.6183,2,5278.1728,3727677.3601700733,3726758.8149559917,3728577.131850595,3734907.156132968,3867891.9362706
9284.0,0.8577,0.1517,2.3724,107.8421,2,6246.3553,4683979.161512684,4683771.6511399,4682308.657178339,4674884.82115055,4556525.295622938
9115.5,0.9223,0.1901,2.3149,100.8926,2,5618.8126,4092125.8900876087,4092787.672298677,4092125.8900876087,4087171.7459374834,4240354.861289011
9069.0,0.8019,0.2135,2.2798,99.3556,2,5375.2145,3842032.2222744045,3843090.680044831,3846630.7906948547,3854105.0088899713,4121287.658991338
9266.0,0.3915,0.1453,2.3821,115.0892,2,6064.131,4568717.685836827,4569538.215020145,4570657.186694452,4570371.6298262,4471910.173195156
9099.5,0.8859,0.2115,2.2828,96.3487,2,5480.5897,3923746.655050464,3923759.2592118303,3923746.655050464,3922675.825369792,4174101.650804736
7811.0,0.9332,0.2412,2.2382,94.0552,2,5142.333,3591328.0418200633,3591328.0418200525,3591328.041820055,3591876.444288643,3783170.384811058
11229.0,0.9243,0.1624,2.3564,105.16,2,6240.7927,4642736.038693906,4642121.843198269,4639697.996687949,4640699.906421786,4912062.177745997
10297.0,1.1914,0.1269,2.4096,110.5449,2,6900.5753,5268094.757491671,5266592.463426846,5270538.562007169,5267137.812678216,5039752.069876211
8819.5,1.2512,0.1769,2.3347,87.1064,2,6229.6919,4583764.625425613,4583092.083230338,4583764.625425613,4571404.489469031,4459969.906721869
9196.0,0.7716,0.1871,2.3193,95.4636,2,5589.8918,4080638.841224482,4081440.6057193074,4082000.04907658,4074108.626230389,4241194.049819645
10678.0,2.0923,0.1569,2.3647,119.1632,2,6683.3784,4992444.489579151,4989761.633142355,4992792.256784877,4977759.123248067,5013196.453912004
9380.0,1.1067,0.141,2.3885,119.8276,2,6157.643,4653689.778619385,4653544.986487639,4653353.792221031,4647526.091795267,4536084.413705483
8034.5,1.0425,0.2382,2.2427,120.8573,2,5211.6885,3649117.235089607,3649779.7447436308,3651812.159194789,3643412.385538275,3860194.51044868
8964.0,0.5624,0.1913,2.313,100.8778,2,5541.9714,4032358.5645601824,4032508.1949251904,4031791.6944129854,4033282.2801280217,4177625.9444765146
9437.0,1.3378,0.1387,2.392,124.4821,2,6388.3511,4836083.512922577,4836185.646303719,4834743.283953702,4835133.593119716,4651777.121244631
10899.5,1.5547,0.1015,2.4477,124.8648,2,6888.3207,5352289.388719187,5352678.790860519,5353317.612987151,5350295.179391339,5147662.518813395
10913.5,1.3927,0.1145,2.4283,111.6346,2,6791.4111,5230037.879419781,5230048.063427901,5227073.741557563,5229160.556451365,5104185.426783073
8987.0,0.9869,0.2045,2.2933,100.3217,2,5583.4255,4020082.116451831,4020448.5301377843,4016621.7387167234,4025951.2333281417,4200566.909517462
8852.5,0.9745,0.1948,2.3078,110.7554,2,5692.283,4130303.9316827254,4130845.5573940636,4131118.4573215283,4116771.0593572864,4226761.74320873
9566.5,1.316,0.141,2.3885,111.0319,2,6375.0409,4817990.001397382,4818628.227453513,4817990.001397382,4806675.363512572,4667394.614339092
10993.5,0.8389,0.1051,2.4423,126.0341,2,6653.6948,5157296.372487943,5157118.60322736,5165145.865824415,5149654.46865452,5058949.59349781
7994.0,1.0658,0.2179,2.2731,120.162,2,5445.0086,3877899.1151086744,3876217.0178703945,3878232.615042421,3870236.4038718436,3958196.9745933968
9667.5,3.5044,0.0665,2.1829,42.4527,0,7609.0505,6051035.152889904,6048759.13320196,6072982.655808948,6051062.373938188,5231979.237751781
8056.5,0.7639,0.2543,2.2186,115.7476,2,5054.8752,3490343.7937733144,3489451.648951597,3488895.188468909,3494526.3676802972,3792418.808432092
7716.5,0.9332,0.0188,2.2382,39.0321,0,5142.333,4212764.933551514,4212764.93355151,4212764.933551515,4213011.395183619,3756306.492202591
8755.5,0.7804,0.2073,2.289,93.3545,2,5525.0573,3969084.2519728313,3970022.5453348556,3968662.5950820576,3966126.781859838,4130314.4324321467
8635.5,0.7087,0.2091,2.2863,113.6716,2,5461.3004,3917569.187580734,3918527.267195073,3917569.187580734,3923557.476621264,4082702.73302019
10645.0,1.5911,0.1303,2.4045,121.088,2,6699.0431,5101907.451107622,5104614.496452843,5101184.856452711,5113463.761375187,5014480.223973482
8522.5,0.87,0.1629,2.3556,104.0019,2,5491.3622,4083677.508682214,4081366.7952593914,4087080.480628189,4080900.540533722,4073898.0527888583
9796.5,1.9817,0.2845,2.1733,77.885,1,6801.8309,4570295.379545401,4573119.050935505,4567453.392573266,4573881.651366691,4897309.012553091
8604.5,1.1377,0.1809,2.3287,101.2688,2,6108.2965,4480611.877927616,4481286.7880182145,4480044.982413854,4478748.435339733,4367744.100899684
9115.0,0.9191,0.1869,2.3196,97.3669,2,5667.7772,4138141.7631097813,4137060.3913967237,4136849.379021775,4131989.42880397,4261835.78748599
11047.0,0.9675,0.0979,2.4532,122.0753,2,6460.1684,5031890.355521783,5032985.380036418,5034741.84548596,5031240.931615871,4980596.700965664
8272.5,1.1181,0.2297,2.2554,112.7241,2,5373.2212,3789394.9329613084,3786163.30450974,3785056.1275968794,3796122.6661398206,3975816.916077039
7912.0,0.8662,0.2382,2.2427,114.1153,2,5216.4445,3652447.2681095833,3653696.8456163867,3651763.692999717,3643939.149041566,3838636.4851047504
8944.0,0.7466,0.2058,2.2913,95.9937,2,5475.0646,3937936.6001085583,3940486.024679753,3937936.6001085583,3933750.7816268653,4142870.1841198583
10675.5,1.7381,0.1389,2.3917,115.4724,2,6702.561,5073213.096117025,5074707.97685436,5074515.774149219,5077326.171929468,5020776.063957636
10052.5,1.417,0.1326,2.4011,129.237,2,7258.4371,5518873.527334575,5523222.447119442,5521046.109993209,5519223.889096396,5159732.735454489
10797.0,1.1035,0.1075,2.4388,122.2673,2,6693.2664,5179438.274626667,5180489.058279523,5185339.772606433,5184986.164739883,5040037.393369372
10049.0,1.5452,0.1172,2.4242,119.0143,2,7292.061,5605044.361316958,5605306.047071747,5605550.07684363,5602235.4228457,5172623.856975898
8043.0,0.8227,0.2372,2.2442,111.6858,2,5030.6437,3525357.0313542224,3523766.8063026136,3518630.908395801,3525529.441350187,3778300.97129777
9499.0,1.2817,0.1342,2.3987,115.2785,2,6548.9829,4973750.582843084,4972895.407201141,4973495.1159977615,4965440.297423947,4734363.00711061
10232.0,1.1397,0.1523,2.3715,121.4911,2,6249.5904,4684332.65622733,4685926.18682375,4684332.65622733,4674528.230318853,4735004.11113007
8914.0,1.051,0.2057,2.2914,104.1088,2,5602.5809,4029977.5366480923,4029224.482528797,4029126.1451539127,4030774.0435797293,4196412.032405998
9111.5,0.9219,0.1774,2.3339,94.2088,2,5755.0211,4232878.801455314,4230162.537672326,4239116.412177689,4238571.419824679,4300147.446703362
9855.5,0.9092,0.1797,2.3305,100.9612,2,6206.3768,4556777.783110817,4555936.05630694,4557049.7592496015,4557681.117946848,4642633.143715807
7779.5,0.9332,0.0188,2.2382,44.3431,0,5142.333,4212764.933551514,4212764.93355151,4212764.933551515,4213011.395183619,3768797.4120585076
8786.0,0.8065,0.2248,2.2628,93.7723,2,5477.69,3878943.0594498385,3878475.293839663,3878437.4540861393,3886285.3884664485,4114571.4074959075
9253.0,0.6677,0.1856,2.3216,119.139,2,5995.6721,4381984.7717901645,4381603.442537175,4381360.981180415,4397242.470790014,4439225.631683458
9807.0,1.2692,0.1401,2.3899,118.6313,2,6583.1203,4978489.434806662,4978096.456524314,4977095.594537325,4989018.222825906,4807132.414604451
10745.5,3.5855,0.1418,2.3873,86.5969,2,6842.5406,5168309.555351704,5171692.379307279,5167386.384862407,5162624.845532461,5092402.469704363
8506.0,1.3499,0.1297,2.1095,39.5392,0,5596.8028,4264275.38357214,4262509.331903717,4245282.486910139,4252570.217378552,4107584.127573748
7947.5,0.8127,0.2352,2.2472,112.2567,2,5143.8143,3610798.2588312877,3609429.5842473945,3609794.6757114464,3609971.72128952,3812002.5223960793
8901.0,0.841,0.1941,2.3088,98.8314,2,5519.1622,4006905.6716911127,4006435.8710427023,4004833.393756714,4007636.7651876826,4155378.409051493
9362.0,0.9035,0.158,2.363,111.4296,2,5981.1422,4464224.328607548,4465084.715344436,4464090.259934256,4466373.169338887,4451489.7346695885
9904.0,1.6351,0.1705,2.3443,111.0104,2,6600.5231,4880421.470294745,4877148.724196846,4876763.365995129,4891291.261012185,4831652.639685903
10540.0,1.1495,0.1261,2.4109,122.1639,2,6509.1462,4972080.911515813,4972373.660532861,4973847.821122527,4975935.774351869,4909338.248558924
10220.5,1.2823,0.1437,2.3845,134.5351,2,6550.1659,4940650.553813584,4940811.09129617,4938792.076737039,4941118.8471018085,4871067.902306759
9096.5,0.9175,0.2041,2.2938,105.4359,2,5587.3035,4024168.6482605916,4024564.0243745637,4024038.7924034237,4030332.141214182,4223344.623922036
10530.0,1.5019,0.1345,2.3983,125.751,2,6625.4841,5030769.302013703,5031113.836884133,5034799.89844466,5016518.709574255,4960761.80952298
10144.5,1.5921,0.2249,2.2627,80.8725,2,6818.2669,4827849.952157534,4824593.908984902,4850255.022012439,4822878.951068928,4969510.372540037
9321.0,0.8566,0.1765,2.3352,123.8625,2,5863.2257,4315446.317363114,4314701.182805965,4314732.351966994,4317239.168908398,4392626.683635561
9146.0,0.8426,0.1692,2.3462,105.8717,2,6064.8071,4488740.59776452,4491115.554741165,4489490.581087921,4493451.9593628775,4448609.262171882
11351.0,0.9414,0.1343,2.3986,162.1151,2,6351.5571,4823466.168823392,4823466.168823395,4823526.335713081,4823018.870907547,4994101.847661824
8510.5,0.7834,0.1781,2.3328,103.1833,2,5071.1597,3727884.130990057,3736326.5088224127,3731662.5734927803,3716063.200638016,3881399.0804139217
11146.5,0.7298,0.1541,2.3689,107.8726,2,6166.2077,4615692.913096292,4615983.6751344735,4615692.913096292,4613854.592222102,4863539.281905323
7949.0,0.8566,0.2212,2.2682,109.0793,2,5138.0957,3649360.846806324,3644905.5580612263,3653029.2843884504,3644023.8321097563,3809171.1590510067
9533.5,1.6317,0.1709,2.3437,114.1544,2,6661.0408,4923670.959085531,4920105.969240689,4924077.646226055,4911418.066043658,4791268.119612905
9215.0,0.6817,0.1721,2.3419,111.883,2,5546.2183,4095880.066819058,4092663.629027647,4103688.050458295,4091339.501427191,4227645.488319168
9169.0,0.7758,0.1831,2.3254,105.9094,2,5552.8821,4066264.89694891,4065352.08622542,4065099.677057021,4065464.263413606,4221200.467872131
8391.0,19.5882,0.051,2.2008,59.4605,0,6179.5071,4963031.961560181,4963046.708146902,4963430.138575667,4958991.990403247,4354975.829770173
10493.5,1.1241,0.1287,2.407,129.088,2,6472.1067,4934686.592302949,4933339.317947546,4936368.877096612,4931010.813184459,4885150.617267004
7908.5,0.8452,0.2477,2.2285,116.4547,2,5132.9933,3564760.3729715026,3563791.50149538,3564951.365466086,3562516.6077753175,3800613.7303341534
10803.0,1.1405,0.0547,2.5179,116.8588,2,6983.7707,5595863.940552186,5557961.645105105,5595863.940552186,5603695.887712566,5171711.888169537
9168.5,0.7536,0.1865,2.3203,104.3485,2,5514.118,4027209.8415612467,4025850.6003514132,4026697.65092514,4026326.2061173925,4203306.753789779
8170.5,0.9247,0.2203,2.2695,111.2792,2,5247.5691,3729891.344134114,3730732.0639852355,3728158.6085578715,3736625.1465542014,3899904.0652429136
9351.5,0.5689,0.1882,2.3177,111.0659,2,5818.8415,4244121.06241749,4244878.996050122,4245569.133951228,4242820.5027837735,4376019.40136386
