DEPT,DEN,DT,GR,NEUT,RES_DEP,PHI,PERM
7774.0,2.2382,137.507,38.9224,0.5549,0.9332,0.0188,0.0020243533985008816
7774.5,2.2382,137.507,37.8108,0.5516,0.9332,0.0188,0.0020243533985008816
7775.0,2.2382,137.507,36.4499,0.5621,0.9332,0.0188,0.0020243533985008816
7775.5,2.2382,137.507,40.3652,0.5647,0.9332,0.0188,0.0020243533985008816
7776.0,2.2382,137.507,41.3035,0.5426,0.9332,0.0188,0.0020243533985008816
7776.5,2.2382,137.507,46.1351,0.5669,0.9332,0.0188,0.0020243533985008816
7777.0,2.2382,137.507,48.3058,0.5313,0.9332,0.0188,0.0020243533985008816
7777.5,2.2382,137.507,50.4514,0.508,0.9332,0.0188,0.0020243533985008816
7778.0,2.2382,137.507,48.8838,0.4577,0.9332,0.0188,0.0020243533985008816
7778.5,2.2382,137.507,48.4878,0.5021,0.9332,0.0188,0.0020243533985008816
7779.0,2.2382,137.507,45.4198,0.5068,0.9332,0.0188,0.0020243533985008816
7779.5,2.2382,137.507,44.3431,0.5221,0.9332,0.0188,0.0020243533985008816
7780.0,2.2382,137.507,43.4178,0.4707,0.9332,0.0188,0.0020243533985008816
7780.5,2.2382,137.507,44.9165,0.4976,0.9332,0.0188,0.0020243533985008816
7781.0,2.2382,137.507,47.5511,0.5228,0.9332,0.0188,0.0020243533985008816
7781.5,2.2382,137.507,46.4234,0.5608,0.9332,0.0188,0.0020243533985008816
7782.0,2.2382,137.507,48.5137,0.5486,0.9332,0.0188,0.0020243533985008816
7782.5,2.2382,137.507,46.6597,0.5115,0.9332,0.0188,0.0020243533985008816
7783.0,2.2382,137.507,47.7663,0.4961,0.9332,0.0188,0.0020243533985008816
7783.5,2.2382,137.507,46.1361,0.5421,0.9332,0.0188,0.0020243533985008816
7784.0,2.2382,137.507,45.2916,0.6082,0.9332,0.0188,0.0020243533985008816
7784.5,2.2382,137.507,48.1179,0.6398,0.9332,0.0188,0.0020243533985008816
7785.0,2.2382,137.507,49.7239,0.6007,0.9332,0.0188,0.0020243533985008816
7785.5,2.2382,137.507,51.436,0.5287,0.9332,0.0188,0.0020243533985008816
7786.0,2.2382,137.507,46.8198,0.515,0.9332,0.0188,0.0020243533985008816
7786.5,2.2382,137.507,44.6051,0.5016,0.9332,0.0188,0.0020243533985008816
7787.0,2.2382,137.507,45.1182,0.5828,0.9332,0.0188,0.0020243533985008816
7787.5,2.2382,137.507,51.7862,0.5673,0.9332,0.0188,0.0020243533985008816
7788.0,2.2382,137.507,66.2782,0.5873,0.9332,0.0188,0.0020243533985008816
7789.5,2.2382,137.507,74.9084,0.4755,0.9332,0.0188,0.0020243533985008816
7827.5,2.2382,137.507,70.9985,0.4524,0.9332,0.0188,0.0020243533985008816
7828.0,2.2382,137.507,66.9682,0.4691,0.9332,0.0188,0.0020243533985008816
7828.5,2.2382,137.507,72.1105,0.4193,0.9332,0.0188,0.0020243533985008816
8211.5,2.21,138.3757,74.6249,0.2361,2.7998,0.0431,0.006197765433739671
8212.0,2.0826,141.6927,64.4945,0.1133,4.6779,0.1529,0.9727557514835622
8212.5,1.9568,143.7467,56.8869,0.0995,5.3372,0.2614,143.80540777165268
8213.0,1.8798,142.0313,56.3182,0.1568,6.2936,0.3278,3059.3933997851395
8213.5,1.8675,141.2322,65.0314,0.2466,4.7103,0.3384,4984.401214740526
