Depth,GR,Log_ILD,DT,RHOB,NPHI,PHI,PERM,Facies,velocity,Facies_code
8591.0,103.3412,0.7921,133.623,2.2888,0.4836,0.233,38.88974105532412,3.0,1262466.8602449186,2
8591.5,99.9017,0.7782,133.3919,2.2936,0.4804,0.2299,33.71642989281433,3.0,1285016.7052171677,2
8592.0,104.8939,0.7705,133.5449,2.2898,0.5035,0.2324,37.82999775551897,3.0,1297858.5334198573,2
8592.5,111.0494,0.7967,134.2155,2.2785,0.4738,0.2397,52.94451030524385,3.0,1255177.6076314799,2
8593.0,115.0683,0.7908,134.6159,2.2687,0.4681,0.246,70.76323239696606,3.0,1264542.2357106728,2
8593.5,113.7605,0.7792,134.3294,2.2696,0.4428,0.2454,68.83493821525478,3.0,1283367.5564681725,2
8594.0,117.0699,0.7948,135.1823,2.2765,0.4382,0.241,56.21059687839025,3.0,1258178.1580271767,2
8594.5,113.7679,0.7608,134.0593,2.2831,0.4732,0.2367,46.11341186407578,3.0,1314405.8885383806,2
8595.0,117.5629,0.7204,134.4759,2.2821,0.4787,0.2374,47.623990340149376,3.0,1388117.71238201,2
8595.5,115.4683,0.7333,135.6445,2.2772,0.5356,0.2405,54.93122072050648,3.0,1363698.3499249967,2
8596.0,114.2579,0.7406,134.9805,2.2706,0.5327,0.2448,66.9591899436902,3.0,1350256.5487442613,2
8596.5,113.1143,0.7026,133.0534,2.2686,0.506,0.2461,71.0898261505982,3.0,1423284.9416453175,2
8597.0,107.7088,0.7034,131.3607,2.2722,0.4496,0.2437,63.65206660107828,3.0,1421666.1927779356,2
8597.5,106.1369,0.7421,129.3229,2.2831,0.4374,0.2367,46.11341186407578,3.0,1347527.2874275704,2
8598.0,102.1693,0.8104,128.5156,2.3026,0.4392,0.2241,25.81391062582493,3.0,1233958.53899309,2
8598.5,96.7631,0.8637,127.194,2.3265,0.4573,0.2087,12.702413525298876,3.0,1157809.424568716,2
8599.0,93.1865,0.8738,125.459,2.344,0.4533,0.1974,7.549358580347955,3.0,1144426.6422522317,2
8599.5,91.7237,0.8795,124.349,2.3458,0.4559,0.1963,7.176494750845055,3.0,1137009.6645821491,2
8600.0,95.7414,0.892,124.8307,2.3287,0.4314,0.2073,11.909381200673677,3.0,1121076.2331838566,2
8600.5,102.4532,0.8898,126.6895,2.3096,0.4196,0.2196,20.98279234836814,3.0,1123848.0557428636,2
8601.0,107.7156,0.8654,129.8372,2.2994,0.4182,0.2262,28.43474761109659,3.0,1155535.0127108851,2
8601.5,108.4729,0.8652,132.3307,2.3006,0.4712,0.2254,27.406341387944146,3.0,1155802.126675913,2
8602.0,111.4907,0.8818,132.7344,2.3002,0.4995,0.2257,27.78756113435828,3.0,1134044.000907235,2
8602.5,107.5819,0.8836,128.8477,2.3016,0.4922,0.2248,26.65952009600678,3.0,1131733.8162064282,2
8603.0,110.0079,0.9242,122.9134,2.3072,0.4257,0.2212,22.587070731023424,3.0,1082016.8794633197,2
8603.5,106.6366,1.0008,118.1966,2.3195,0.3705,0.2132,15.627041531478346,3.0,999200.6394884094,2
8604.0,103.3168,1.0877,116.1751,2.3271,0.3659,0.2083,12.470592548362635,3.0,919371.150133309,2
8604.5,101.2688,1.1377,115.7617,2.3287,0.3527,0.2073,11.909381200673677,3.0,878966.3355893469,2
8605.0,101.273,1.1358,115.1497,2.3249,0.3907,0.2097,13.300995306611902,3.0,880436.6966015144,2
8605.5,103.8718,1.1235,118.1641,2.3161,0.3952,0.2154,17.293071271288003,3.0,890075.6564307967,2
8606.0,106.0807,1.0957,122.2591,2.3028,0.4258,0.224,25.695318945077968,3.0,912658.5744273069,2
8606.5,105.3081,1.0032,124.5085,2.2879,0.4573,0.2336,39.979171268375744,3.0,996810.207336523,2
8607.0,105.6325,0.9424,125.4785,2.2799,0.4645,0.2388,50.79521839398324,3.0,1061120.5432937182,2
8607.5,104.6478,0.9777,123.7891,2.2776,0.4459,0.2403,54.42766106882713,3.0,1022808.6325048583,2
8608.0,105.7861,1.0255,120.8854,2.2767,0.3882,0.2408,55.69530906549437,3.0,975134.0809361286,2
8608.5,108.5953,1.0452,119.9772,2.2807,0.3794,0.2383,49.63909846363696,3.0,956754.6880979717,2
8609.0,105.51,1.0862,118.916,2.2932,0.3733,0.2302,34.18542240340835,3.0,920640.7659731172,2
8609.5,106.4153,1.2175,117.6628,2.312,0.3576,0.2181,19.582423696347306,3.0,821355.2361396303,2
8610.0,100.7861,1.2921,117.7409,2.325,0.3568,0.2097,13.300995306611902,3.0,773933.9060444238,2
8610.5,99.8368,1.2624,115.1042,2.3292,0.3493,0.207,11.745995459142854,3.0,792141.9518377694,2
8611.0,96.6025,1.2407,116.3737,2.3301,0.3652,0.2064,11.425917730426162,3.0,805996.6148142178,2
8611.5,99.7688,1.2601,117.4023,2.3326,0.3579,0.2048,10.614375895931278,3.0,793587.8104912308,2
8612.0,102.8085,1.3112,117.0801,2.3344,0.3568,0.2036,10.043775385532864,3.0,762660.158633313,2
8612.5,100.8891,1.3248,118.1185,2.3341,0.351,0.2038,10.136699460081832,3.0,754830.9178743962,2
8613.0,95.3159,1.338,117.3014,2.3318,0.3539,0.2053,10.861590126271556,3.0,747384.1554559043,2
8613.5,92.4591,1.3645,117.653,2.3305,0.3512,0.2061,11.269164662437186,3.0,732869.1828508611,2
8614.0,92.3627,1.3964,114.3392,2.328,0.3589,0.2077,12.13076958891099,3.0,716127.1841879117,2
8614.5,93.9754,1.3858,116.1133,2.323,0.366,0.211,14.121518566340791,3.0,721604.8491845866,2
8615.0,96.5303,1.3475,116.7318,2.3162,0.4054,0.2154,17.293071271288003,3.0,742115.0278293135,2
8615.5,98.5227,1.3368,116.2761,2.3093,0.4105,0.2198,21.176923189170672,3.0,748055.0568521844,2
8616.0,100.5632,1.3382,116.8164,2.3076,0.3882,0.2209,22.277196923290354,3.0,747272.4555372889,2
8616.5,102.8164,1.3298,120.14,2.3087,0.3625,0.2202,21.570589729327327,3.0,751992.7808693036,2
8617.0,108.0785,1.3036,122.2201,2.3082,0.3832,0.2205,21.870634694476703,3.0,767106.4743786437,2
8617.5,113.3332,1.2128,122.6888,2.3025,0.4015,0.2242,25.933049643103203,3.0,824538.2585751978,2
8618.0,112.9486,1.1227,121.1231,2.2951,0.3973,0.229,32.34770536165117,3.0,890709.8957869422,2
8618.5,113.8009,1.187,119.4564,2.296,0.3854,0.2284,31.466232173842677,3.0,842459.9831508003,2
8619.0,113.6685,1.251,117.5684,2.3047,0.3692,0.2228,24.31400719875742,3.0,799360.5115907275,2
8619.5,115.4392,1.3277,115.9896,2.3129,0.3801,0.2175,19.048803730181262,3.0,753182.1947729156,2
8620.0,112.3481,1.4009,116.0156,2.3164,0.3491,0.2152,17.134544065236216,3.0,713826.8256121065,2
8620.5,109.0667,1.3895,115.5925,2.3189,0.353,0.2136,15.917539037543218,3.0,719683.3393306945,2
8621.0,104.0701,1.366,115.6413,2.3206,0.3441,0.2125,15.131369656577515,3.0,732064.4216691068,2
8621.5,102.0023,1.3284,115.6413,2.3198,0.3603,0.213,15.48378697628813,3.0,752785.3056308341,2
8622.0,101.5278,1.3181,116.0742,2.316,0.3531,0.2155,17.37288403374962,3.0,758667.7793794097,2
8622.5,98.8054,1.3116,116.4974,2.3164,0.3498,0.2152,17.134544065236216,3.0,762427.5693809087,2
8623.0,98.9731,1.2647,111.9271,2.3203,0.3486,0.2127,15.2713636795443,3.0,790701.3520993121,2
8623.5,100.9741,1.2436,117.6823,2.3288,0.337,0.2072,11.85466831529505,3.0,804117.0794467675,2
8624.0,102.4485,1.2142,117.0931,2.3412,0.3285,0.1992,8.201744985487197,3.0,823587.547356284,2
8624.5,105.1741,1.2068,117.4154,2.3501,0.3394,0.1935,6.308386164990803,3.0,828637.7195889957,2
8625.0,101.7089,1.2058,118.3724,2.3488,0.3651,0.1943,6.545104503213753,3.0,829324.929507381,2
8625.5,103.9521,1.1792,121.6178,2.3369,0.3591,0.202,9.330402149882438,3.0,848032.5644504749,2
8626.0,106.7161,1.0969,127.933,2.3176,0.3808,0.2145,16.591055935043535,3.0,911660.1331023794,2
8626.5,108.7475,0.9446,129.2903,2.2958,0.4019,0.2285,31.611458367308025,3.0,1058649.1636671608,2
8627.0,111.3588,0.8555,131.2923,2.2742,0.4704,0.2425,60.2303014359298,3.0,1168907.0718877849,2
8627.5,108.7844,0.8352,132.1126,2.263,0.496,0.2497,83.90732341756936,3.0,1197318.007662835,2
8628.0,110.7078,0.8209,131.0872,2.2681,0.5007,0.2464,72.07867924536676,3.0,1218175.1735899623,2
8628.5,105.0683,0.8374,130.5176,2.2855,0.4684,0.2352,43.03585310354229,3.0,1194172.4385001194,2
8629.0,103.7711,0.869,130.3516,2.3026,0.4262,0.2241,25.81391062582493,3.0,1150747.986191024,2
8629.5,104.7326,0.8699,129.8991,2.3073,0.4573,0.2211,22.48330347467975,3.0,1149557.4203931487,2
8630.0,109.6443,0.8462,129.9609,2.2972,0.4462,0.2276,30.328185533537305,3.0,1181753.722524226,2
8630.5,107.592,0.8248,130.4622,2.2823,0.4425,0.2372,47.18741675462347,3.0,1212415.130940834,2
8631.0,106.8888,0.7651,130.944,2.2692,0.3992,0.2457,69.79242602143061,3.0,1307018.6903672724,2
8631.5,112.0405,0.7124,131.377,2.256,0.4221,0.2542,103.22630618425622,3.0,1403705.783267827,2
8632.0,114.6111,0.7023,131.5332,2.2417,0.4529,0.2634,157.6779642723294,3.0,1423892.9232521714,2
8632.5,112.6817,0.6868,132.4707,2.2268,0.4728,0.273,245.3300677981976,3.0,1456027.9557367503,2
8633.0,106.4623,0.6803,130.2734,2.2147,0.4941,0.2808,351.3454597098344,3.0,1469939.7324709687,2
8633.5,108.8299,0.6628,130.0488,2.2148,0.5096,0.2808,351.3454597098344,3.0,1508750.7543753772,2
8634.0,108.2699,0.6289,128.3822,2.2354,0.5285,0.2675,190.44183889170915,3.0,1590077.913817777,2
8634.5,108.3181,0.631,127.9264,2.2669,0.5021,0.2472,74.78338766460683,3.0,1584786.0538827258,2
8635.0,106.5507,0.6601,129.1699,2.2884,0.4535,0.2333,39.43069385939829,3.0,1514921.9815179517,2
8635.5,113.6716,0.7087,129.4759,2.2863,0.4744,0.2346,41.86312847899418,3.0,1411034.2881332017,2
8636.0,117.6633,0.749,131.0742,2.2726,0.4949,0.2435,63.068562137388994,3.0,1335113.4846461948,2
8636.5,118.0829,0.7717,131.3574,2.263,0.5219,0.2497,83.90732341756936,3.0,1295840.3524685758,2
8637.0,115.8182,0.784,129.9772,2.259,0.5116,0.2523,94.5789285876362,3.0,1275510.2040816327,2
8637.5,120.9829,0.7979,131.1263,2.2554,0.4962,0.2546,105.1452224709006,3.0,1253289.8859506203,2
8638.0,119.4568,0.8096,130.1595,2.2477,0.4849,0.2595,131.75867562163523,3.0,1235177.8656126482,2
8638.5,114.0487,0.8077,130.4037,2.243,0.4583,0.2626,151.9751881503289,3.0,1238083.446824316,2
8639.0,110.662,0.8269,129.7559,2.246,0.432,0.2606,138.60436367243835,3.0,1209336.0744951023,2
8639.5,115.9046,0.8923,128.6556,2.2577,0.4303,0.2531,98.12794512223272,3.0,1120699.316373417,2
8640.0,114.6366,0.9438,127.1029,2.268,0.4482,0.2465,72.41134418468882,3.0,1059546.5140919688,2
8640.5,113.0008,0.9662,127.1126,2.2782,0.5068,0.2399,53.43434798417579,3.0,1034982.40529911,2
8641.0,107.5255,1.0158,127.36,2.2901,0.5153,0.2322,37.483206618476345,3.0,984445.7570387871,2
8641.5,111.1317,1.0461,127.5781,2.3034,0.4803,0.2236,25.226375469991662,3.0,955931.5553006404,2
8642.0,108.2924,1.058,127.5977,2.3088,0.4652,0.2201,21.471492288114955,3.0,945179.5841209829,2
8642.5,109.6051,1.0492,126.8132,2.3057,0.4424,0.2221,23.542794713637758,3.0,953107.1292413268,2
8643.0,110.7901,1.0883,125.3939,2.2991,0.4758,0.2264,28.69782324803288,3.0,918864.2837452908,2
8643.5,111.2805,1.1288,123.9909,2.3009,0.4585,0.2252,27.155104886331745,3.0,885896.527285613,2
8644.0,108.8964,1.1737,123.8705,2.3078,0.4819,0.2208,22.174853258134057,3.0,852006.4752492119,2
8644.5,107.323,1.2346,123.4473,2.3159,0.4496,0.2155,17.37288403374962,3.0,809978.9405475458,2
8645.0,105.4952,1.3697,123.5059,2.3186,0.4643,0.2138,16.064806626411343,3.0,730086.8803387603,2
8645.5,107.1319,1.5337,123.7077,2.3164,0.4345,0.2152,17.134544065236216,3.0,652017.9956966812,2
8646.0,104.0247,1.5013,124.1146,2.3166,0.459,0.2151,17.055826260368,3.0,666089.3891960301,2
8646.5,109.5901,1.2349,125.2637,2.3243,0.4293,0.2101,13.548252982159058,3.0,809782.1685966474,2
8647.0,108.9452,0.9912,128.0827,2.3303,0.4565,0.2063,11.373425924462747,3.0,1008878.1275221953,2
8647.5,113.5714,0.8773,130.7747,2.3233,0.4758,0.2108,13.992065281356805,3.0,1139860.9369656902,2
8648.0,109.2777,0.8921,133.8802,2.3032,0.4948,0.2237,25.34280283454529,3.0,1120950.5660800359,2
8648.5,111.9858,0.9937,136.429,2.2856,0.5166,0.2351,42.838142100900846,3.0,1006339.9416322834,2
8649.0,107.2777,1.0272,136.1751,2.29,0.4803,0.2323,37.656202971709945,3.0,973520.2492211839,2
8649.5,107.3097,0.8186,136.2695,2.3095,0.4717,0.2197,21.07963429131799,3.0,1221597.849987784,2
8650.0,102.7857,0.5067,135.5566,2.3266,0.4444,0.2086,12.64405737030386,3.0,1973554.3714229325,2
8650.5,105.6576,0.2375,135.0944,2.3225,0.4334,0.2113,14.317947620866512,3.0,4210526.315789474,2
8651.0,104.6149,0.2703,134.5573,2.309,0.4328,0.22,21.372850110434,3.0,3699593.044765076,2
8651.5,106.3443,0.4179,134.5443,2.3001,0.4318,0.2257,27.78756113435828,3.0,2392916.9657812873,2
8652.0,107.1602,0.3803,133.4277,2.2976,0.4407,0.2274,30.05016421263785,3.0,2629503.0239284774,2
8652.5,107.0621,0.4494,133.7826,2.298,0.4488,0.2271,29.637903635847653,3.0,2225189.1410769913,2
8653.0,112.3423,0.6841,133.5221,2.2976,0.4371,0.2274,30.05016421263785,3.0,1461774.59435755,2
8653.5,111.0143,0.8346,133.597,2.2942,0.4188,0.2295,33.101099924144414,3.0,1198178.7682722262,2
8654.0,109.1607,0.8231,133.4961,2.2909,0.3994,0.2317,36.63007351667948,3.0,1214919.2078726764,2
8654.5,103.9193,0.7825,132.6595,2.2918,0.433,0.2311,35.631906032729255,3.0,1277955.2715654953,2
8655.0,101.7853,0.7338,132.832,2.2996,0.4607,0.2261,28.304115543770703,3.0,1362769.146906514,2
8655.5,102.6899,0.7165,132.7799,2.3066,0.479,0.2215,22.901254855581744,3.0,1395673.4124214933,2
8656.0,103.2137,0.7133,133.3724,2.3058,0.4701,0.2221,23.542794713637758,3.0,1401934.6698443852,2
8656.5,102.9514,0.7179,133.8737,2.3024,0.4782,0.2243,26.052738523036687,3.0,1392951.6645772392,2
8657.0,104.8288,0.7159,134.5182,2.2935,0.5093,0.23,33.87204143039922,3.0,1396843.134515994,2
8657.5,107.8305,0.696,135.8105,2.2831,0.5044,0.2367,46.11341186407578,3.0,1436781.6091954024,2
8658.0,107.637,0.7035,136.6113,2.2727,0.5129,0.2434,62.77881887087731,3.0,1421464.1080312722,2
8658.5,109.5872,0.6914,136.6146,2.2652,0.4717,0.2483,78.6688528221673,3.0,1446340.757882557,2
8659.0,106.0391,0.6745,136.7578,2.2665,0.476,0.2474,75.47527660314084,3.0,1482579.6886582654,2
8659.5,105.4489,0.6681,136.3281,2.2679,0.4605,0.2465,72.41134418468882,3.0,1496781.91887442,2
8660.0,101.9268,0.6668,135.1953,2.2649,0.4584,0.2485,79.39668972250844,3.0,1499700.0599880025,2
8660.5,100.0768,0.6799,134.5931,2.2597,0.4301,0.2518,92.42627351914425,3.0,1470804.5300779527,2
8661.0,104.3354,0.7031,134.8503,2.2626,0.4485,0.2499,84.68362616003107,3.0,1422272.7919214906,2
8661.5,100.1756,0.7124,134.6517,2.272,0.4575,0.2439,64.24096959372713,3.0,1403705.783267827,2
8662.0,99.4227,0.7022,134.7429,2.2758,0.4834,0.2414,57.25551879625293,3.0,1424095.6992309883,2
8662.5,96.1051,0.6925,135.9863,2.2785,0.4521,0.2397,52.94451030524385,3.0,1444043.321299639,2
8663.0,101.7669,0.6971,135.9863,2.2833,0.4671,0.2366,45.90156224945495,3.0,1434514.4168698895,2
8663.5,100.4087,0.702,135.9505,2.2874,0.4584,0.2339,40.53527794883482,3.0,1424501.4245014247,2
8664.0,102.9539,0.7044,136.1003,2.2849,0.4711,0.2355,43.63447795370427,3.0,1419647.927314026,2
8664.5,101.0477,0.7108,136.0677,2.2796,0.4739,0.239,51.26517102430306,3.0,1406865.5036578504,2
8665.0,101.3195,0.7224,136.0612,2.2788,0.4527,0.2395,52.45916301425075,3.0,1384274.6400885936,2
8665.5,96.4133,0.7323,136.1784,2.2817,0.474,0.2376,48.06460306383312,3.0,1365560.562610952,2
8666.0,95.2698,0.7268,136.4974,2.2836,0.4401,0.2364,45.48077832376213,3.0,1375894.331315355,2
8666.5,96.3903,0.7064,137.207,2.2818,0.4647,0.2375,47.843789482179474,3.0,1415628.5390713476,2
8667.0,100.9932,0.6983,137.1159,2.2759,0.4598,0.2414,57.25551879625293,3.0,1432049.2624946297,2
8667.5,101.1018,0.7135,136.8783,2.2708,0.4795,0.2446,66.34536877018424,3.0,1401541.695865452,2
8668.0,102.14,0.7295,136.5462,2.2704,0.4717,0.2449,67.26822688905173,3.0,1370801.9191226866,2
8668.5,99.9292,0.7392,135.9212,2.2728,0.4565,0.2434,62.77881887087731,3.0,1352813.852813853,2
8669.0,98.6126,0.7553,135.3125,2.2732,0.4534,0.2431,61.917551295273626,3.0,1323977.2275916855,2
8669.5,94.6882,0.7715,135.3841,2.2692,0.4547,0.2457,69.79242602143061,3.0,1296176.2799740764,2
8670.0,91.1699,0.7853,134.8665,2.2639,0.4715,0.2491,81.62085348016718,3.0,1273398.7011333248,2
8670.5,91.728,0.7793,133.9518,2.2655,0.4605,0.2481,77.94768807094675,3.0,1283202.8743744385,2
8671.0,95.4986,0.7711,134.1472,2.2741,0.4578,0.2425,60.2303014359298,3.0,1296848.6577616392,2
8671.5,95.405,0.7538,134.8698,2.2844,0.4078,0.2359,44.44561722139367,3.0,1326611.8333775536,2
8672.0,96.2622,0.7311,135.8301,2.2892,0.4132,0.2328,38.53323515207176,3.0,1367801.9422787582,2
8672.5,99.3685,0.7178,136.4193,2.2887,0.4252,0.2331,39.06922899106148,3.0,1393145.7230426304,2
8673.0,102.365,0.7124,136.3476,2.2868,0.4297,0.2343,41.28880491221193,3.0,1403705.783267827,2
8673.5,102.6252,0.7139,135.7552,2.2822,0.448,0.2373,47.40520097730618,3.0,1400756.4084605686,2
8674.0,98.4669,0.7159,135.4525,2.2761,0.4743,0.2412,56.73065208614542,3.0,1396843.134515994,2
8674.5,101.1953,0.7247,134.7168,2.2667,0.481,0.2473,75.12853565261405,3.0,1379881.3302056023,2
8675.0,103.1122,0.7309,134.6387,2.2656,0.4718,0.248,77.5895886154762,3.0,1368176.2210972772,2
8675.5,100.6492,0.7366,134.9642,2.2725,0.4557,0.2435,63.068562137388994,3.0,1357588.9220743957,2
8676.0,100.9363,0.74,135.3841,2.2787,0.5012,0.2395,52.45916301425075,3.0,1351351.3513513515,2
8676.5,102.04,0.7428,136.0482,2.2747,0.4981,0.2421,59.131089282882336,3.0,1346257.4044157243,2
8677.0,106.4854,0.7514,135.9212,2.2665,0.4816,0.2474,75.47527660314084,3.0,1330849.0817141337,2
8677.5,103.2222,0.7652,135.3711,2.2647,0.4661,0.2486,79.76312949700834,3.0,1306847.8829064297,2
8678.0,99.7272,0.7836,134.5573,2.2715,0.4775,0.2442,65.13455570911763,3.0,1276161.3067891782,2
8678.5,99.7837,0.7975,133.75,2.2827,0.4753,0.237,46.75484528009704,3.0,1253918.4952978056,2
8679.0,103.8929,0.7967,133.2422,2.2921,0.4347,0.2309,35.305265008641875,3.0,1255177.6076314799,2
8679.5,106.1743,0.7806,133.5872,2.2982,0.4186,0.227,29.501744149710927,3.0,1281065.8467845249,2
8680.0,105.6677,0.7605,134.1341,2.2988,0.4306,0.2266,28.963332836263405,3.0,1314924.391847469,2
8680.5,101.1398,0.7316,134.4922,2.2982,0.4669,0.227,29.501744149710927,3.0,1366867.1405139419,2
8681.0,101.7629,0.7027,134.9609,2.3007,0.4529,0.2254,27.406341387944146,3.0,1423082.3964707556,2
8681.5,100.0961,0.6908,135.2344,2.3094,0.4465,0.2197,21.07963429131799,3.0,1447596.988998263,2
8682.0,101.9767,0.6864,134.7168,2.3186,0.429,0.2138,16.064806626411343,3.0,1456876.456876457,2
8682.5,104.3218,0.6898,134.362,2.3248,0.4438,0.2098,13.362383429187464,3.0,1449695.5639315743,2
8683.0,103.7395,0.7055,132.513,2.3283,0.4227,0.2075,12.019565686491358,3.0,1417434.4436569808,2
8683.5,100.9137,0.7584,130.4102,2.3292,0.4336,0.207,11.745995459142854,3.0,1318565.400843882,2
8684.0,98.739,0.8264,127.7604,2.3273,0.4253,0.2082,12.413301402063322,3.0,1210067.7637947726,2
8684.5,100.2179,0.8869,126.9824,2.3249,0.47,0.2097,13.300995306611902,3.0,1127522.8323373548,2
8685.0,105.9748,0.8628,127.6758,2.3258,0.454,0.2092,12.998259217396903,3.0,1159017.1534538711,2
8685.5,109.238,0.8264,130.306,2.3256,0.4417,0.2093,13.058250121213716,3.0,1210067.7637947726,2
8686.0,111.2308,0.8282,129.4694,2.3202,0.3983,0.2128,15.341845649039454,3.0,1207437.816952427,2
8686.5,110.7861,0.8236,129.0039,2.3138,0.4099,0.2169,18.52972487867527,3.0,1214181.6415735795,2
8687.0,113.5632,0.8344,127.7604,2.3123,0.4506,0.2179,19.40290978192438,3.0,1198465.9635666346,2
8687.5,116.6532,0.8547,127.6302,2.3137,0.4766,0.217,18.61524517215121,3.0,1170001.17000117,2
8688.0,120.778,0.8566,128.112,2.316,0.5096,0.2155,17.37288403374962,3.0,1167406.0238150829,2
8688.5,116.1525,0.8539,129.0658,2.3215,0.4912,0.2119,14.719040667613044,3.0,1171097.3181871413,2
8689.0,112.4208,0.8561,129.4108,2.3287,0.4935,0.2073,11.909381200673677,3.0,1168087.8402055835,2
8689.5,110.0582,0.8881,129.1016,2.3325,0.4457,0.2048,10.614375895931278,3.0,1125999.3244004054,2
8690.0,109.8901,0.9298,129.1862,2.3292,0.4403,0.207,11.745995459142854,3.0,1075500.1075500108,2
8690.5,114.0591,0.9733,128.3301,2.3209,0.4357,0.2123,14.992658971947616,3.0,1027432.4463166547,2
8691.0,115.2685,1.0259,127.3926,2.3162,0.4456,0.2154,17.293071271288003,3.0,974753.8746466517,2
8691.5,109.1387,1.1079,126.6081,2.3125,0.4375,0.2177,19.225041488389326,3.0,902608.5386767758,2
8692.0,97.469,1.4855,126.0482,2.2934,0.36,0.2301,34.02837116236899,3.0,673174.0154830023,2
8692.5,89.3475,2.5439,126.5755,2.2592,0.3305,0.2521,93.71191467985992,3.0,393097.21294076025,2
8693.0,90.2215,2.5735,127.4186,2.2348,0.3463,0.2679,193.98204060788316,3.0,388575.8694385078,2
8693.5,98.9885,1.6967,128.6198,2.248,0.3987,0.2594,131.1533631208888,3.0,589379.3835091648,2
8694.0,100.8197,1.3807,131.1588,2.2776,0.416,0.2403,54.42766106882713,3.0,724270.2976750924,2
8694.5,97.6485,1.5103,130.2864,2.2811,0.3838,0.238,48.95809575033529,3.0,662120.1085876978,2
8695.0,85.9882,2.0204,130.1204,2.243,0.361,0.2626,151.9751881503289,3.0,494951.4947535142,2
8695.5,81.1256,2.9447,129.502,2.19,0.3599,0.2968,734.0077352040753,3.0,339593.1673854722,2
8696.0,74.3381,2.8759,128.6238,2.1581,0.339,0.3174,1895.2095506722796,1.0,347717.2363434055,0
8696.5,68.6891,2.9349,128.0507,2.1514,0.3491,0.3217,2310.192539361992,1.0,340727.11165627453,0
8697.0,59.1071,4.7739,127.4776,2.1412,0.2923,0.3283,3130.6482330463136,1.0,209472.33917761157,0
8697.5,53.5838,8.8779,127.9785,2.1084,0.2715,0.3494,8271.605593588125,1.0,112639.25027315017,0
8698.0,49.6652,11.879,129.1471,2.0633,0.2432,0.3785,31588.46408932588,1.0,84182.17021634818,0
8698.5,46.4224,13.0306,129.7917,2.0351,0.2457,0.3967,73028.1276310287,1.0,76742.43703283042,0
8699.0,47.241,14.7795,129.4835,2.028,0.2575,0.4013,90256.91279576656,1.0,67661.28759430292,0
8699.5,45.5554,15.7149,129.0823,2.0247,0.2746,0.4034,99420.52456541968,1.0,63633.876130296725,0
8700.0,45.338,14.0742,128.6812,2.0121,0.2961,0.4115,144364.02598662235,1.0,71051.99585056344,0
8700.5,43.1913,9.6662,128.28,2.0092,0.3035,0.4134,157563.26880652655,1.0,103453.27015786969,0
8701.0,51.801,5.3425,127.8788,2.0416,0.2968,0.3925,60186.48971810047,1.0,187178.28731867103,0
8701.5,57.8921,3.2206,127.4776,2.1014,0.317,0.3539,10176.075899715195,1.0,310501.1488542507,0
8702.0,65.6513,2.9427,126.6732,2.1431,0.3302,0.327,2948.7435971407667,1.0,339823.97118292726,0
8702.5,65.1244,3.965,127.793,2.1325,0.3231,0.3339,4051.56185693242,1.0,252206.80958385876,0
8703.0,68.2501,4.2172,128.942,2.0991,0.3285,0.3554,10903.78243448923,1.0,237124.15820923835,0
8703.5,80.8445,2.8484,128.8216,2.1029,0.3158,0.353,9762.976269677314,3.0,351074.28731919674,2
8704.0,93.8029,1.9346,126.7253,2.1625,0.3475,0.3145,1658.3009367174452,3.0,516902.71890830144,2
8704.5,104.7195,1.518,125.7747,2.2415,0.3704,0.2635,158.40569584241746,3.0,658761.5283267457,2
8705.0,107.2399,1.2882,126.618,2.2975,0.411,0.2274,30.05016421263785,3.0,776276.975624903,2
8705.5,107.703,1.288,126.1881,2.3149,0.4003,0.2162,17.941983209626283,3.0,776397.5155279503,2
8706.0,103.7256,1.5171,125.7583,2.3045,0.3648,0.2229,24.426223707357973,3.0,659152.330103487,2
8706.5,98.1588,1.7627,125.3515,2.28,0.3424,0.2387,50.56186009308229,3.0,567311.5107505531,2
8707.0,91.1673,1.8873,128.2585,2.2551,0.3396,0.2548,106.11801627764258,3.0,529857.4683410163,2
8707.5,81.5084,2.2775,132.1973,2.224,0.3575,0.2748,266.53054454069405,3.0,439077.93633369927,2
8708.0,72.2363,3.4221,129.3359,2.1647,0.3287,0.3131,1554.7705136089533,1.0,292218.2285730984,0
8708.5,69.3472,4.6654,130.3432,2.09,0.3026,0.3613,14307.5326990397,1.0,214343.89334247867,0
8709.0,75.6271,4.054,131.2028,2.0581,0.289,0.3819,36942.08019515906,1.0,246669.955599408,0
8709.5,86.4251,2.4416,132.0625,2.0999,0.3334,0.3549,10655.607889970175,3.0,409567.49672346,2
8710.0,90.5107,2.1365,132.9221,2.1697,0.3981,0.3099,1341.7544286196332,3.0,468055.23051720107,2
8710.5,80.901,2.5274,133.7818,2.1928,0.4009,0.295,675.6230050568311,3.0,395663.5277360133,2
8711.0,67.6718,3.6148,134.6415,2.148,0.3586,0.3239,2556.4867254694914,1.0,276640.4780347461,0
8711.5,57.8197,7.9085,134.4759,2.074,0.2898,0.3716,22990.215752854103,1.0,126446.2287412278,0
8712.0,50.3687,19.7,133.5091,2.0156,0.2558,0.4093,130455.86838527696,1.0,50761.42131979696,0
8712.5,44.7758,58.9492,130.9961,1.9896,0.2544,0.4261,282766.6753098328,1.0,16963.758626071263,0
8713.0,42.4897,337.4915,129.6973,1.9837,0.2788,0.4299,336837.3326968865,1.0,2963.037587613318,0
