DEPT,DEN,DT,GR,NEUT,RES_DEP,PHI,PERM
8176.0,2.2662,134.9544,112.0677,0.4508,0.9121,0.2225,23.980441413195866
8176.5,2.2609,135.5632,111.6602,0.4579,0.9019,0.2261,28.304115543770706
8177.0,2.2586,135.2604,111.0645,0.457,0.9026,0.2276,30.328185533537305
8177.5,2.2594,134.489,108.8629,0.4443,0.9301,0.2271,29.637903635847653
8178.0,2.2592,135.0033,104.4975,0.4324,0.9477,0.2272,29.774691539259393
8178.5,2.2618,133.1803,104.0487,0.4509,0.9645,0.2255,27.53282995558046
8179.0,2.2684,134.3131,105.5244,0.4988,0.9905,0.2211,22.48330347467975
8179.5,2.2697,131.9597,109.7753,0.5405,0.9747,0.2202,21.570589729327327
8180.0,2.2565,132.1419,110.0882,0.5659,0.9242,0.229,32.34770536165117
8180.5,2.2442,129.6224,107.593,0.5095,0.8902,0.2372,47.18741675462347
8181.0,2.2553,130.5697,106.5563,0.4782,0.8916,0.2298,33.56153325015787
8181.5,2.2687,131.1133,104.1987,0.4221,0.9126,0.2209,22.277196923290354
8182.0,2.2823,129.6159,109.2967,0.4184,0.9439,0.2118,14.651419926336844
8182.5,2.2912,130.2278,104.5964,0.3964,0.9854,0.2059,11.16585917317804
8183.0,2.308,130.7585,106.4364,0.4171,0.9932,0.1947,6.66677414434754
8183.5,2.2978,128.2422,104.1227,0.4601,0.9898,0.2015,9.118038383672062
8184.0,2.2587,129.7429,108.1637,0.4769,0.9888,0.2275,30.18885482349649
8184.5,2.2386,129.9023,113.0101,0.4863,1.0029,0.2409,55.95235978846521
8185.0,2.2732,128.0697,115.0679,0.4548,1.0271,0.2179,19.40290978192438
8185.5,2.3209,127.3958,109.3739,0.4505,1.0319,0.1861,4.486770554364578
8186.0,2.331,126.8001,112.1876,0.4484,1.0285,0.1793,3.28056152703003
8186.5,2.3005,127.7213,113.7942,0.4359,1.0123,0.1997,8.392767810937695
8187.0,2.2824,129.2773,116.2838,0.4497,0.9721,0.2117,14.584109841492298
8187.5,2.2877,130.8431,110.2293,0.4648,0.9746,0.2082,12.413301402063322
8188.0,2.2918,130.4395,105.2974,0.4955,0.9979,0.2055,10.96208054664352
8188.5,2.2912,129.554,108.4649,0.4592,1.0195,0.2059,11.16585917317804
8189.0,2.2895,129.6387,103.5345,0.4138,1.0256,0.207,11.745995459142854
8189.5,2.2958,130.026,105.2787,0.4391,1.0384,0.2028,9.680519792351655
8190.0,2.2931,132.6237,104.4064,0.4752,1.0616,0.2046,10.517072916699407
8190.5,2.2797,132.9069,110.4507,0.4816,1.0684,0.2135,15.844412275187034
8191.0,2.2633,132.1484,111.2039,0.4599,1.0659,0.2245,26.293776033712806
8191.5,2.2509,131.569,111.6305,0.4707,1.0659,0.2327,38.35620962550422
8192.0,2.2461,130.8398,110.764,0.4828,1.0725,0.2359,44.44561722139367
8192.5,2.2467,130.5859,108.1461,0.468,1.0503,0.2355,43.63447795370427
8193.0,2.2511,131.7383,108.2232,0.4493,1.0158,0.2326,38.17999737186689
8193.5,2.2556,132.9753,105.9966,0.4684,0.9835,0.2296,33.253871527523536
8194.0,2.2568,133.4473,110.669,0.4814,0.9618,0.2288,32.051170913101004
8194.5,2.2611,132.5,107.2408,0.4673,0.956,0.2259,28.044649062280474
8195.0,2.2703,131.6374,105.1272,0.4298,0.9732,0.2198,21.176923189170672
8195.5,2.2759,132.308,103.4589,0.4182,0.9832,0.2161,17.85955594877431
8196.0,2.2743,132.2298,107.2421,0.4287,0.9507,0.2171,18.701160167687934
8196.5,2.2677,133.0371,118.043,0.4355,0.905,0.2215,22.901254855581744
8197.0,2.2668,133.6979,120.373,0.4572,0.8865,0.2221,23.542794713637754
8197.5,2.2719,133.5287,118.0815,0.4797,0.9033,0.2187,20.130992121866807
8198.0,2.2785,132.946,118.0484,0.4831,0.9718,0.2143,16.438964169412625
8198.5,2.2859,130.0032,113.9046,0.4485,1.0592,0.2094,13.118517901224502
8199.0,2.2941,126.3346,112.4708,0.4116,1.137,0.2039,10.183483398773832
8199.5,2.3051,123.9551,108.3244,0.4204,1.1679,0.1966,7.276319148065147
8200.0,2.3141,122.2428,111.4631,0.4158,1.213,0.1906,5.519813195785528
8200.5,2.3179,121.9792,114.2931,0.4135,1.2273,0.1881,4.919598352605857
8201.0,2.3194,121.9173,113.8409,0.3996,1.2536,0.1871,4.6982027444303
8201.5,2.3244,121.4258,113.7654,0.3995,1.278,0.1837,4.017343037879531
8202.0,2.3311,123.1641,114.0557,0.4123,1.3118,0.1793,3.28056152703003
8202.5,2.3359,123.5417,111.1975,0.4234,1.3221,0.1761,2.8310981709026786
