Depth,Log_ILD,NPHI,RHOB,vshale,Actual Permeability,rf_Permeability,dt_Permeability,gb_Permeability,nn_pore pressure
9287.5,1.0911,0.6243,2.2293,81.5395,74.43982532089015,73.95851555332591,161274.28000866834,10047334.730815377,1199942.3867133192
8282.5,1.4371,0.6762,2.2201,102.621,99.03581573242276,99.73034188218786,161274.28000866834,10047334.730815377,1073854.7801880473
7590.5,1.1221,0.5453,2.1841,79.2739,299.04856278690846,298.9384337945847,161274.28000866834,10047334.730815377,982337.4124067944
9157.5,1.625,0.443,2.285,110.133,714.107,431.58811609562093,161274.28000866834,10047334.730815377,1186822.8028534213
6489.0,1.2715,0.4938,2.0772,42.3031,1.2077968851534795,1.2123693774101347,161274.28000866834,10047334.730815377,836755.2028118799
7767.0,0.9332,0.5653,2.2382,39.1835,0.0020243533985008,0.10810554734917666,161274.28000866834,10047334.730815377,1000008.48577009
8426.0,1950.0,0.4285,2.2105,32.5939,0.0060846552728391,0.20538156180410433,161274.28000866834,10047334.730815377,1316820.8173938333
9340.5,21.115,0.4347,2.0183,73.5955,12.528148110657124,12.52732080056458,161274.28000866834,10047334.730815377,1208107.0266285164
10751.0,8.9782,0.2015,2.2564,64.3959,0.0009824702491748,0.0800256708739572,161274.28000866834,10047334.730815377,1386139.8445925207
7302.0,0.9595,0.5552,2.1768,82.8489,373.01956117717054,372.8041537300903,161274.28000866834,10047334.730815377,945807.9727952303
8747.0,0.8995,0.4243,2.268,79.1867,22.69131690468906,22.604232585449914,161274.28000866834,10047334.730815377,1130393.623160884
11623.0,1.676,0.378,2.451,155.152,1272.9,1284.6246357284278,161274.28000866834,10047334.730815377,1508050.279781896
6855.0,1.367,0.411,2.145,96.269,0.2324,0.23240000000000013,161274.28000866834,10047334.730815377,890228.7057538878
8517.5,0.772,0.5251,2.2278,90.0991,77.94768807094675,78.05753570818815,161274.28000866834,10047334.730815377,1102327.7373638945
8218.0,1.0781,0.5354,2.2484,99.6192,41.47936525439101,41.31031056654304,161274.28000866834,10047334.730815377,1065170.967560942
7926.5,0.9942,0.5514,2.2597,103.144,29.366210193837446,28.818342063214537,161274.28000866834,10047334.730815377,1028262.1700186477
6358.5,1.3609,0.4647,2.0837,118.603,6510.296581965007,6519.9116190443,161274.28000866834,10047334.730815377,829368.1846431236
7891.5,0.8736,0.4699,2.192,88.5137,234.289532439216,234.10185582236562,161274.28000866834,10047334.730815377,1021971.4054165347
6862.5,1.38,0.398,2.148,92.104,0.2324,29.09056991569782,161274.28000866834,10047334.730815377,890682.1278785918
6296.0,1.1744,0.6121,2.0351,103.463,28942.26481343485,28936.995135477013,161274.28000866834,10047334.730815377,819513.2626650482
6673.0,1.5868,0.4345,2.2381,77.4562,56.992481230790304,54.770396063090544,161274.28000866834,10047334.730815377,864663.2600526208
5781.0,1.5208,0.5923,1.9548,87.1465,339953.72033130785,340969.36617308756,161274.28000866834,10047334.730815377,751609.4620124681
8362.5,0.6814,0.4841,2.2257,84.0745,83.138137115148,83.2553638086898,161274.28000866834,10047334.730815377,1081728.569092039
7140.5,0.985,0.516,2.191,97.734,0.2324,72.57115850525376,161274.28000866834,10047334.730815377,926937.6200230112
11184.0,1.339,0.406,2.439,152.827,11.0349,5.707599546966219,161274.28000866834,10047334.730815377,1451509.8908234413
8611.0,0.8235,0.4455,2.2421,89.8604,50.32957386349664,50.2624948402905,161274.28000866834,10047334.730815377,1114270.0553290339
9613.0,0.9297,0.4705,2.3257,106.559,3.872046844742892,3.994222475957733,161274.28000866834,10047334.730815377,1244641.9968845558
7744.0,0.9332,0.5983,2.2382,39.0321,0.0020243533985008,0.10810554734917666,161274.28000866834,10047334.730815377,997048.4607889212
7060.0,0.9272,0.5371,2.0814,60.1138,1.0232965025412315,1.032766982035653,161274.28000866834,10047334.730815377,912013.9162760966
8477.5,0.9303,0.4406,2.2341,93.4056,64.24096959372713,64.5013170107099,161274.28000866834,10047334.730815377,1097617.2459925527
9373.0,1.457,0.473,2.312,129.44,424.145,442.11671050476207,161274.28000866834,10047334.730815377,1216756.1648087564
8071.0,1.0984,0.5466,2.2063,90.5712,151.27699897411966,150.99779179071612,161274.28000866834,10047334.730815377,1045245.7572060516
8505.5,0.8031,0.491,2.2329,90.1657,66.65157274488668,65.21502774034484,161274.28000866834,10047334.730815377,1100799.0550902362
11599.5,1.173,0.413,2.423,154.662,1845.6899,1821.8107397388885,161274.28000866834,10047334.730815377,1504923.8014482686
8607.5,0.8214,0.6054,2.2698,85.2614,21.471492288114955,21.147168126024777,161274.28000866834,10047334.730815377,1113281.3579853217
7582.5,0.9697,0.5947,2.189,88.4338,256.8908714753746,240.82785869264137,161274.28000866834,10047334.730815377,982416.1415102838
6371.0,0.96,0.421,2.01,58.055,1069.55,781.0347039176711,161274.28000866834,10047334.730815377,823517.4437577752
8775.5,0.8623,0.4985,2.2678,91.9762,22.901254855581744,22.751186263411014,161274.28000866834,10047334.730815377,1135606.0236669667
8236.0,1.1977,0.4571,2.2874,97.2187,12.528148110657124,12.497507903127396,161274.28000866834,10047334.730815377,1067190.6242245587
8212.0,4.6779,0.1133,2.0826,64.4945,0.9727557514835622,0.985272232838362,161274.28000866834,10047334.730815377,1060474.7808715326
9380.5,1.508,0.394,2.289,127.296,2998.47,2988.5629403157905,161274.28000866834,10047334.730815377,1217451.430794982
9100.5,1.1784,0.4685,2.3461,94.9857,2.069994804988136,2.0929604364432364,161274.28000866834,10047334.730815377,1177630.70821767
8024.0,1.1538,0.479,2.2517,93.3675,37.483206618476345,37.635699597570934,161274.28000866834,10047334.730815377,1039568.026532168
7466.0,1.0186,0.8321,2.1628,79.6104,575.0582028721212,575.1567260592182,161274.28000866834,10047334.730815377,966454.7067304732
9665.5,1.133,0.4016,2.372,109.213,0.9332665569241626,16.083122811352723,161274.28000866834,10047334.730815377,1251706.7961966114
6710.0,1.2324,0.5366,2.1778,87.5611,362.854798699287,363.3520439544591,161274.28000866834,10047334.730815377,870599.0753569171
10751.5,11.3234,0.1708,2.2112,55.2718,0.0059188487520952,0.08012795734702462,161274.28000866834,10047334.730815377,1385367.8020892723
9336.0,1.43,0.397,2.25,121.976,117.733,1191.2927370581592,161274.28000866834,10047334.730815377,1211094.085634563
6851.0,1.36,0.429,2.134,91.46,0.2324,0.23240000000000013,161274.28000866834,10047334.730815377,889131.6046687156
11194.0,1.341,0.43,2.415,159.132,113.229,75.21448288389685,161274.28000866834,10047334.730815377,1453560.358033217
5854.0,1.7666,0.3733,2.0719,70.341,1.4927401492350272,41.644405876747385,161274.28000866834,10047334.730815377,758897.8315779943
9622.0,0.8493,0.4743,2.3167,104.948,5.10420327632092,5.339218541332854,161274.28000866834,10047334.730815377,1245588.806767018
8635.5,0.7905,0.4915,2.216,88.5664,112.14672479871386,111.23905906411693,161274.28000866834,10047334.730815377,1117250.3079892509
7176.5,0.9079,0.4702,2.1326,90.6618,1451.0068270511165,1449.2535854572893,161274.28000866834,10047334.730815377,930669.5363544369
8888.5,1.682,0.436,2.199,124.727,117.733,250.91758164395338,161274.28000866834,10047334.730815377,1154153.4283061943
5888.5,1.6506,0.2811,2.039,68.0058,5.4944546232784015,94.5939052688294,161274.28000866834,10047334.730815377,763006.3185300422
6493.0,1.2298,0.5166,2.0445,38.489,4.425216194675256,3.6762103034913127,161274.28000866834,10047334.730815377,836799.4100175591
6010.0,1.4011,0.7706,1.9739,104.194,189429.0384807528,189159.62310216238,161274.28000866834,10047334.730815377,783019.2593745084
11572.5,1.787,0.41,2.446,151.192,0.2324,0.23240000000000008,161274.28000866834,10047334.730815377,1501117.6571460767
9470.5,1.0273,0.5258,2.3302,101.582,3.3724609006524244,3.179218733332975,161274.28000866834,10047334.730815377,1225805.2419023393
6870.0,1.6212,0.4779,2.2244,85.9729,86.65595102103403,88.53881164422337,161274.28000866834,10047334.730815377,890937.4345509894
6612.5,1.244,0.5764,2.1218,88.2345,2021.4094270803373,1938.6895301848788,161274.28000866834,10047334.730815377,858198.5572488102
6758.0,0.9823,0.5929,2.1192,102.781,2186.002756090428,2185.3828717708384,161274.28000866834,10047334.730815377,878573.7001281731
7936.0,1.1257,0.5294,2.2612,97.0241,28.04464906228048,27.996122062369018,161274.28000866834,10047334.730815377,1028746.7173671892
6448.5,0.8823,0.6024,2.1128,113.528,2664.659038022188,2614.285667046717,161274.28000866834,10047334.730815377,840235.849151622
9094.5,1.0321,0.4963,2.2957,95.2072,9.725198323687772,9.906501225796413,161274.28000866834,10047334.730815377,1176872.8671636286
8098.0,1.2281,0.3889,2.1503,92.5,842.7413745742742,768.7810422720355,161274.28000866834,10047334.730815377,1048933.058759515
6869.0,1.6838,0.4457,2.2476,80.9414,42.44544083499084,43.27366890623343,161274.28000866834,10047334.730815377,890201.3599694669
9113.5,0.9012,0.5507,2.3881,82.2539,0.5702013567264093,0.5628260597509747,161274.28000866834,10047334.730815377,1177722.2935168121
9407.5,0.9004,0.4598,2.3347,94.9515,2.9373334007751555,2.7504885055769757,161274.28000866834,10047334.730815377,1216907.1051727547
8190.0,1.1314,0.4845,2.1958,98.3873,208.813298011752,210.043687206935,161274.28000866834,10047334.730815377,1061433.3611444274
9788.0,1.692,0.3256,2.1437,52.6297,0.0863206348482891,0.11114680747727579,161274.28000866834,10047334.730815377,1260521.4140236813
6744.0,1.6122,0.6573,2.1555,80.2017,717.3014191663002,723.2009076021284,161274.28000866834,10047334.730815377,874115.557514265
9347.0,20.5772,0.4541,1.9703,54.2744,83.90732341756936,85.15107513238198,161274.28000866834,10047334.730815377,1206520.4679758425
9398.5,0.9155,0.6296,2.305,102.552,7.309901565129708,7.369538531437903,161274.28000866834,10047334.730815377,1216700.477968369
6411.0,1.5743,0.4821,2.1358,113.285,1317.267206421138,1232.1174662809615,161274.28000866834,10047334.730815377,835473.6805179298
8008.0,0.6462,0.4659,2.2726,107.195,19.76359845678948,19.580532306164848,161274.28000866834,10047334.730815377,1039141.5653443588
5884.5,2.3226,0.4111,2.1507,111.324,831.1797390800865,765.8399295618605,161274.28000866834,10047334.730815377,767891.6117460439
7588.5,1.0854,0.7229,2.189,87.1866,256.8908714753746,240.80425504679442,161274.28000866834,10047334.730815377,983061.4418148426
8862.0,0.9428,0.7045,2.2933,92.1066,10.468756434481406,10.49740412266395,161274.28000866834,10047334.730815377,1146734.1244121017
6075.0,1.5895,0.6104,2.1126,114.098,2676.957246680829,2679.9013763178064,161274.28000866834,10047334.730815377,792559.301244999
6415.5,1.5471,0.4574,2.0923,115.196,5007.405736258132,5018.521051075681,161274.28000866834,10047334.730815377,836274.6773916373
7916.0,1.1319,0.7133,2.2552,103.455,33.71642989281433,33.48774963779817,161274.28000866834,10047334.730815377,1026990.5620250187
8431.0,0.8401,0.6203,2.2221,89.79,92.8528487698832,93.35022295549835,161274.28000866834,10047334.730815377,1091231.658874045
6025.0,1.3634,0.4952,1.9348,103.083,630074.0118369831,637090.3088658645,161274.28000866834,10047334.730815377,784766.5788733399
9041.0,0.9261,0.8776,2.3402,96.545,2.4771998152297154,2.406600542867993,161274.28000866834,10047334.730815377,1170218.1307769164
9153.5,1.541,0.502,2.313,128.553,0.2324,1.711477234982857,161274.28000866834,10047334.730815377,1188551.7920742603
6861.0,1.397,0.405,2.146,96.691,0.2324,0.23240000000000013,161274.28000866834,10047334.730815377,891051.4172309163
9429.5,0.919,0.5155,2.3203,97.9042,4.5701769786517845,4.80425476016806,161274.28000866834,10047334.730815377,1220092.1804569305
7953.5,1.1409,0.4035,2.2645,97.8124,25.34280283454529,25.330155139480862,161274.28000866834,10047334.730815377,1031071.0910609995
6602.5,1.1926,0.6671,2.1049,80.5167,3401.1867595681883,2925.6911524322627,161274.28000866834,10047334.730815377,855981.751377798
6602.0,1.2048,0.5896,2.1071,89.8094,3174.195268698384,3170.671005829466,161274.28000866834,10047334.730815377,857041.9041758382
8717.5,0.8444,0.6069,2.2832,90.7097,14.252169541062251,14.664667540505464,161274.28000866834,10047334.730815377,1128035.2983192767
8733.0,1950.0,0.3052,2.026,55.6902,9.202397625688262,9.169783377007334,161274.28000866834,10047334.730815377,1358931.9162437438
6722.5,0.9901,0.743,2.1808,88.5801,330.9307202795304,330.81864480187943,161274.28000866834,10047334.730815377,872319.1683055507
7709.0,0.9332,0.5983,2.2382,39.0321,0.0020243533985008,0.10810554734917666,161274.28000866834,10047334.730815377,992566.3069506434
8777.5,0.8785,0.8288,2.2688,89.8686,22.174853258134057,22.0284855497023,161274.28000866834,10047334.730815377,1135646.002534876
6537.5,1.4375,0.5166,2.1068,40.4977,0.3732910943374472,0.7248096451470488,161274.28000866834,10047334.730815377,842769.1864828675
7190.5,0.8863,0.8363,2.1213,84.4983,2049.5270505997546,2049.3077282452214,161274.28000866834,10047334.730815377,931751.4621363148
6107.5,1.3934,0.4389,2.0434,104.248,22466.94904635676,22423.646169582218,161274.28000866834,10047334.730815377,795475.3490505894
6728.5,1.4439,0.4802,2.2062,85.2438,151.27699897411966,149.08915159585308,161274.28000866834,10047334.730815377,872705.9869522442
9651.0,1.0121,0.4709,2.3604,101.898,1.330422193390943,1.4299941441225124,161274.28000866834,10047334.730815377,1248952.1645697637
7587.0,1.0826,0.5242,2.1832,88.8862,307.4259016590355,307.2540917427167,161274.28000866834,10047334.730815377,983052.560632648
6301.5,1.2249,0.6153,2.0057,109.037,71365.9775999913,71261.21238823058,161274.28000866834,10047334.730815377,820901.5700479961
8109.0,1.1503,0.3855,2.1009,82.0816,3833.76070817504,3545.782637720351,161274.28000866834,10047334.730815377,1049061.1466785048
6893.5,1.195,0.349,2.107,76.277,0.2324,146.52731014029115,161274.28000866834,10047334.730815377,892695.0313382449
9080.0,0.8849,0.4666,2.2837,86.9959,14.056642901209852,14.579375303611583,161274.28000866834,10047334.730815377,1173994.1702015763
8865.5,0.9114,0.5794,2.2763,86.1082,17.61453928981166,17.711514730884026,161274.28000866834,10047334.730815377,1146432.7464514053
11375.0,2.214,0.325,2.427,159.354,0.2324,0.3386041726587629,161274.28000866834,10047334.730815377,1476859.557700743
7908.0,0.8518,0.6733,2.2331,88.8904,66.34536877018424,66.23120889350199,161274.28000866834,10047334.730815377,1024153.2135872107
5784.0,1.4937,0.557,1.9485,92.5498,412487.649525299,414034.5123555921,161274.28000866834,10047334.730815377,752644.0375149564
11193.5,1.346,0.424,2.413,160.171,0.2324,27.032633680724135,161274.28000866834,10047334.730815377,1453622.6774018554
6789.0,1.3276,0.4348,2.1625,84.5678,580.3785878132927,582.4517788620681,161274.28000866834,10047334.730815377,880350.3832627692
11309.0,2.068,0.363,2.466,155.173,119.371,136.5233587096775,161274.28000866834,10047334.730815377,1467886.8692284024
11616.0,3.093,0.206,2.227,65.967,1881.25,1880.7423980000003,161274.28000866834,10047334.730815377,1496399.6369506435
11562.5,2.066,0.454,2.499,155.451,0.2324,0.23240000000000008,161274.28000866834,10047334.730815377,1500396.4964510815
7485.0,0.8587,0.4867,2.2007,88.9168,179.37631801999137,178.97007316823968,161274.28000866834,10047334.730815377,969963.4340687298
9109.5,0.8832,0.4726,2.3191,87.9851,4.741670078705667,4.923015234361315,161274.28000866834,10047334.730815377,1177894.6197362384
7934.0,1.2047,0.4384,2.2351,89.5797,62.4904067138383,63.04426518133355,161274.28000866834,10047334.730815377,1027581.7174347077
6001.0,1.7401,0.5076,2.1084,105.921,3045.338241285293,2982.9229531149326,161274.28000866834,10047334.730815377,782092.6840389036
11621.5,1.468,0.445,2.476,142.1,1381.16,1385.4668912349211,161274.28000866834,10047334.730815377,1506252.7020482
7093.5,0.9205,0.5961,2.0962,72.5,0.5675817948073117,0.7955345441275534,161274.28000866834,10047334.730815377,917820.0536266419
6059.0,1.4406,0.4708,2.0076,116.423,67219.29576127887,67195.67034832381,161274.28000866834,10047334.730815377,790754.8021795998
7804.0,1.1325,0.3604,2.3324,83.6557,3.147386542243359,2.9781512411892863,161274.28000866834,10047334.730815377,1010198.535960025
8735.5,1950.0,0.2644,2.0293,45.8603,8.08922459809507,8.181481955076732,161274.28000866834,10047334.730815377,1358049.7850810054
8413.0,1207.1949,0.4017,2.2069,37.3944,0.0070182599024832,0.4510470173922425,161274.28000866834,10047334.730815377,1226850.9888310244
7662.0,0.6807,0.5604,2.2651,99.1273,24.880292832040134,24.115995091423443,161274.28000866834,10047334.730815377,993864.1036189336
9625.0,0.9789,0.5212,2.3476,101.105,1.976839281727213,1.9631518807817088,161274.28000866834,10047334.730815377,1245527.306015483
9301.0,1.0076,0.5537,2.2399,87.2328,53.92871759569738,53.35520673133522,161274.28000866834,10047334.730815377,1202347.6316157726
9290.5,1.2815,0.4365,2.1956,93.9901,209.7770346373397,210.10472770871212,161274.28000866834,10047334.730815377,1201843.558033132
9090.5,0.823,0.4732,2.3105,96.1716,6.164804717676256,6.406971395282368,161274.28000866834,10047334.730815377,1176450.970191597
6347.5,1.4636,0.5092,2.0965,114.703,4401.682181316533,4402.332264409553,161274.28000866834,10047334.730815377,827502.5851110735
7838.5,1.1727,0.9007,2.2314,89.2357,69.79242602143061,69.56710412941166,161274.28000866834,10047334.730815377,1015359.7530107539
7121.0,0.9322,0.6785,2.1423,78.6778,1075.680139200773,1074.8850079801484,161274.28000866834,10047334.730815377,922130.240928955
6365.5,1.096,0.475,2.06,64.126,0.2324,17.221387345833772,161274.28000866834,10047334.730815377,823576.5450856797
8223.5,0.9992,0.4538,2.2608,103.376,28.304115543770703,28.0880998845831,161274.28000866834,10047334.730815377,1066314.3861599925
8767.0,0.8542,0.5985,2.2526,88.912,36.46179130453453,36.41504708332164,161274.28000866834,10047334.730815377,1134154.3666453883
7018.5,0.9008,0.8283,2.0788,84.4621,7578.684384430478,7577.988039787439,161274.28000866834,10047334.730815377,909719.1966748168
5876.5,1.6285,0.4628,2.0609,108.196,13108.975448490131,13118.694870064332,161274.28000866834,10047334.730815377,766405.26527561
9581.0,0.3158,0.4669,2.2994,96.1369,8.667697248977452,8.720358432974804,161274.28000866834,10047334.730815377,1239199.7267303902
8723.0,1950.0,0.2903,1.9943,48.0078,32.496999820900484,32.99224660864696,161274.28000866834,10047334.730815377,1356712.9661670954
11682.5,0.967,0.498,2.387,143.222,732.681,755.8499133333333,161274.28000866834,10047334.730815377,1514143.564877583
6094.0,0.9664,0.5591,2.0556,123.561,15401.441700144953,15400.065802206138,161274.28000866834,10047334.730815377,796061.8913294051
5894.0,1.4623,0.3095,2.1107,52.279,0.319194053665902,3.228291896629811,161274.28000866834,10047334.730815377,761776.9700873387
7517.5,0.947,0.873,2.1604,84.0687,619.0253464400323,618.8872735033954,161274.28000866834,10047334.730815377,973588.9876049538
6742.0,1.6596,0.4364,2.2198,80.2191,99.9520858769534,97.73179936542114,161274.28000866834,10047334.730815377,873844.2246799682
7760.0,0.8989,0.8332,2.2039,81.5098,162.843163058378,162.65277301599167,161274.28000866834,10047334.730815377,1004324.1123666496
7489.0,1.416,0.399,2.206,87.281,117.733,151.97213582700792,161274.28000866834,10047334.730815377,970333.182174871
9317.5,4.129,0.4081,2.0953,91.5991,4566.852617002503,4490.983156386553,161274.28000866834,10047334.730815377,1205343.2882151208
6015.5,1.429,0.5925,1.9607,106.767,284071.7291741545,282523.8876791173,161274.28000866834,10047334.730815377,784018.9387970085
9235.5,1.4045,0.4277,2.2979,80.2225,9.076149205673856,9.056992341347238,161274.28000866834,10047334.730815377,1193140.158128777
8963.0,0.8709,0.6579,2.2639,98.6874,25.81391062582493,25.693098292940864,161274.28000866834,10047334.730815377,1160454.5966567004
7068.5,0.9307,0.5898,2.1303,67.8805,0.1465852922973322,0.6477510416770681,161274.28000866834,10047334.730815377,914056.9746236836
6634.0,1.1068,0.6179,2.1178,82.7746,2289.014787708653,2289.8618977747888,161274.28000866834,10047334.730815377,860275.2504669696
8414.5,0.8862,0.5258,2.2462,100.113,44.44561722139367,44.18716121484966,161274.28000866834,10047334.730815377,1090371.3035013021
8445.0,1.8213,0.4247,2.2158,57.7803,0.0049231794894335,0.20538156180410433,161274.28000866834,10047334.730815377,1089191.2626651397
7004.0,0.888,0.5612,2.0351,78.6324,28942.26481343485,28950.476737768673,161274.28000866834,10047334.730815377,907117.7514036628
7984.0,1.1719,0.4942,2.2709,94.2876,20.790441123188465,20.345734596128057,161274.28000866834,10047334.730815377,1034562.3237922371
8437.0,1.8799,0.4526,2.2136,65.9537,0.0053733071516603,0.10820783382224407,161274.28000866834,10047334.730815377,1089173.593382992
7918.5,1.1731,0.63,2.2496,98.6325,39.979171268375744,40.03904836117592,161274.28000866834,10047334.730815377,1026718.3963146142
7111.0,0.8749,0.5261,2.0909,75.4331,5219.283487464216,4597.73013473159,161274.28000866834,10047334.730815377,920427.6172249469
6078.5,1.6784,0.479,2.1186,109.386,2226.6392609346867,2179.748325115739,161274.28000866834,10047334.730815377,792429.2557329105
8398.0,0.9368,0.5528,2.2307,92.2294,71.41792723333722,71.41256082997432,161274.28000866834,10047334.730815377,1087306.7253714951
9658.5,7.1303,0.2068,2.1878,58.1857,0.0149346447101859,0.08026020949604443,161274.28000866834,10047334.730815377,1245253.3061262679
8329.5,0.8674,0.4085,2.2018,89.6296,173.6867064779304,173.27706487643863,161274.28000866834,10047334.730815377,1078191.4178690745
11146.5,0.84,0.435,2.327,154.086,117.733,209.55484200000012,161274.28000866834,10047334.730815377,1446799.6881201828
7612.0,0.9193,0.5718,2.1741,82.4862,405.2544706695436,405.2544937158143,161274.28000866834,10047334.730815377,985460.344119974
6737.5,2.445,0.4002,2.1704,49.921,0.0297963655127754,19.839559874259177,161274.28000866834,10047334.730815377,869638.8375229437
8408.0,5.5385,0.4732,2.2055,42.9665,0.0074169767722605,0.10834008597126388,161274.28000866834,10047334.730815377,1083097.434482321
8409.0,9.1732,0.4914,2.2058,49.1919,0.0073152226819822,0.10834008597126388,161274.28000866834,10047334.730815377,1084422.0619839102
7034.5,0.876,0.6608,2.1072,76.8383,3159.6126989595223,3157.4228371961153,161274.28000866834,10047334.730815377,910818.4708662664
7016.0,0.9023,0.6976,2.0677,81.3705,10655.607889970175,10665.479769609408,161274.28000866834,10047334.730815377,909006.9914265436
6748.5,1.177,0.5507,2.1196,85.201,2165.963463826597,2164.641604690204,161274.28000866834,10047334.730815377,875234.5938178755
6909.0,0.944,0.382,2.073,74.076,0.2324,281.1425035171201,161274.28000866834,10047334.730815377,894361.7262578546
9292.5,1.4325,0.4115,2.3387,105.315,2.593934062238385,2.705613841427238,161274.28000866834,10047334.730815377,1203500.161755246
6047.5,1.2927,0.7652,2.0155,103.212,52905.99829566056,52843.09430865815,161274.28000866834,10047334.730815377,787690.2227064439
7670.5,0.7694,0.6639,2.1849,90.9275,290.8995059372126,290.74801023129004,161274.28000866834,10047334.730815377,993973.2908818364
7235.5,0.8535,0.9297,2.1585,85.4831,654.193016471463,654.6066479126664,161274.28000866834,10047334.730815377,937642.8013759231
9409.0,1.454,0.476,2.266,134.465,0.2324,14.03680462344102,161274.28000866834,10047334.730815377,1221976.3982616712
6055.0,1.4762,0.4586,1.9951,112.279,98963.77675685009,99282.30031244231,161274.28000866834,10047334.730815377,789740.1962341571
7780.0,0.9639,0.5283,2.2585,96.2189,30.468159297012228,30.781594080263613,161274.28000866834,10047334.730815377,1008651.2184215649
7166.5,0.911,0.621,2.1279,88.3428,1673.643382556097,1673.9820900207915,161274.28000866834,10047334.730815377,929124.2563683186
6277.5,1.2757,0.4609,2.0106,108.522,61305.32114416997,61064.74987146823,161274.28000866834,10047334.730815377,817753.6120806524
7096.0,0.9125,0.6766,2.1106,93.698,2855.212824572435,2854.6241062762447,161274.28000866834,10047334.730815377,920753.9073747582
6323.5,1.6484,0.4383,2.1191,104.745,2196.0918210098635,2208.910263348195,161274.28000866834,10047334.730815377,823231.1916109044
8901.0,0.8691,0.4993,2.2855,87.3887,13.300995306611902,13.435328550835013,161274.28000866834,10047334.730815377,1151120.9291337596
8361.5,0.8341,0.4482,2.2293,90.5173,74.43982532089015,73.95851555332591,161274.28000866834,10047334.730815377,1082399.361754
9413.5,0.8162,0.5019,2.3203,91.1381,4.5701769786517845,4.80425476016806,161274.28000866834,10047334.730815377,1217205.2212722555
8270.0,1.244,0.5673,2.2564,91.7586,32.496999820900484,32.87042589113651,161274.28000866834,10047334.730815377,1070896.8988115324
8002.5,0.8908,0.4504,2.2611,100.23,28.04464906228048,27.996122062369018,161274.28000866834,10047334.730815377,1037615.9788108068
6045.5,1.3966,0.6718,2.0343,103.066,29616.34492801804,29641.390503222345,161274.28000866834,10047334.730815377,787418.6562432657
9705.5,1.0892,0.4465,2.347,115.489,2.0135875606689453,32.89529825545007,161274.28000866834,10047334.730815377,1257592.539495067
7972.0,1.124,0.4849,2.2763,96.3489,17.61453928981166,17.711514730884026,161274.28000866834,10047334.730815377,1033270.0091614499
7289.0,0.9052,0.9259,2.1405,75.9141,1136.790987750565,1136.2478534832894,161274.28000866834,10047334.730815377,943333.8178715969
8053.5,1.1654,0.6542,2.2484,102.731,41.47936525439101,41.31031056654304,161274.28000866834,10047334.730815377,1044507.8731106916
8854.0,1.993,0.349,2.272,127.647,114.766,248.66382199999993,161274.28000866834,10047334.730815377,1150121.080398172
8463.5,0.8538,0.6447,2.2792,78.8141,16.13895057546191,15.791106791387042,161274.28000866834,10047334.730815377,1094063.4798478244
9435.5,0.8193,0.4208,2.3089,95.3756,6.485104916446637,6.729824389831865,161274.28000866834,10047334.730815377,1220529.1480268997
8578.5,0.736,0.6872,2.2155,87.1146,113.70667566496616,112.17449938183478,161274.28000866834,10047334.730815377,1109790.200711759
8610.5,0.8095,0.5357,2.2371,93.9141,58.58902904223684,57.95767801114374,161274.28000866834,10047334.730815377,1114708.318266486
8706.5,0.9017,0.5171,2.2306,90.5244,71.74754260196406,71.59631479356668,161274.28000866834,10047334.730815377,1126598.1590279916
9679.5,4.8732,0.262,2.1168,52.2664,0.2500725129518528,0.2792474278397216,161274.28000866834,10047334.730815377,1246955.5243592313
9295.5,1.5053,0.3831,2.3315,105.449,3.235555244276992,3.0139350221624888,161274.28000866834,10047334.730815377,1203905.7595697162
6931.0,1.3664,0.5215,1.9726,29.101,76.87831758044936,70.37779535282297,161274.28000866834,10047334.730815377,891761.1850209129
5906.0,1.0711,0.5798,2.0135,56.7646,15.131369656577515,16.715827836215517,161274.28000866834,10047334.730815377,763843.3981984378
5978.0,1.668,0.4181,2.0939,90.8107,4760.089297540224,4656.936170363977,161274.28000866834,10047334.730815377,777287.3905844626
7757.5,0.9332,0.5789,2.2382,38.5975,0.0020243533985008,0.10810554734917666,161274.28000866834,10047334.730815377,998722.0365325329
7101.0,0.9573,0.568,2.1051,80.7089,3370.007761587078,3370.3216985093695,161274.28000866834,10047334.730815377,919804.8398834134
9485.0,0.9876,0.3839,2.3571,98.3893,1.4722611292014898,1.460872645775118,161274.28000866834,10047334.730815377,1227253.185369873
7970.5,1.0927,0.4744,2.2801,97.8319,15.6991650620047,15.187579298622035,161274.28000866834,10047334.730815377,1033253.7120565093
5889.0,1.6272,0.3127,2.0467,59.6073,4.054511121554354,5.1196917694917,161274.28000866834,10047334.730815377,762048.6141546702
8923.0,1.0605,0.5972,2.2504,88.3434,39.06922899106148,38.566095770595894,161274.28000866834,10047334.730815377,1154087.4020223718
11592.0,1.685,0.404,2.461,147.74,1918.35,1900.9826723308088,161274.28000866834,10047334.730815377,1503182.233674813
7147.5,0.8936,0.5666,2.1251,86.9639,1826.6650598701624,1825.1323833027868,161274.28000866834,10047334.730815377,926514.5881868062
8989.0,0.8994,0.5175,2.2809,87.3104,15.2713636795443,14.968649007152708,161274.28000866834,10047334.730815377,1162386.4654751366
8156.5,0.9411,0.4117,2.2249,93.1473,85.46711118317316,85.0368986464293,161274.28000866834,10047334.730815377,1056475.0967681657
