Depth,GR,Log_ILD,RHOB,NPHI,PHI,PERM,well
8883.0,118.152,1.766,2.264,0.399,-77.0347,555.04,freeman_2
8883.5,119.723,1.755,2.236,0.425,-78.082,565.981,freeman_2
8884.0,119.035,1.737,2.225,0.426,-77.6233,612.215,freeman_2
8884.5,121.727,1.723,2.222,0.436,-79.418,747.367,freeman_2
8885.0,123.207,1.746,2.22,0.434,-80.4047,1033.9,freeman_2
8885.5,120.405,1.821,2.23,0.441,-78.5367,1493.04,freeman_2
8886.0,124.531,1.888,2.249,0.44,-81.2873,1970.54,freeman_2
8886.5,117.934,1.838,2.246,0.459,-76.8893,2275.8899,freeman_2
8887.0,116.855,1.716,2.207,0.512,-76.17,2418.5801,freeman_2
8887.5,115.3,1.629,2.166,0.505,-75.1333,117.733,freeman_2
8888.0,122.961,1.637,2.164,0.508,-80.2407,117.733,freeman_2
8888.5,124.727,1.682,2.199,0.436,-81.418,117.733,freeman_2
8889.0,125.59,1.727,2.232,0.391,-81.9933,117.733,freeman_2
8889.5,120.333,1.763,2.233,0.38,-78.4887,117.733,freeman_2
9147.0,125.066,2.187,2.27,0.39,-81.644,0.2324,freeman_2
9147.5,127.315,1.925,2.325,0.465,-83.1433,0.2324,freeman_2
9148.0,124.26,1.861,2.359,0.498,-81.1067,0.2324,freeman_2
9148.5,123.919,1.781,2.357,0.497,-80.8793,0.2324,freeman_2
9149.0,126.431,1.725,2.343,0.432,-82.554,23.1566,freeman_2
9149.5,126.59,1.663,2.336,0.385,-82.66,23.1987,freeman_2
9150.0,124.965,1.617,2.336,0.349,-81.5767,22.1026,freeman_2
9150.5,123.326,1.603,2.335,0.36,-80.484,21.2175,freeman_2
9151.0,123.62,1.589,2.329,0.395,-80.68,0.2324,freeman_2
9151.5,123.519,1.569,2.32,0.449,-80.6127,0.2324,freeman_2
9152.0,129.669,1.558,2.314,0.598,-84.7127,0.2324,freeman_2
9152.5,130.983,1.55,2.312,0.804,-85.5887,0.2324,freeman_2
9153.0,131.691,1.546,2.312,0.671,-86.0607,0.2324,freeman_2
9153.5,128.553,1.541,2.313,0.502,-83.9687,0.2324,freeman_2
9154.0,131.494,1.534,2.316,0.469,-85.9293,0.2324,freeman_2
9154.5,131.108,1.538,2.318,0.454,-85.672,0.2324,freeman_2
9155.0,121.278,1.548,2.318,0.439,-79.1187,0.2324,freeman_2
9155.5,116.341,1.546,2.317,0.432,-75.8273,0.2324,freeman_2
9156.0,117.894,1.542,2.315,0.421,-76.8627,117.733,freeman_2
9156.5,121.763,1.558,2.309,0.414,-79.442,654.625,freeman_2
9157.0,120.626,1.597,2.297,0.403,-78.684,682.953,freeman_2
9157.5,110.133,1.625,2.285,0.443,-71.6887,714.107,freeman_2
9158.0,108.611,1.648,2.279,0.444,-70.674,729.496,freeman_2
9158.5,122.167,1.683,2.283,0.598,-79.7113,723.369,freeman_2
9159.0,133.278,1.693,2.296,0.623,-87.1187,722.119,freeman_2
9159.5,138.945,1.689,2.316,0.665,-90.8967,732.217,freeman_2
9160.0,128.816,1.667,2.332,0.571,-84.144,737.414,freeman_2
9160.5,116.813,1.625,2.339,0.532,-76.142,716.712,freeman_2
9161.0,114.924,1.576,2.341,0.55,-74.8827,685.176,freeman_2
9161.5,121.581,1.558,2.343,0.618,-79.3207,675.539,freeman_2
9162.0,136.657,1.54,2.345,0.534,-89.3713,694.517,freeman_2
9162.5,140.498,1.52,2.345,0.437,-91.932,711.82,freeman_2
9163.0,134.008,1.521,2.341,0.391,-87.6053,698.389,freeman_2
9163.5,121.896,1.523,2.335,0.396,-79.5307,672.72,freeman_2
9164.0,115.976,1.519,2.333,0.444,-75.584,670.245,freeman_2
9164.5,120.619,1.508,2.335,0.463,-78.6793,692.943,freeman_2
9165.0,121.667,1.488,2.339,0.474,-79.378,710.075,freeman_2
9165.5,125.46,1.474,2.341,0.48,-81.9067,704.638,freeman_2
9166.0,124.101,1.447,2.339,0.586,-81.0007,696.638,freeman_2
9166.5,129.842,1.429,2.335,0.627,-84.828,701.806,freeman_2
9167.0,130.915,1.413,2.331,0.59,-85.5433,710.076,freeman_2
9167.5,133.99,1.408,2.329,0.457,-87.5933,707.596,freeman_2
9168.0,131.552,1.421,2.329,0.434,-85.968,698.93,freeman_2
9168.5,136.151,1.465,2.331,0.449,-89.034,702.181,freeman_2
9169.0,128.973,1.507,2.333,0.408,-84.2487,719.472,freeman_2
9169.5,125.526,1.51,2.332,0.388,-81.9507,731.48,freeman_2
9170.0,120.24,1.498,2.329,0.387,-78.4267,720.22,freeman_2
9170.5,123.891,1.552,2.325,0.423,-80.8607,676.499,freeman_2
9171.0,129.286,1.689,2.323,0.444,-84.4573,117.733,freeman_2
9171.5,129.589,1.836,2.323,0.468,-84.6593,117.733,freeman_2
9172.0,124.688,1.88,2.321,0.472,-81.392,117.733,freeman_2
9172.5,120.532,1.83,2.316,0.441,-78.6213,117.733,freeman_2
9306.0,134.083,1.521,2.275,0.536,-87.6553,0.2324,freeman_2
9306.5,128.611,1.526,2.25,0.488,-84.0073,0.2324,freeman_2
9307.0,126.361,1.666,2.255,0.411,-82.5073,0.2324,freeman_2
9307.5,128.142,1.867,2.275,0.381,-83.6947,0.2324,freeman_2
9308.0,120.656,2.033,2.29,0.382,-78.704,0.2324,freeman_2
9308.5,121.671,2.088,2.292,0.4,-79.3807,0.2324,freeman_2
9309.0,112.475,2.032,2.286,0.489,-73.25,0.2324,freeman_2
9309.5,114.36,1.885,2.28,0.678,-74.5067,0.2324,freeman_2
9310.0,113.308,1.767,2.281,0.723,-73.8053,0.2324,freeman_2
9310.5,109.679,1.644,2.28,0.467,-71.386,0.2324,freeman_2
9311.0,111.376,1.509,2.267,0.382,-72.5173,0.2324,freeman_2
9311.5,112.521,1.446,2.259,0.354,-73.2807,0.2324,freeman_2
9312.0,123.92,1.517,2.275,0.358,-80.88,0.2324,freeman_2
9312.5,133.212,1.614,2.307,0.397,-87.0747,0.2324,freeman_2
9313.0,139.598,1.643,2.327,0.42,-91.332,0.2324,freeman_2
9313.5,143.634,1.595,2.329,0.423,-94.0227,102.944,freeman_2
9314.0,138.711,1.549,2.329,0.538,-90.7407,1533.47,freeman_2
9314.5,140.426,1.536,2.328,0.615,-91.884,1805.45,freeman_2
9315.0,134.511,1.536,2.303,0.586,-87.9407,1867.59,freeman_2
9315.5,133.084,1.531,2.26,0.439,-86.9893,1709.7,freeman_2
9316.0,121.907,1.562,2.236,0.374,-79.538,1502.36,freeman_2
9316.5,117.194,1.648,2.256,0.362,-76.396,1422.41,freeman_2
9317.0,118.701,1.686,2.286,0.34,-77.4007,1539.48,freeman_2
9317.5,130.137,1.679,2.296,0.376,-85.0247,1853.96,freeman_2
9318.0,127.99,1.74,2.293,0.454,-83.5933,2246.8799,freeman_2
9318.5,128.708,1.834,2.296,0.594,-84.072,2477.6001,freeman_2
9319.0,120.082,1.575,2.297,0.497,-78.3213,2432.74,freeman_2
9319.5,122.604,1.204,2.287,0.482,-80.0027,2298.5901,freeman_2
9320.0,119.151,1.044,2.279,0.459,-77.7007,2243.6799,freeman_2
9320.5,117.411,1.068,2.28,0.474,-76.5407,2197.05,freeman_2
9321.0,113.473,1.135,2.278,0.467,-73.9153,2025.92,freeman_2
9321.5,105.387,1.171,2.259,0.414,-68.5247,1785.64,freeman_2
9322.0,100.179,1.174,2.229,0.423,-65.0527,1611.67,freeman_2
9322.5,103.639,1.172,2.209,0.382,-67.3593,1564.55,freeman_2
9323.0,105.404,1.157,2.22,0.463,-68.536,1648.13,freeman_2
9323.5,118.558,1.135,2.257,0.438,-77.3053,1806.24,freeman_2
9324.0,127.144,1.14,2.286,0.456,-83.0293,1917.0601,freeman_2
9324.5,126.554,1.21,2.289,0.388,-82.636,1896.54,freeman_2
9325.0,121.26,1.225,2.273,0.322,-79.1067,1797.99,freeman_2
9325.5,121.371,1.194,2.257,0.368,-79.1807,1733.3199,freeman_2
9326.0,123.139,1.15,2.251,0.424,-80.3593,1742.75,freeman_2
9326.5,121.126,1.091,2.253,0.564,-79.0173,1765.21,freeman_2
9327.0,122.06,0.835,2.257,0.624,-79.64,1729.66,freeman_2
9327.5,119.328,0.669,2.257,0.663,-77.8187,1666.87,freeman_2
9328.0,123.559,0.714,2.255,0.645,-80.6393,1650.51,freeman_2
9328.5,119.282,0.96,2.255,0.578,-77.788,1677.86,freeman_2
9329.0,119.591,1.186,2.256,0.453,-77.994,1689.86,freeman_2
9329.5,125.1,1.173,2.251,0.395,-81.6667,1665.5601,freeman_2
9330.0,127.045,1.2,2.235,0.431,-82.9633,1624.83,freeman_2
9330.5,128.457,1.264,2.215,0.445,-83.9047,1572.96,freeman_2
9331.0,130.54,1.316,2.196,0.418,-85.2933,1519.99,freeman_2
9331.5,133.064,1.277,2.187,0.404,-86.976,1501.41,freeman_2
9332.0,132.427,1.27,2.198,0.432,-86.5513,1535.63,freeman_2
9332.5,124.725,1.222,2.231,0.448,-81.4167,1600.92,freeman_2
9333.0,116.654,1.188,2.264,0.473,-76.036,1679.1899,freeman_2
9333.5,117.571,1.18,2.271,0.452,-76.6473,1780.33,freeman_2
9334.0,119.032,1.26,2.259,0.473,-77.6213,1931.72,freeman_2
9334.5,123.149,1.365,2.249,0.422,-80.366,2149.3301,freeman_2
9335.0,126.706,1.406,2.249,0.383,-82.7373,2365.1899,freeman_2
9335.5,120.588,1.4,2.248,0.385,-78.6587,2430.75,freeman_2
9336.0,121.976,1.43,2.25,0.397,-79.584,117.733,freeman_2
9336.5,112.85,1.478,2.263,0.491,-73.5,117.733,freeman_2
9337.0,111.577,1.487,2.283,0.577,-72.6513,117.733,freeman_2
9337.5,111.294,1.469,2.297,0.522,-72.4627,117.733,freeman_2
9338.0,117.83,1.491,2.299,0.455,-76.82,117.733,freeman_2
9338.5,122.15,1.554,2.295,0.405,-79.7,117.733,freeman_2
9348.0,132.046,1.624,2.318,0.417,-86.2973,117.733,freeman_2
9348.5,132.494,1.622,2.319,0.372,-86.596,1619.6801,freeman_2
9349.0,131.859,1.64,2.321,0.4,-86.1727,2023.3199,freeman_2
9349.5,133.03,1.663,2.325,0.391,-86.9533,2120.1499,freeman_2
9350.0,129.878,1.7,2.327,0.407,-84.852,2038.0601,freeman_2
9350.5,123.627,1.715,2.321,0.479,-80.6847,1985.49,freeman_2
9351.0,116.404,1.644,2.3,0.672,-75.8693,2031.73,freeman_2
9351.5,114.709,1.507,2.272,0.525,-74.7393,2155.26,freeman_2
9352.0,120.21,1.456,2.253,0.486,-78.4067,2307.6201,freeman_2
9352.5,127.227,1.501,2.255,0.467,-83.0847,2423.1499,freeman_2
9353.0,126.41,1.566,2.272,0.455,-82.54,2436.97,freeman_2
9353.5,125.315,1.583,2.29,0.431,-81.81,2349.1299,freeman_2
9354.0,135.896,1.557,2.292,0.44,-88.864,2230.1101,freeman_2
9354.5,127.901,1.485,2.264,0.467,-83.534,2133.4199,freeman_2
9355.0,124.971,1.416,2.218,0.42,-81.5807,2057.7,freeman_2
9355.5,125.748,1.429,2.203,0.441,-82.0987,1991.92,freeman_2
9356.0,126.079,1.524,2.237,0.448,-82.3193,1941.9,freeman_2
9356.5,122.725,1.603,2.286,0.465,-80.0833,1918.49,freeman_2
9357.0,118.547,1.659,2.314,0.517,-77.298,1902.58,freeman_2
9357.5,123.397,1.652,2.318,0.49,-80.5313,1842.8199,freeman_2
9358.0,124.811,1.622,2.315,0.4,-81.474,1732.28,freeman_2
9358.5,126.49,1.602,2.31,0.38,-82.5933,1643.15,freeman_2
9359.0,125.995,1.604,2.306,0.408,-82.2633,1645.6899,freeman_2
9359.5,120.099,1.638,2.315,0.493,-78.3327,1744.16,freeman_2
9360.0,118.086,1.686,2.331,0.553,-76.9907,1840.35,freeman_2
9360.5,120.068,1.704,2.343,0.63,-78.312,1804.74,freeman_2
9361.0,129.367,1.643,2.349,0.614,-84.5113,1661.97,freeman_2
9361.5,135.262,1.575,2.352,0.484,-88.4413,1553.41,freeman_2
9362.0,133.683,1.563,2.356,0.376,-87.3887,1528.6,freeman_2
9362.5,137.576,1.551,2.36,0.374,-89.984,1482.65,freeman_2
9363.0,138.076,1.553,2.358,0.379,-90.3173,1313.48,freeman_2
9363.5,139.329,1.579,2.35,0.445,-91.1527,1122.0601,freeman_2
9364.0,133.99,1.581,2.342,0.406,-87.5933,69.8326,freeman_2
9364.5,125.94,1.562,2.338,0.448,-82.2267,83.452,freeman_2
9365.0,125.136,1.546,2.341,0.397,-81.6907,110.363,freeman_2
9365.5,123.318,1.57,2.347,0.413,-80.4787,123.906,freeman_2
9366.0,121.321,1.62,2.351,0.409,-79.1473,131.65,freeman_2
9366.5,118.862,1.639,2.347,0.424,-77.508,171.001,freeman_2
9367.0,121.234,1.628,2.336,0.477,-79.0893,257.16,freeman_2
9367.5,128.05,1.637,2.321,0.525,-83.6333,335.56,freeman_2
9368.0,129.903,1.664,2.313,0.541,-84.8687,325.86,freeman_2
9368.5,123.32,1.642,2.32,0.592,-80.48,239.13,freeman_2
9369.0,115.338,1.538,2.33,0.538,-75.1587,131.07,freeman_2
9369.5,122.718,1.431,2.323,0.479,-80.0787,69.0011,freeman_2
9370.0,119.713,1.347,2.301,0.421,-78.0753,58.1799,freeman_2
9370.5,118.463,1.311,2.279,0.41,-77.242,89.7603,freeman_2
9371.0,118.506,1.306,2.268,0.379,-77.2707,158.436,freeman_2
9371.5,122.186,1.325,2.267,0.405,-79.724,210.979,freeman_2
9372.0,130.52,1.353,2.278,0.442,-85.28,247.126,freeman_2
9372.5,134.121,1.398,2.297,0.461,-87.6807,318.179,freeman_2
9373.0,129.44,1.457,2.312,0.473,-84.56,424.145,freeman_2
9373.5,127.344,1.499,2.31,0.524,-83.1627,507.466,freeman_2
9374.0,124.742,1.507,2.296,0.617,-81.428,519.854,freeman_2
9374.5,131.251,1.483,2.282,0.684,-85.7673,446.28,freeman_2
9375.0,132.955,1.427,2.27,0.539,-86.9033,343.757,freeman_2
9375.5,124.788,1.366,2.263,0.482,-81.4587,289.614,freeman_2
9376.0,123.937,1.371,2.269,0.516,-80.8913,1826.75,freeman_2
9376.5,123.426,1.43,2.281,0.563,-80.5507,1927.46,freeman_2
9377.0,123.598,1.44,2.286,0.581,-80.6653,2102.3899,freeman_2
9377.5,125.155,1.437,2.282,0.536,-81.7033,2353.3999,freeman_2
9378.0,126.038,1.465,2.275,0.427,-82.292,2546.6399,freeman_2
9378.5,129.38,1.514,2.27,0.448,-84.52,2541.8999,freeman_2
9379.0,128.936,1.515,2.267,0.39,-84.224,2506.05,freeman_2
9379.5,133.055,1.49,2.267,0.401,-86.97,2634.46,freeman_2
9380.0,131.545,1.484,2.276,0.399,-85.9633,2911.0601,freeman_2
9380.5,127.296,1.508,2.289,0.394,-83.1307,2998.47,freeman_2
9381.0,127.527,1.554,2.297,0.373,-83.2847,2998.47,freeman_2
9381.5,124.361,1.611,2.296,0.404,-81.174,2998.47,freeman_2
9382.0,131.067,1.618,2.289,0.427,-85.6447,2998.47,freeman_2
9382.5,130.835,1.577,2.284,0.442,-85.49,2998.47,freeman_2
9383.0,132.841,1.564,2.289,0.41,-86.8273,2998.47,freeman_2
9383.5,130.249,1.601,2.301,0.393,-85.0993,2970.3301,freeman_2
9384.0,126.27,1.635,2.307,0.422,-82.4467,2988.1599,freeman_2
9384.5,124.76,1.602,2.305,0.444,-81.44,2998.47,freeman_2
9385.0,127.178,1.536,2.3,0.422,-83.052,2998.47,freeman_2
9385.5,136.77,1.473,2.295,0.423,-89.4467,117.733,freeman_2
9386.0,139.746,1.437,2.28,0.483,-91.4307,117.733,freeman_2
9386.5,134.655,1.457,2.259,0.605,-88.0367,117.733,freeman_2
9387.0,122.734,1.458,2.243,0.585,-80.0893,2998.47,freeman_2
9387.5,113.8,1.413,2.242,0.615,-74.1333,2998.47,freeman_2
9388.0,112.88,1.384,2.252,0.549,-73.52,2998.47,freeman_2
9388.5,117.075,1.372,2.264,0.466,-76.3167,2660.27,freeman_2
9389.0,120.643,1.385,2.268,0.418,-78.6953,2468.4299,freeman_2
9389.5,125.671,1.415,2.26,0.42,-82.0473,2543.5,freeman_2
9390.0,128.878,1.432,2.248,0.476,-84.1853,2998.47,freeman_2
9390.5,129.472,1.457,2.243,0.519,-84.5813,2998.47,freeman_2
9391.0,124.88,1.486,2.253,0.453,-81.52,2998.47,freeman_2
9391.5,121.015,1.533,2.273,0.436,-78.9433,2998.47,freeman_2
9392.0,127.523,1.553,2.291,0.449,-83.282,2998.47,freeman_2
9392.5,129.462,1.563,2.302,0.455,-84.5747,2998.47,freeman_2
9393.0,132.933,1.549,2.307,0.422,-86.8887,2998.47,freeman_2
9393.5,127.173,1.539,2.309,0.421,-83.0487,2706.3201,freeman_2
9394.0,130.331,1.528,2.312,0.43,-85.154,1895.38,freeman_2
9394.5,131.81,1.535,2.321,0.454,-86.14,1352.76,freeman_2
9395.0,129.216,1.532,2.329,0.485,-84.4107,1074.62,freeman_2
9395.5,127.705,1.545,2.328,0.468,-83.4033,917.806,freeman_2
9396.0,127.21,1.549,2.323,0.423,-83.0733,39.3136,freeman_2
9396.5,127.625,1.542,2.32,0.4,-83.35,42.65,freeman_2
9397.0,123.73,1.543,2.321,0.461,-80.7533,60.4492,freeman_2
9397.5,117.099,1.555,2.323,0.529,-76.3327,0.2324,freeman_2
9398.0,122.621,1.567,2.324,0.521,-80.014,0.2324,freeman_2
9398.5,124.794,1.564,2.319,0.445,-81.4627,0.2324,freeman_2
9399.0,129.302,1.551,2.303,0.392,-84.468,0.2324,freeman_2
9399.5,128.951,1.539,2.284,0.393,-84.234,0.2324,freeman_2
9400.0,130.369,1.509,2.28,0.466,-85.1793,0.2324,freeman_2
9400.5,132.63,1.513,2.298,0.54,-86.6867,0.2324,freeman_2
9401.0,131.449,1.551,2.33,0.432,-85.8993,0.2324,freeman_2
9401.5,129.162,1.55,2.351,0.382,-84.3747,0.2324,freeman_2
9402.0,128.154,1.427,2.344,0.371,-83.7027,0.2324,freeman_2
9402.5,128.575,1.374,2.321,0.374,-83.9833,0.2324,freeman_2
9403.0,127.993,1.407,2.307,0.366,-83.5953,69.3416,freeman_2
9403.5,126.432,1.465,2.307,0.36,-82.5547,67.8634,freeman_2
9404.0,124.548,1.434,2.305,0.343,-81.2987,69.3167,freeman_2
9404.5,124.021,1.414,2.298,0.378,-80.9473,70.9414,freeman_2
9405.0,127.255,1.466,2.298,0.413,-83.1033,69.8138,freeman_2
9405.5,129.945,1.523,2.308,0.407,-84.8967,66.4399,freeman_2
9406.0,132.342,1.507,2.314,0.35,-86.4947,63.8973,freeman_2
9406.5,126.321,1.429,2.308,0.33,-82.4807,62.7131,freeman_2
9407.0,116.849,1.38,2.291,0.419,-76.166,0.2324,freeman_2
9407.5,109.645,1.377,2.272,0.581,-71.3633,0.2324,freeman_2
9408.0,114.249,1.429,2.26,0.609,-74.4327,0.2324,freeman_2
9408.5,123.649,1.457,2.26,0.51,-80.6993,0.2324,freeman_2
9409.0,134.465,1.454,2.266,0.476,-87.91,0.2324,freeman_2
9409.5,132.324,1.394,2.267,0.453,-86.4827,0.2324,freeman_2
10971.0,144.087,1.765,2.407,0.328,-94.3247,0.2324,freeman_2
10971.5,143.704,1.639,2.418,0.354,-94.0693,0.2324,freeman_2
10972.0,138.705,1.56,2.403,0.415,-90.7367,20.6503,freeman_2
10972.5,134.374,1.481,2.374,0.458,-87.8493,52.4716,freeman_2
10973.0,140.135,1.455,2.35,0.457,-91.69,109.172,freeman_2
10973.5,143.656,1.574,2.337,0.431,-94.0373,116.577,freeman_2
10974.0,144.745,1.585,2.336,0.391,-94.7633,66.641,freeman_2
10974.5,150.709,1.529,2.346,0.393,-98.7393,0.2324,freeman_2
10975.0,149.477,1.577,2.358,0.362,-97.918,0.2324,freeman_2
10975.5,149.261,1.515,2.362,0.346,-97.774,0.2324,freeman_2
10976.0,147.811,1.445,2.361,0.342,-96.8073,0.2324,freeman_2
10976.5,152.937,1.568,2.369,0.349,-100.2247,0.2324,freeman_2
10977.0,152.304,1.554,2.38,0.377,-99.8027,0.2324,freeman_2
10977.5,150.771,1.37,2.382,0.382,-98.7807,0.2324,freeman_2
10978.0,153.777,1.362,2.373,0.368,-100.7847,0.2324,freeman_2
10978.5,160.193,1.371,2.367,0.394,-105.062,0.2324,freeman_2
10979.0,162.105,1.536,2.366,0.451,-106.3367,0.2324,freeman_2
10979.5,159.867,1.615,2.364,0.42,-104.8447,0.2324,freeman_2
11130.0,156.649,1.247,2.326,0.379,-102.6993,0.2324,freeman_2
11130.5,150.135,1.557,2.358,0.393,-98.3567,0.2324,freeman_2
11131.0,144.751,1.282,2.379,0.377,-94.7673,0.2324,freeman_2
11131.5,142.241,1.193,2.373,0.389,-93.094,0.2324,freeman_2
11132.0,138.763,1.144,2.353,0.387,-90.7753,0.2324,freeman_2
11132.5,143.892,1.087,2.35,0.449,-94.1947,0.2324,freeman_2
11133.0,147.844,1.085,2.374,0.422,-96.8293,102.912,freeman_2
11133.5,150.497,0.967,2.395,0.436,-98.598,279.448,freeman_2
11134.0,144.566,0.859,2.386,0.401,-94.644,375.757,freeman_2
11134.5,150.639,0.839,2.366,0.404,-98.6927,329.749,freeman_2
11135.0,153.195,0.845,2.364,0.421,-100.3967,308.38,freeman_2
11135.5,162.327,0.86,2.366,0.414,-106.4847,343.964,freeman_2
11136.0,166.639,0.84,2.343,0.408,-109.3593,368.363,freeman_2
11136.5,162.098,0.809,2.306,0.443,-106.332,321.697,freeman_2
11137.0,163.076,0.776,2.296,0.484,-106.984,249.991,freeman_2
11137.5,162.639,0.794,2.322,0.515,-106.6927,0.2324,freeman_2
11138.0,171.846,0.855,2.355,0.452,-112.8307,0.2324,freeman_2
11138.5,176.474,0.924,2.373,0.431,-115.916,0.2324,freeman_2
11139.0,170.236,0.898,2.376,0.468,-111.7573,0.2324,freeman_2
11139.5,177.838,0.873,2.373,0.414,-116.8253,134.862,freeman_2
11140.0,163.219,0.848,2.363,0.498,-107.0793,1401.21,freeman_2
11140.5,162.206,0.849,2.352,0.551,-106.404,1471.52,freeman_2
11141.0,165.029,0.845,2.345,0.774,-108.286,1472.4,freeman_2
11141.5,160.921,0.894,2.342,0.508,-105.5473,1442.25,freeman_2
11142.0,168.842,0.934,2.344,0.433,-110.828,1481.61,freeman_2
11142.5,171.843,0.93,2.354,0.436,-112.8287,1590.09,freeman_2
11143.0,171.612,0.972,2.366,0.449,-112.6747,1683.22,freeman_2
11143.5,169.559,1.021,2.373,0.457,-111.306,1714.09,freeman_2
11144.0,169.591,0.991,2.375,0.456,-111.3273,1681.97,freeman_2
11144.5,165.071,0.92,2.373,0.448,-108.314,1571.15,freeman_2
11145.0,162.389,0.872,2.36,0.44,-106.526,117.733,freeman_2
11145.5,160.105,0.957,2.336,0.408,-105.0033,117.733,freeman_2
11146.0,156.895,1.002,2.321,0.43,-102.8633,117.733,freeman_2
11146.5,154.086,0.84,2.327,0.435,-100.9907,117.733,freeman_2
11147.0,152.7,1.023,2.349,0.435,-100.0667,117.733,freeman_2
11147.5,151.036,0.932,2.371,0.447,-98.9573,1514.48,freeman_2
11148.0,145.88,0.866,2.38,0.464,-95.52,1579.96,freeman_2
11148.5,143.97,0.936,2.381,0.475,-94.2467,1470.47,freeman_2
11149.0,149.686,0.879,2.379,0.472,-98.0573,1247.46,freeman_2
11149.5,150.572,0.944,2.377,0.46,-98.648,117.733,freeman_2
11150.0,151.941,0.92,2.374,0.417,-99.5607,0.2324,freeman_2
11150.5,153.331,0.878,2.374,0.41,-100.4873,0.2324,freeman_2
11151.0,148.572,0.888,2.375,0.422,-97.3147,0.2324,freeman_2
11151.5,152.073,0.855,2.38,0.472,-99.6487,0.2324,freeman_2
11152.0,152.103,0.914,2.388,0.41,-99.6687,0.2324,freeman_2
11152.5,156.92,0.983,2.397,0.352,-102.88,0.2324,freeman_2
11153.0,155.5,1.077,2.403,0.362,-101.9333,54.7277,freeman_2
11153.5,154.17,1.01,2.405,0.42,-101.0467,66.8792,freeman_2
11154.0,159.952,0.961,2.405,0.477,-104.9013,1043.84,freeman_2
11154.5,157.124,0.984,2.407,0.47,-103.016,1115.27,freeman_2
11155.0,160.532,0.997,2.414,0.451,-105.288,1293.1,freeman_2
11155.5,156.045,1.081,2.428,0.444,-102.2967,1430.6,freeman_2
11156.0,160.517,1.141,2.443,0.451,-105.278,1307.4,freeman_2
11156.5,162.937,1.209,2.454,0.451,-106.8913,0.2324,freeman_2
11157.0,161.769,1.319,2.461,0.439,-106.1127,0.2324,freeman_2
11157.5,158.047,1.406,2.467,0.475,-103.6313,0.2324,freeman_2
11158.0,153.517,1.364,2.474,0.463,-100.6113,0.2324,freeman_2
11158.5,154.412,1.327,2.478,0.467,-101.208,0.2324,freeman_2
11159.0,156.687,1.327,2.479,0.433,-102.7247,41.2833,freeman_2
11159.5,154.139,1.294,2.474,0.404,-101.026,45.7173,freeman_2
11160.0,156.435,1.444,2.468,0.367,-102.5567,27.4829,freeman_2
11160.5,155.807,1.729,2.466,0.352,-102.138,0.2324,freeman_2
11161.0,148.551,1.577,2.464,0.391,-97.3007,0.2324,freeman_2
11161.5,140.355,1.547,2.461,0.433,-91.8367,0.2324,freeman_2
11162.0,138.517,1.549,2.459,0.437,-90.6113,0.2324,freeman_2
11162.5,142.034,1.532,2.463,0.431,-92.956,0.2324,freeman_2
11163.0,144.084,1.574,2.464,0.401,-94.3227,0.2324,freeman_2
11163.5,143.519,1.632,2.457,0.399,-93.946,0.2324,freeman_2
11164.0,147.509,1.64,2.448,0.396,-96.606,48.8547,freeman_2
11164.5,153.914,1.638,2.444,0.392,-100.876,60.4599,freeman_2
11165.0,157.452,1.818,2.444,0.391,-103.2347,67.4964,freeman_2
11165.5,144.988,1.736,2.449,0.394,-94.9253,60.815,freeman_2
11166.0,140.333,1.634,2.461,0.409,-91.822,0.2324,freeman_2
11166.5,139.585,1.608,2.473,0.399,-91.3233,0.2324,freeman_2
11167.0,144.332,1.632,2.477,0.355,-94.488,0.2324,freeman_2
11167.5,143.456,1.678,2.477,0.379,-93.904,0.2324,freeman_2
11168.0,141.895,1.591,2.474,0.397,-92.8633,0.2324,freeman_2
11168.5,141.831,1.518,2.461,0.371,-92.8207,0.2324,freeman_2
11169.0,144.055,1.495,2.434,0.357,-94.3033,0.2324,freeman_2
11169.5,146.917,1.428,2.409,0.39,-96.2113,0.2324,freeman_2
11170.0,149.335,1.371,2.402,0.395,-97.8233,0.2324,freeman_2
11183.0,153.029,1.281,2.439,0.335,-100.286,0.2324,freeman_2
11183.5,152.462,1.31,2.44,0.355,-99.908,0.2324,freeman_2
11184.0,152.827,1.339,2.439,0.406,-100.1513,11.0349,freeman_2
11184.5,150.326,1.297,2.438,0.429,-98.484,17.6657,freeman_2
11185.0,150.044,1.262,2.438,0.405,-98.296,21.1427,freeman_2
11185.5,152.572,1.24,2.44,0.376,-99.9813,16.471,freeman_2
11186.0,154.247,1.257,2.442,0.401,-101.098,0.2324,freeman_2
11186.5,152.318,1.262,2.444,0.394,-99.812,0.2324,freeman_2
11187.0,149.868,1.28,2.443,0.373,-98.1787,0.2324,freeman_2
11187.5,151.159,1.25,2.442,0.387,-99.0393,0.2324,freeman_2
11188.0,149.103,1.354,2.442,0.431,-97.6687,0.2324,freeman_2
11188.5,145.77,1.404,2.44,0.416,-95.4467,0.2324,freeman_2
11189.0,147.551,1.283,2.432,0.406,-96.634,0.2324,freeman_2
11189.5,157.457,1.11,2.422,0.406,-103.238,0.2324,freeman_2
11190.0,155.829,0.975,2.416,0.418,-102.1527,0.2324,freeman_2
11190.5,155.22,0.887,2.415,0.404,-101.7467,0.2324,freeman_2
11191.0,148.332,1.038,2.414,0.415,-97.1547,0.2324,freeman_2
