DEPTH(m),CALI,GR,RESD,RESM,DENSITY,NEUTRON,DTC,DTS
3133.192,14.212,121.335,1.36,1.517,2.368,0.444,105.97,228.187
3133.344,14.247,119.937,1.354,1.511,2.361,0.426,107.054,229.305
3133.496,14.199,120.655,1.301,1.446,2.357,0.414,107.695,228.852
3133.649,14.094,117.928,1.406,1.577,2.364,0.424,105.352,228.194
3133.801,14.005,119.423,1.507,1.705,2.372,0.446,104.714,227.254
3133.954,13.925,118.12,1.406,1.576,2.376,0.443,105.361,226.309
3134.106,13.871,118.095,1.333,1.484,2.379,0.408,104.085,226.672
3134.258,13.864,124.216,1.429,1.605,2.386,0.359,104.473,227.667
3134.411,13.953,132.909,1.601,1.824,2.392,0.342,103.965,226.677
3134.563,14.093,136.504,1.506,1.702,2.386,0.369,104.567,224.053
3134.716,14.201,134.764,1.368,1.527,2.381,0.398,103.887,222.395
3134.868,14.254,127.579,1.394,1.559,2.389,0.41,104.98,221.089
3135.021,14.273,124.861,1.418,1.589,2.403,0.417,105.234,217.758
3135.173,14.235,118.339,1.407,1.575,2.412,0.399,104.814,214.221
3135.325,14.135,124.672,1.422,1.594,2.407,0.403,104.544,213.821
3135.478,13.993,128.486,1.454,1.634,2.399,0.384,104.421,214.681
3135.63,13.854,133.51,1.457,1.637,2.396,0.402,104.925,214.351
3135.782,13.821,129.759,1.444,1.62,2.4,0.379,103.753,213.604
3135.935,13.89,127.928,1.447,1.624,2.404,0.373,104.997,213.441
3136.087,13.967,120.144,1.449,1.628,2.406,0.377,104.004,213.564
3136.24,14.034,123.809,1.466,1.65,2.408,0.397,103.675,214.344
3136.392,14.106,116.834,1.444,1.622,2.41,0.431,103.698,216.669
3136.544,14.174,122.249,1.413,1.584,2.408,0.439,102.074,218.582
3136.697,14.169,122.576,1.427,1.602,2.404,0.45,101.071,218.464
3136.849,14.087,127.148,1.435,1.612,2.399,0.453,100.579,218.277
3137.002,13.989,126.692,1.446,1.627,2.397,0.413,99.922,218.599
3137.154,13.904,119.095,1.444,1.625,2.4,0.413,100.853,218.721
3137.306,13.864,117.884,1.444,1.627,2.405,0.389,102.354,218.95
3137.459,13.92,120.929,1.451,1.637,2.408,0.411,103.6,219.667
3137.611,14.023,123.81,1.451,1.637,2.408,0.392,103.701,220.985
3137.764,14.153,124.689,1.467,1.658,2.4,0.41,106.055,223.818
3137.916,14.258,123.401,1.396,1.568,2.379,0.446,105.674,225.919
3138.068,14.27,123.565,1.372,1.537,2.352,0.468,106.895,222.236
3138.221,14.215,118.253,1.306,1.454,2.346,0.435,106.702,215.774
3138.373,14.18,112.546,1.217,1.345,2.37,0.361,103.594,212.747
3138.526,14.123,110.545,1.191,1.313,2.41,0.329,102.471,212.44
3138.678,14.007,111.815,1.234,1.364,2.436,0.32,100.465,213.115
3138.83,13.997,114.659,1.301,1.445,2.436,0.333,100.479,214.204
3138.983,14.114,114.539,1.365,1.521,2.421,0.33,101.514,214.869
3139.135,14.189,116.305,1.393,1.555,2.408,0.323,101.217,215.892
3139.288,14.24,112.287,1.42,1.587,2.409,0.34,101.243,217.42
3139.44,14.292,114.29,1.45,1.625,2.418,0.355,101.969,217.245
3139.592,14.309,117.992,1.418,1.584,2.428,0.356,102.699,215.304
3139.745,14.309,120.16,1.379,1.536,2.436,0.338,101.27,213.393
3139.897,14.284,118.428,1.358,1.508,2.439,0.324,101.973,212.245
3140.05,14.107,114.94,1.288,1.422,2.437,0.325,102.383,211.543
3140.202,13.967,116.513,1.213,1.329,2.435,0.327,101.745,211.012
3140.354,14.035,117.393,1.174,1.282,2.431,0.361,101.178,211.157
3140.507,14.133,115.609,1.153,1.256,2.425,0.385,100.964,213.936
3140.659,14.199,114.591,1.15,1.253,2.422,0.375,101.234,219.25
3140.812,14.29,111.932,1.12,1.217,2.439,0.365,103.105,231.665
3140.964,14.456,111.59,1.182,1.29,2.454,0.37,106.214,249.261
3141.116,14.573,111.646,1.226,1.342,2.437,0.417,109.915,260.358
3141.269,14.559,115.024,1.155,1.257,2.389,0.463,112.799,262.922
3141.421,14.53,118.586,1.059,1.145,2.347,0.478,114.847,264.124
3141.573,14.493,116.602,0.979,1.051,2.338,0.473,115.218,265.173
3141.726,14.422,116.256,0.928,0.993,2.346,0.454,114.948,264.678
3141.878,14.362,117.419,0.871,0.929,2.354,0.458,115.863,263.211
3142.031,14.364,121.4,0.857,0.914,2.356,0.461,115.677,262.305
3142.183,14.451,121.644,0.851,0.908,2.359,0.457,115.091,261.501
3142.336,14.632,119.362,0.835,0.891,2.364,0.432,114.264,261.533
3142.488,14.797,114.801,0.83,0.886,2.379,0.414,115.081,263.144
3142.64,14.898,114.839,0.827,0.885,2.389,0.4,114.297,263.898
3142.793,14.957,120.078,0.823,0.881,2.379,0.402,115.726,263.092
3142.945,14.924,119.495,0.81,0.868,2.353,0.401,115.954,262.556
3143.098,14.822,118.09,0.79,0.846,2.336,0.375,116.032,262.396
3143.25,14.645,112.349,0.776,0.831,2.338,0.374,115.684,262.348
3143.402,14.625,118.317,0.789,0.848,2.352,0.379,115.394,261.309
3143.555,14.796,121.34,0.803,0.864,2.364,0.421,115.508,260.03
3143.707,14.689,120.487,0.803,0.865,2.373,0.431,115.01,258.893
3143.86,14.629,118.053,0.807,0.871,2.376,0.432,115.247,258.208
3144.012,14.715,116.151,0.812,0.878,2.375,0.438,115.332,258.658
3144.164,14.75,115.599,0.82,0.889,2.372,0.433,115.579,258.78
3144.317,14.725,117.211,0.827,0.899,2.363,0.424,114.707,258.464
3144.469,14.672,117.269,0.819,0.89,2.359,0.404,114.082,258.506
3144.622,14.626,123.106,0.804,0.874,2.362,0.389,113.825,258.354
3144.774,14.527,122.791,0.793,0.862,2.362,0.398,113.864,257.966
3144.927,14.436,125.746,0.795,0.865,2.353,0.363,114.072,257.205
3145.079,14.482,119.706,0.8,0.872,2.342,0.392,114.456,257.876
3145.231,14.564,122.803,0.803,0.876,2.342,0.425,115.111,259.93
3145.384,14.637,122.732,0.813,0.888,2.353,0.457,114.795,259.804
3145.536,14.71,122.855,0.817,0.893,2.365,0.452,116.087,259.228
3145.688,14.755,117.888,0.807,0.882,2.373,0.415,117.529,258.675
3145.841,14.748,117.158,0.803,0.876,2.382,0.434,118.395,256.546
3145.993,14.682,116.439,0.802,0.875,2.393,0.455,117.533,253.498
3146.146,14.609,117.104,0.809,0.883,2.397,0.462,115.075,250.523
3146.298,14.607,118.136,0.821,0.897,2.393,0.443,111.868,248.793
3146.45,14.599,125.182,0.837,0.915,2.403,0.421,109.375,246.681
3146.603,14.454,124.503,0.843,0.921,2.431,0.424,109.652,242.679
3146.755,14.419,121.757,0.896,0.985,2.444,0.421,109.749,240.538
3146.908,14.47,124.515,0.951,1.049,2.427,0.408,111.335,239.65
3147.06,14.505,125.903,0.93,1.023,2.397,0.42,114.03,237.611
3147.212,14.579,129.674,0.917,1.007,2.382,0.431,113.545,235.581
3147.365,14.655,124.889,0.916,1.005,2.377,0.452,112.445,234.253
3147.517,14.668,124.478,0.919,1.008,2.368,0.426,110.456,235.124
3147.67,14.635,123.952,0.939,1.032,2.366,0.435,109.834,236.597
3147.822,14.533,123.566,0.98,1.082,2.375,0.41,109.219,237.022
3147.974,14.418,124.583,1.038,1.153,2.384,0.442,108.688,238.512
3148.127,14.374,126.265,1.082,1.209,2.383,0.4,108.047,240.173
3148.279,14.346,128.745,1.07,1.195,2.377,0.412,109.551,240.763
3148.432,14.379,128.335,1.011,1.123,2.375,0.407,109.661,240.933
3148.584,14.456,128.052,0.953,1.055,2.381,0.428,110.247,241.115
3148.736,14.573,126.058,0.929,1.029,2.388,0.442,110.225,241.188
3148.889,14.698,124.896,0.948,1.056,2.395,0.425,108.812,240.956
3149.041,14.74,128.849,0.989,1.113,2.396,0.422,108.988,240.618
3149.194,14.732,129.498,1.001,1.136,2.393,0.428,110.286,240.69
3149.346,14.696,131.831,0.934,1.055,2.391,0.432,108.6,240.178
3149.498,14.628,121.341,0.84,0.941,2.396,0.47,108.753,239.533
3149.651,14.559,122.015,0.771,0.857,2.403,0.442,109.242,240.159
3149.803,14.407,119.305,0.722,0.799,2.404,0.435,108.2,241.449
3149.956,14.33,128.137,0.604,0.659,2.398,0.382,107.751,242.514
3150.108,14.488,127.877,0.578,0.63,2.392,0.387,107.474,242.865
3150.26,14.63,128.721,0.624,0.686,2.389,0.396,106.979,242.505
3150.413,14.717,126.965,0.683,0.759,2.395,0.44,107.331,241.936
3150.565,14.797,125.359,0.739,0.83,2.404,0.452,108.076,241.592
3150.718,14.852,125.975,0.756,0.853,2.407,0.428,108.949,241.368
3150.87,14.861,120.14,0.745,0.838,2.4,0.404,109.922,241.397
3151.022,14.791,116.648,0.75,0.845,2.39,0.405,110.27,241.647
3151.175,14.71,113.737,0.736,0.826,2.383,0.424,110.273,242.024
3151.327,14.59,119.409,0.7,0.781,2.378,0.412,110.758,242.405
3151.479,14.524,126.336,0.688,0.764,2.374,0.41,110.618,242.004
3151.632,14.619,127.482,0.691,0.767,2.37,0.398,110.026,241.248
3151.784,14.782,127.237,0.715,0.795,2.366,0.424,110.439,240.803
3151.937,14.913,126.69,0.751,0.838,2.362,0.412,110.944,241.203
3152.089,14.972,129.461,0.791,0.886,2.367,0.432,110.745,242.232
3152.242,15.0,130.907,0.839,0.944,2.378,0.419,110.16,242.494
3152.394,14.973,131.775,0.832,0.933,2.383,0.425,110.081,241.842
3152.546,14.848,128.79,0.868,0.976,2.376,0.413,110.244,241.773
3152.699,14.712,127.208,0.93,1.053,2.372,0.441,110.4,242.01
3152.851,14.649,126.033,0.92,1.039,2.382,0.444,111.478,242.267
3153.004,14.676,123.933,0.889,0.998,2.398,0.453,111.559,242.63
3153.156,14.776,123.999,0.889,0.999,2.398,0.414,111.846,242.176
3153.308,14.862,119.406,0.907,1.021,2.382,0.419,112.025,242.259
3153.461,14.978,123.686,0.936,1.059,2.367,0.408,111.523,244.517
3153.613,15.1,123.942,0.944,1.069,2.359,0.401,111.139,246.963
3153.766,15.129,127.089,0.917,1.036,2.361,0.382,110.879,248.698
3153.918,15.11,121.255,0.877,0.987,2.367,0.421,112.63,251.367
3154.07,15.078,117.712,0.847,0.949,2.371,0.423,113.61,255.24
3154.223,15.044,111.743,0.831,0.93,2.37,0.414,115.55,261.316
3154.375,15.051,110.206,0.827,0.926,2.365,0.4,116.768,267.81
3154.528,15.087,109.313,0.823,0.924,2.361,0.404,118.089,272.264
3154.68,15.116,113.486,0.814,0.913,2.356,0.441,118.46,275.962
3154.833,15.188,115.913,0.791,0.886,2.35,0.433,118.6,278.661
3154.985,15.296,118.406,0.765,0.854,2.345,0.445,119.333,280.706
3155.137,15.421,115.548,0.757,0.845,2.342,0.463,120.267,283.63
3155.29,15.495,118.171,0.746,0.831,2.338,0.458,120.592,287.351
3155.442,15.442,113.556,0.73,0.812,2.335,0.453,120.859,290.156
3155.594,15.349,117.141,0.712,0.79,2.331,0.427,120.28,291.111
3155.747,15.262,115.513,0.695,0.769,2.337,0.435,118.851,290.039
3155.899,15.19,120.556,0.689,0.762,2.351,0.427,118.61,287.331
3156.052,15.167,116.687,0.701,0.777,2.362,0.409,118.639,284.456
3156.204,15.194,116.09,0.717,0.796,2.365,0.408,118.311,282.604
3156.356,15.275,115.696,0.72,0.801,2.365,0.432,118.499,282.551
3156.509,15.402,125.843,0.732,0.814,2.364,0.448,118.024,283.779
3156.661,15.505,129.995,0.745,0.831,2.359,0.478,117.731,284.723
3156.814,15.56,132.245,0.722,0.802,2.345,0.453,119.658,285.461
3156.966,15.568,126.081,0.719,0.798,2.332,0.442,120.277,286.709
3157.118,15.504,128.789,0.726,0.806,2.334,0.411,121.25,287.663
3157.271,15.422,127.286,0.722,0.801,2.353,0.426,120.391,287.789
3157.423,15.384,130.177,0.72,0.799,2.371,0.453,119.505,287.933
3157.576,15.378,131.196,0.722,0.8,2.369,0.434,120.15,287.85
3157.728,15.391,133.574,0.724,0.802,2.352,0.425,119.912,286.035
3157.88,15.422,134.423,0.729,0.809,2.339,0.398,119.476,283.089
3158.033,15.5,132.565,0.736,0.818,2.334,0.427,118.304,281.014
3158.185,15.626,138.27,0.731,0.812,2.337,0.451,117.272,279.877
3158.338,15.726,137.625,0.73,0.811,2.337,0.446,116.966,278.947
3158.49,15.709,136.827,0.735,0.818,2.335,0.426,118.398,278.851
3158.642,15.6,126.344,0.726,0.806,2.339,0.398,119.082,279.887
3158.795,15.477,125.196,0.712,0.789,2.356,0.394,119.349,281.619
3158.947,15.399,126.054,0.696,0.77,2.378,0.415,119.014,284.291
3159.1,15.371,130.186,0.697,0.772,2.377,0.438,120.286,288.109
3159.252,15.395,131.854,0.697,0.772,2.356,0.48,118.932,290.48
3159.404,15.447,132.952,0.694,0.769,2.338,0.452,120.098,291.082
3159.557,15.52,133.289,0.688,0.762,2.337,0.451,120.13,291.703
3159.709,15.604,131.174,0.684,0.756,2.342,0.42,119.609,293.035
3159.862,15.693,128.578,0.679,0.75,2.337,0.428,120.964,293.76
3160.014,15.74,130.975,0.674,0.743,2.336,0.422,120.85,293.47
3160.167,15.674,134.16,0.676,0.747,2.354,0.423,120.583,293.12
3160.319,15.43,136.066,0.69,0.764,2.381,0.424,120.521,292.055
3160.471,15.228,136.733,0.683,0.756,2.384,0.409,119.785,290.226
3160.624,15.14,143.254,0.679,0.75,2.36,0.408,119.173,289.563
3160.776,15.114,141.76,0.684,0.757,2.343,0.427,119.447,290.085
3160.928,15.188,141.128,0.684,0.757,2.352,0.432,119.502,291.104
3161.081,15.323,133.6,0.69,0.764,2.369,0.437,119.215,291.256
3161.233,15.469,135.108,0.683,0.756,2.372,0.415,119.29,290.941
3161.385,15.604,135.376,0.666,0.735,2.361,0.436,119.248,290.369
3161.538,15.681,136.728,0.662,0.731,2.348,0.412,119.889,289.724
3161.69,15.642,133.115,0.657,0.725,2.341,0.436,119.844,289.85
3161.843,15.474,130.646,0.66,0.73,2.342,0.417,120.82,290.313
3161.995,15.299,133.381,0.661,0.731,2.353,0.438,120.475,290.266
3162.148,15.164,137.925,0.66,0.73,2.362,0.405,119.665,289.786
3162.3,15.162,138.831,0.666,0.736,2.361,0.389,119.85,289.359
3162.452,15.333,138.427,0.682,0.756,2.354,0.391,119.294,289.435
3162.605,15.512,140.497,0.685,0.76,2.352,0.396,119.43,289.705
3162.757,15.612,138.035,0.669,0.74,2.355,0.412,119.629,289.914
3162.91,15.617,141.035,0.66,0.729,2.357,0.417,119.561,290.691
3163.062,15.539,138.279,0.66,0.729,2.351,0.421,119.385,290.714
3163.214,15.465,143.034,0.67,0.739,2.345,0.416,118.815,288.544
3163.367,15.379,138.24,0.684,0.757,2.342,0.428,118.887,285.955
3163.519,15.261,136.03,0.702,0.777,2.341,0.436,117.731,284.809
3163.672,15.162,134.789,0.715,0.793,2.347,0.457,117.643,285.859
3163.824,15.173,134.911,0.731,0.812,2.361,0.433,117.767,289.065
3163.976,15.295,146.678,0.753,0.84,2.381,0.417,117.376,289.534
3164.129,15.457,151.618,0.764,0.853,2.384,0.413,116.572,285.103
3164.281,15.564,153.983,0.744,0.829,2.374,0.408,116.842,281.748
3164.434,15.569,148.315,0.744,0.828,2.363,0.407,116.436,282.549
3164.586,15.513,145.628,0.739,0.823,2.359,0.385,118.496,283.76
3164.738,15.432,145.461,0.741,0.826,2.358,0.381,120.085,284.523
3164.891,15.36,143.918,0.739,0.822,2.352,0.402,119.71,285.511
3165.043,15.277,142.736,0.731,0.812,2.341,0.468,120.527,286.997
3165.196,15.158,144.45,0.72,0.799,2.334,0.478,120.16,288.411
3165.348,15.055,142.473,0.726,0.806,2.345,0.462,119.043,289.185
3165.5,15.148,146.478,0.704,0.778,2.366,0.412,119.977,289.58
3165.653,15.353,148.326,0.694,0.765,2.383,0.41,118.711,290.008
3165.805,15.495,148.913,0.694,0.765,2.377,0.441,119.137,290.7
3165.958,15.542,142.037,0.707,0.779,2.365,0.416,118.818,291.02
3166.11,15.505,136.962,0.727,0.803,2.357,0.438,118.19,289.285
3166.262,15.39,135.227,0.738,0.815,2.361,0.429,119.02,285.184
3166.415,15.212,132.505,0.74,0.817,2.372,0.442,117.76,280.388
3166.567,15.022,129.703,0.742,0.82,2.388,0.421,116.947,276.472
3166.719,14.957,129.86,0.764,0.844,2.393,0.415,115.876,272.252
3166.872,14.927,139.662,0.803,0.892,2.385,0.44,115.716,269.644
3167.024,14.81,142.397,0.846,0.943,2.372,0.454,115.462,268.186
3167.177,14.79,149.104,0.837,0.931,2.369,0.475,114.941,267.645
3167.329,14.9,146.891,0.817,0.905,2.383,0.46,114.154,268.367
3167.482,15.055,142.671,0.814,0.899,2.398,0.478,113.652,270.124
3167.634,15.153,134.673,0.812,0.895,2.405,0.453,113.398,269.792
3167.786,15.132,131.196,0.85,0.94,2.403,0.482,112.188,266.073
3167.939,15.033,136.129,0.88,0.975,2.4,0.466,111.413,262.148
3168.091,14.877,144.953,0.903,1.002,2.405,0.488,110.964,259.288
3168.244,14.745,147.611,0.928,1.031,2.422,0.449,109.899,256.407
3168.396,14.659,145.067,0.951,1.059,2.437,0.449,109.447,253.678
3168.548,14.618,141.375,0.968,1.081,2.441,0.435,109.72,252.292
3168.701,14.686,136.684,0.988,1.107,2.431,0.446,109.251,252.035
3168.853,14.782,135.52,0.988,1.107,2.421,0.432,108.271,251.444
3169.006,14.834,129.236,0.972,1.088,2.415,0.434,108.2,249.867
3169.158,14.86,130.71,0.95,1.062,2.41,0.437,109.069,247.005
3169.31,14.864,130.521,0.936,1.045,2.399,0.447,110.02,244.989
3169.463,14.802,135.767,0.939,1.049,2.389,0.422,111.465,245.485
3169.615,14.673,140.022,0.924,1.032,2.383,0.435,112.705,248.488
3169.768,14.546,139.924,0.895,0.996,2.383,0.418,113.574,253.668
3169.92,14.542,135.314,0.86,0.953,2.381,0.433,112.826,258.328
3170.073,14.699,129.224,0.846,0.935,2.376,0.392,112.757,260.642
3170.225,14.869,128.834,0.836,0.923,2.38,0.409,112.799,261.679
3170.377,14.959,125.914,0.823,0.907,2.392,0.399,112.952,262.078
3170.53,15.009,126.898,0.819,0.902,2.398,0.404,112.643,261.786
3170.682,15.028,122.346,0.82,0.903,2.394,0.387,112.9,261.385
3170.834,15.018,125.664,0.83,0.914,2.388,0.423,112.939,261.614
3170.987,14.943,127.38,0.853,0.942,2.385,0.448,112.76,261.841
3171.139,14.719,132.1,0.882,0.977,2.386,0.445,112.695,261.365
3171.292,14.502,131.479,0.896,0.994,2.385,0.407,112.777,260.267
3171.444,14.439,128.488,0.905,1.005,2.384,0.402,114.189,258.409
3171.596,14.45,126.641,0.914,1.017,2.382,0.43,113.698,257.097
3171.749,14.489,122.497,0.913,1.015,2.384,0.437,112.76,258.273
3171.901,14.545,119.612,0.899,0.998,2.387,0.42,112.92,259.72
3172.054,14.638,122.386,0.879,0.973,2.391,0.399,113.278,259.754
3172.206,14.726,120.438,0.867,0.959,2.389,0.394,113.464,259.058
3172.358,14.763,125.742,0.851,0.94,2.385,0.403,112.874,257.61
3172.511,14.722,120.739,0.829,0.912,2.381,0.376,112.435,254.792
3172.663,14.612,125.881,0.823,0.904,2.379,0.381,109.414,251.432
3172.816,14.493,122.666,0.834,0.918,2.379,0.385,108.206,249.199
3172.968,14.387,126.208,0.861,0.949,2.382,0.433,107.9,248.055
3173.12,14.345,125.74,0.9,0.996,2.387,0.418,107.715,248.031
3173.273,14.409,127.826,0.922,1.023,2.397,0.413,108.102,248.834
3173.425,14.506,126.6,0.951,1.057,2.412,0.371,109.342,249.591
3173.578,14.599,127.913,0.958,1.066,2.42,0.398,111.045,249.962
3173.73,14.658,132.626,0.934,1.036,2.413,0.389,111.325,249.811
3173.882,14.665,133.686,0.931,1.031,2.398,0.415,112.148,250.02
3174.035,14.637,133.066,0.919,1.016,2.393,0.415,111.735,250.515
3174.187,14.568,130.253,0.91,1.004,2.396,0.424,112.122,251.425
3174.34,14.441,128.447,0.906,0.999,2.398,0.4,112.22,252.37
3174.492,14.339,134.792,0.903,0.994,2.399,0.362,112.484,252.425
3174.644,14.298,135.829,0.907,0.999,2.399,0.35,112.448,252.346
3174.797,14.323,138.536,0.923,1.018,2.401,0.384,112.337,253.043
3174.949,14.403,133.078,0.917,1.01,2.398,0.412,112.624,254.262
3175.102,14.505,132.477,0.883,0.969,2.396,0.443,112.314,254.557
3175.254,14.566,127.592,0.882,0.967,2.399,0.421,112.64,253.307
3175.406,14.6,127.758,0.864,0.946,2.411,0.44,111.966,252.354
3175.559,14.583,126.747,0.839,0.916,2.426,0.43,111.423,252.201
3175.711,14.458,128.774,0.841,0.918,2.434,0.436,111.65,252.217
3175.864,14.31,126.644,0.86,0.943,2.423,0.431,111.191,251.762
3176.016,14.222,123.453,0.868,0.952,2.4,0.426,111.328,250.216
3176.168,14.236,122.128,0.878,0.965,2.383,0.431,110.964,248.547
3176.321,14.312,123.397,0.896,0.987,2.374,0.414,110.566,247.429
3176.473,14.36,129.299,0.902,0.996,2.365,0.407,110.645,246.398
3176.625,14.389,130.311,0.891,0.984,2.353,0.413,110.361,246.086
3176.778,14.419,127.775,0.917,1.017,2.348,0.396,109.847,245.23
3176.93,14.479,122.58,0.894,0.989,2.352,0.38,108.792,243.155
3177.083,14.486,131.831,0.869,0.96,2.359,0.351,109.453,241.982
3177.235,14.406,135.522,0.865,0.955,2.366,0.394,109.818,242.153
3177.388,14.316,134.9,0.86,0.95,2.374,0.429,109.482,242.175
3177.54,14.208,126.228,0.851,0.94,2.379,0.443,110.088,242.139
3177.692,14.149,128.568,0.816,0.897,2.38,0.407,109.941,242.971
3177.845,14.206,129.599,0.762,0.832,2.377,0.389,110.127,244.026
3177.997,14.33,127.818,0.682,0.737,2.374,0.372,110.003,244.027
3178.15,14.432,123.525,0.675,0.729,2.376,0.363,110.16,243.801
3178.302,14.495,120.185,0.719,0.781,2.379,0.38,109.87,244.721
3178.454,14.528,124.7,0.762,0.831,2.384,0.398,109.352,245.951
3178.607,14.516,123.962,0.794,0.869,2.393,0.411,108.454,245.696
3178.759,14.483,125.451,0.833,0.916,2.403,0.403,108.307,244.772
3178.912,14.39,129.766,0.87,0.961,2.409,0.406,108.18,244.323
3179.064,14.262,130.565,0.893,0.988,2.405,0.423,109.007,243.445
3179.216,14.149,127.232,0.912,1.011,2.402,0.41,108.796,242.401
3179.369,14.154,123.338,0.911,1.008,2.406,0.406,108.932,242.396
3179.521,14.272,119.189,0.878,0.968,2.405,0.414,108.571,242.449
3179.674,14.392,122.679,0.856,0.942,2.397,0.416,108.695,242.194
3179.826,14.501,122.035,0.843,0.927,2.388,0.425,109.437,243.765
3179.979,14.563,129.46,0.863,0.952,2.389,0.405,110.179,246.908
3180.131,14.546,137.338,0.891,0.988,2.393,0.414,110.104,248.169
3180.283,14.487,134.735,0.941,1.051,2.392,0.39,110.16,246.994
3180.436,14.432,130.948,0.957,1.071,2.385,0.395,109.593,246.36
3180.588,14.367,126.066,0.949,1.061,2.375,0.402,109.395,247.08
3180.74,14.279,126.787,0.924,1.032,2.371,0.4,108.896,247.276
3180.893,14.273,123.237,0.89,0.99,2.377,0.39,108.737,246.456
3181.045,14.409,125.605,0.878,0.976,2.383,0.374,108.623,246.637
3181.198,14.539,125.572,0.872,0.97,2.385,0.4,108.187,247.469
3181.35,14.615,128.139,0.859,0.954,2.391,0.38,108.704,246.649
3181.502,14.655,128.954,0.897,1.003,2.396,0.391,108.896,245.585
3181.655,14.643,131.688,0.985,1.114,2.397,0.353,109.31,245.591
3181.807,14.584,130.912,1.051,1.199,2.391,0.373,110.026,245.974
3181.96,14.482,129.066,1.081,1.24,2.383,0.354,109.131,246.595
3182.112,14.38,123.252,1.074,1.232,2.379,0.381,109.531,248.459
3182.264,14.28,124.612,1.072,1.23,2.377,0.392,109.629,250.42
3182.417,14.223,124.368,1.051,1.204,2.377,0.436,109.411,250.237
3182.569,14.295,127.516,1.028,1.175,2.379,0.429,109.495,249.554
3182.722,14.434,127.034,1.018,1.163,2.384,0.418,109.694,249.806
3182.874,14.547,125.951,1.036,1.187,2.386,0.397,109.505,250.417
3183.026,14.623,124.552,1.048,1.203,2.384,0.391,109.645,250.573
3183.179,14.661,123.73,1.053,1.21,2.388,0.429,109.362,249.324
3183.331,14.633,127.254,1.058,1.217,2.398,0.416,109.948,248.158
3183.484,14.517,131.112,1.062,1.223,2.399,0.442,110.332,248.244
3183.636,14.351,134.623,1.072,1.238,2.391,0.401,109.762,247.924
3183.788,14.235,131.31,1.085,1.255,2.386,0.405,109.469,246.626
3183.941,14.234,125.1,1.088,1.259,2.39,0.384,109.427,245.748
3184.093,14.308,123.759,1.08,1.248,2.398,0.387,108.298,245.809
3184.246,14.418,121.703,1.041,1.197,2.4,0.386,109.147,246.106
3184.398,14.526,125.453,1.049,1.208,2.399,0.39,108.587,247.099
3184.55,14.615,123.741,1.061,1.223,2.391,0.377,109.831,248.508
3184.703,14.669,124.988,1.059,1.222,2.382,0.375,109.883,248.351
3184.855,14.672,126.853,1.045,1.202,2.379,0.379,109.642,247.54
3185.008,14.63,131.145,1.023,1.174,2.379,0.405,109.844,248.749
3185.16,14.55,131.633,1.016,1.163,2.388,0.408,109.313,250.529
3185.312,14.424,125.408,1.046,1.203,2.394,0.442,109.473,250.665
3185.465,14.301,125.146,1.092,1.263,2.392,0.429,110.055,250.103
3185.617,14.337,124.716,1.066,1.228,2.384,0.429,109.707,249.51
3185.77,14.468,132.316,1.039,1.191,2.379,0.399,109.609,249.361
3185.922,14.58,126.402,1.04,1.192,2.383,0.393,109.062,249.237
3186.074,14.661,128.031,1.048,1.202,2.388,0.377,109.365,249.307
3186.227,14.721,127.772,1.043,1.194,2.389,0.396,109.417,250.189
3186.379,14.73,125.786,1.046,1.197,2.389,0.407,109.632,250.744
3186.531,14.708,122.534,1.039,1.186,2.388,0.414,109.574,250.913
3186.684,14.647,119.894,1.046,1.194,2.389,0.383,108.714,251.11
3186.836,14.498,121.99,1.046,1.192,2.388,0.37,108.226,250.932
3186.989,14.345,120.631,1.078,1.231,2.389,0.398,108.568,249.346
3187.141,14.322,116.747,1.123,1.288,2.385,0.435,108.646,247.58
3187.294,14.432,121.161,1.124,1.287,2.375,0.454,108.411,246.779
3187.446,14.56,126.051,1.059,1.2,2.365,0.439,108.434,245.925
3187.598,14.644,130.489,1.038,1.171,2.36,0.412,108.87,245.07
3187.751,14.637,132.037,1.056,1.192,2.368,0.41,109.313,244.796
3187.903,14.626,127.591,1.062,1.197,2.376,0.439,109.717,245.408
3188.056,14.618,127.048,1.033,1.159,2.383,0.422,110.462,245.97
3188.208,14.561,122.051,1.015,1.137,2.381,0.405,109.753,245.396
3188.36,14.435,123.928,1.079,1.217,2.376,0.362,109.691,243.528
3188.513,14.271,125.063,1.164,1.328,2.376,0.389,109.46,242.164
3188.665,14.206,125.526,1.143,1.303,2.383,0.419,109.17,242.084
3188.818,14.286,127.199,1.082,1.224,2.39,0.436,109.554,242.246
3188.97,14.392,128.844,1.051,1.186,2.392,0.426,109.281,242.23
3189.122,14.484,131.232,1.031,1.163,2.389,0.392,109.212,242.274
3189.275,14.576,128.188,0.993,1.117,2.395,0.396,109.645,241.681
3189.427,14.637,125.679,0.971,1.09,2.402,0.394,108.896,240.268
3189.58,14.592,123.285,0.948,1.063,2.402,0.41,108.343,239.311
3189.732,14.473,129.523,0.91,1.015,2.388,0.385,109.544,238.928
3189.885,14.365,128.295,0.827,0.914,2.371,0.384,109.818,239.025
3190.037,14.297,131.471,0.949,1.066,2.363,0.371,109.961,239.809
3190.189,14.251,129.011,0.955,1.074,2.363,0.381,109.463,241.063
3190.342,14.245,129.551,0.791,0.869,2.368,0.384,109.053,242.591
3190.494,14.279,128.645,0.803,0.882,2.372,0.401,108.945,244.306
